,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-28 20:00:00-04:00,1354.0,1354.0,1354.0,1354.0,3,1,4062.0
2021-07-28 20:01:00-04:00,1350.5,1350.5,1350.5,1350.5,10,10,13505.0
2021-07-28 20:16:00-04:00,1351.25,1351.25,1351.25,1351.25,2,2,2702.5
2021-07-28 20:17:00-04:00,1351.75,1351.75,1351.75,1351.75,1,1,1351.75
2021-07-28 20:19:00-04:00,1352.25,1352.25,1352.25,1352.25,1,1,1352.25
2021-07-28 20:27:00-04:00,1352.5,1352.5,1352.5,1352.5,1,1,1352.5
2021-07-28 20:32:00-04:00,1352.75,1352.75,1352.25,1352.25,2,2,2705.0
2021-07-28 21:05:00-04:00,1350.25,1350.25,1350.25,1350.25,2,1,2700.5
2021-07-28 21:24:00-04:00,1350.75,1350.75,1350.75,1350.75,1,1,1350.75
2021-07-28 21:29:00-04:00,1352.0,1352.0,1352.0,1352.0,1,1,1352.0
2021-07-28 22:06:00-04:00,1350.25,1350.25,1349.75,1349.75,7,6,9450.5
2021-07-28 22:49:00-04:00,1352.0,1352.0,1352.0,1352.0,1,1,1352.0
2021-07-29 00:35:00-04:00,1356.5,1356.5,1356.5,1356.5,1,1,1356.5
2021-07-29 00:42:00-04:00,1356.5,1356.5,1356.5,1356.5,1,1,1356.5
2021-07-29 00:46:00-04:00,1356.5,1356.5,1356.5,1356.5,1,1,1356.5
2021-07-29 00:53:00-04:00,1356.5,1356.5,1356.5,1356.5,1,1,1356.5
2021-07-29 01:01:00-04:00,1356.75,1356.75,1356.75,1356.75,1,1,1356.75
2021-07-29 01:21:00-04:00,1357.0,1357.0,1357.0,1357.0,1,1,1357.0
2021-07-29 01:26:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-07-29 01:49:00-04:00,1357.75,1357.75,1357.75,1357.75,1,1,1357.75
2021-07-29 01:54:00-04:00,1358.0,1358.0,1357.5,1357.5,2,2,2715.5
2021-07-29 02:20:00-04:00,1359.25,1359.25,1359.25,1359.25,1,1,1359.25
2021-07-29 02:27:00-04:00,1360.25,1360.25,1360.25,1360.25,1,1,1360.25
2021-07-29 02:29:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-07-29 02:34:00-04:00,1360.75,1360.75,1360.75,1360.75,1,1,1360.75
2021-07-29 02:43:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-07-29 02:44:00-04:00,1360.25,1360.25,1360.25,1360.25,1,1,1360.25
2021-07-29 03:05:00-04:00,1362.0,1362.0,1361.5,1361.5,2,2,2723.5
2021-07-29 03:12:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-29 03:14:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-29 03:15:00-04:00,1365.0,1365.0,1365.0,1365.0,1,1,1365.0
2021-07-29 03:16:00-04:00,1365.0,1365.0,1365.0,1365.0,1,1,1365.0
2021-07-29 03:17:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-29 03:24:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-29 03:30:00-04:00,1363.0,1363.0,1363.0,1363.0,3,1,4089.0
2021-07-29 03:48:00-04:00,1361.25,1361.25,1360.25,1360.25,5,3,6804.75
2021-07-29 03:50:00-04:00,1361.0,1361.75,1361.0,1361.75,5,4,6807.5
2021-07-29 03:54:00-04:00,1361.25,1361.25,1361.25,1361.25,2,1,2722.5
2021-07-29 04:13:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-29 04:14:00-04:00,1363.75,1363.75,1363.75,1363.75,1,1,1363.75
2021-07-29 04:18:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-29 04:21:00-04:00,1362.75,1362.75,1362.75,1362.75,2,1,2725.5
2021-07-29 04:23:00-04:00,1363.75,1363.75,1363.75,1363.75,2,1,2727.5
2021-07-29 04:29:00-04:00,1364.75,1365.0,1364.75,1365.0,5,2,6824.0
2021-07-29 04:30:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-29 04:53:00-04:00,1364.5,1364.5,1364.5,1364.5,2,2,2729.0
2021-07-29 05:04:00-04:00,1363.75,1363.75,1363.5,1363.5,8,4,10909.0
2021-07-29 05:06:00-04:00,1363.0,1363.0,1363.0,1363.0,1,1,1363.0
2021-07-29 05:22:00-04:00,1362.5,1362.5,1362.5,1362.5,1,1,1362.5
2021-07-29 05:29:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-29 05:53:00-04:00,1361.75,1361.75,1361.5,1361.5,9,9,12254.5
2021-07-29 06:01:00-04:00,1361.5,1361.5,1361.5,1361.5,1,1,1361.5
2021-07-29 06:03:00-04:00,1362.0,1362.0,1362.0,1362.0,1,1,1362.0
2021-07-29 06:17:00-04:00,1360.75,1361.0,1360.75,1361.0,4,3,5443.75
2021-07-29 07:07:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-07-29 07:22:00-04:00,1360.75,1360.75,1360.75,1360.75,1,1,1360.75
2021-07-29 08:02:00-04:00,1361.75,1361.75,1361.75,1361.75,1,1,1361.75
2021-07-29 08:03:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-29 08:27:00-04:00,1362.0,1362.75,1362.0,1362.75,2,2,2724.75
2021-07-29 08:32:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-29 08:36:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-29 08:42:00-04:00,1364.5,1364.5,1364.5,1364.5,3,1,4093.5
2021-07-29 08:43:00-04:00,1364.5,1364.5,1364.25,1364.25,2,2,2728.75
2021-07-29 08:44:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-29 09:29:00-04:00,1364.5,1364.5,1364.5,1364.5,2,1,2729.0
2021-07-29 09:30:00-04:00,1364.5,1366.75,1364.5,1366.0,16,10,21842.5
