,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-28 20:00:00-04:00,1369.5,1370.0,1368.0,1368.75,92,22,125972.0
2021-07-28 20:01:00-04:00,1369.0,1369.5,1367.25,1367.5,49,29,67046.75
2021-07-28 20:02:00-04:00,1367.5,1369.5,1367.5,1369.25,44,11,60194.75
2021-07-28 20:03:00-04:00,1370.0,1370.25,1369.75,1369.75,17,11,23288.75
2021-07-28 20:04:00-04:00,1370.75,1371.0,1370.5,1370.5,4,3,5482.75
2021-07-28 20:05:00-04:00,1370.5,1370.5,1370.5,1370.5,1,1,1370.5
2021-07-28 20:06:00-04:00,1370.0,1370.25,1370.0,1370.25,3,2,4110.25
2021-07-28 20:07:00-04:00,1371.0,1371.0,1370.75,1370.75,8,6,10967.75
2021-07-28 20:09:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-07-28 20:10:00-04:00,1369.5,1369.5,1369.5,1369.5,1,1,1369.5
2021-07-28 20:11:00-04:00,1369.25,1369.5,1369.0,1369.0,7,4,9585.0
2021-07-28 20:13:00-04:00,1368.75,1368.75,1368.75,1368.75,1,1,1368.75
2021-07-28 20:14:00-04:00,1368.75,1368.75,1368.75,1368.75,2,1,2737.5
2021-07-28 20:15:00-04:00,1369.0,1369.0,1369.0,1369.0,1,1,1369.0
2021-07-28 20:16:00-04:00,1368.5,1368.5,1368.5,1368.5,1,1,1368.5
2021-07-28 20:17:00-04:00,1368.5,1368.75,1368.5,1368.75,3,3,4105.75
2021-07-28 20:19:00-04:00,1369.25,1369.75,1369.25,1369.75,2,2,2739.0
2021-07-28 20:20:00-04:00,1369.5,1369.75,1369.5,1369.75,2,2,2739.25
2021-07-28 20:22:00-04:00,1369.75,1369.75,1369.75,1369.75,2,1,2739.5
2021-07-28 20:24:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-07-28 20:27:00-04:00,1369.25,1370.0,1369.25,1370.0,6,5,8218.0
2021-07-28 20:32:00-04:00,1369.25,1369.25,1368.5,1368.5,13,4,17795.25
2021-07-28 20:33:00-04:00,1369.0,1369.0,1369.0,1369.0,1,1,1369.0
2021-07-28 20:36:00-04:00,1368.75,1369.0,1368.75,1369.0,3,3,4106.75
2021-07-28 20:47:00-04:00,1369.25,1369.5,1369.25,1369.5,3,2,4108.0
2021-07-28 20:50:00-04:00,1369.75,1369.75,1369.5,1369.5,2,2,2739.25
2021-07-28 20:53:00-04:00,1371.0,1371.0,1370.5,1370.5,3,3,4112.0
2021-07-28 20:55:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-07-28 20:58:00-04:00,1370.25,1370.25,1370.25,1370.25,1,1,1370.25
2021-07-28 20:59:00-04:00,1369.75,1370.0,1369.75,1370.0,5,5,6849.75
2021-07-28 21:00:00-04:00,1370.25,1370.25,1369.75,1370.0,6,5,8220.25
2021-07-28 21:01:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-07-28 21:02:00-04:00,1369.25,1369.25,1368.75,1368.75,7,4,9582.5
2021-07-28 21:03:00-04:00,1368.0,1368.25,1368.0,1368.25,6,6,8209.25
2021-07-28 21:05:00-04:00,1368.0,1368.0,1367.25,1368.0,14,5,19146.75
2021-07-28 21:09:00-04:00,1367.75,1367.75,1367.75,1367.75,1,1,1367.75
2021-07-28 21:11:00-04:00,1367.75,1367.75,1367.75,1367.75,1,1,1367.75
2021-07-28 21:12:00-04:00,1367.25,1367.25,1367.25,1367.25,1,1,1367.25
2021-07-28 21:13:00-04:00,1368.0,1368.0,1367.75,1367.75,4,4,5471.75
2021-07-28 21:14:00-04:00,1368.0,1368.0,1368.0,1368.0,1,1,1368.0
2021-07-28 21:15:00-04:00,1368.25,1368.25,1368.25,1368.25,1,1,1368.25
