,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-28 20:00:00-04:00,1365.5,1365.75,1365.0,1365.5,6,5,8192.75
2021-07-28 20:01:00-04:00,1364.75,1364.75,1363.25,1363.25,4,2,5457.5
2021-07-28 20:02:00-04:00,1364.0,1365.0,1364.0,1365.0,5,2,6823.0
2021-07-28 20:04:00-04:00,1366.5,1366.5,1366.5,1366.5,1,1,1366.5
2021-07-28 20:05:00-04:00,1366.25,1366.25,1366.25,1366.25,1,1,1366.25
2021-07-28 20:07:00-04:00,1366.75,1366.75,1366.25,1366.25,3,2,4099.25
2021-07-28 20:08:00-04:00,1366.0,1366.0,1366.0,1366.0,2,1,2732.0
2021-07-28 20:12:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-28 20:13:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-28 20:19:00-04:00,1365.25,1365.25,1365.25,1365.25,2,1,2730.5
2021-07-28 20:32:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-28 20:47:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-28 21:02:00-04:00,1365.0,1365.0,1365.0,1365.0,1,1,1365.0
2021-07-28 21:13:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-28 21:17:00-04:00,1363.5,1363.75,1363.5,1363.75,2,2,2727.25
2021-07-28 21:24:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-28 21:29:00-04:00,1364.0,1364.25,1364.0,1364.25,4,2,5456.75
2021-07-28 21:30:00-04:00,1365.5,1365.5,1365.5,1365.5,1,1,1365.5
2021-07-28 21:35:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-28 22:06:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-28 22:07:00-04:00,1361.75,1361.75,1361.75,1361.75,1,1,1361.75
2021-07-28 22:15:00-04:00,1362.75,1362.75,1362.75,1362.75,1,1,1362.75
2021-07-28 22:52:00-04:00,1365.5,1365.5,1365.5,1365.5,1,1,1365.5
2021-07-28 22:57:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-28 23:13:00-04:00,1367.25,1367.25,1367.25,1367.25,1,1,1367.25
2021-07-28 23:27:00-04:00,1367.25,1367.25,1367.25,1367.25,1,1,1367.25
2021-07-29 00:31:00-04:00,1368.25,1368.25,1368.25,1368.25,1,1,1368.25
2021-07-29 00:35:00-04:00,1369.0,1369.0,1369.0,1369.0,4,1,5476.0
2021-07-29 00:41:00-04:00,1369.0,1369.0,1369.0,1369.0,3,2,4107.0
2021-07-29 00:46:00-04:00,1369.0,1369.0,1369.0,1369.0,2,2,2738.0
2021-07-29 00:53:00-04:00,1369.0,1369.0,1369.0,1369.0,1,1,1369.0
2021-07-29 01:22:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-07-29 01:26:00-04:00,1370.75,1370.75,1370.75,1370.75,1,1,1370.75
2021-07-29 01:36:00-04:00,1372.0,1372.0,1372.0,1372.0,2,1,2744.0
2021-07-29 01:42:00-04:00,1372.0,1372.0,1372.0,1372.0,1,1,1372.0
2021-07-29 01:46:00-04:00,1371.0,1371.0,1371.0,1371.0,4,2,5484.0
2021-07-29 01:54:00-04:00,1370.75,1370.75,1370.25,1370.25,5,2,6852.25
2021-07-29 02:06:00-04:00,1370.25,1370.25,1370.25,1370.25,1,1,1370.25
2021-07-29 02:09:00-04:00,1370.5,1370.5,1370.5,1370.5,2,1,2741.0
2021-07-29 02:16:00-04:00,1370.5,1370.5,1370.5,1370.5,2,1,2741.0
2021-07-29 02:20:00-04:00,1372.0,1372.5,1372.0,1372.5,3,3,4116.5
2021-07-29 02:23:00-04:00,1373.25,1373.25,1373.25,1373.25,1,1,1373.25
2021-07-29 02:26:00-04:00,1373.5,1373.5,1373.5,1373.5,5,1,6867.5
2021-07-29 02:31:00-04:00,1373.75,1373.75,1373.75,1373.75,1,1,1373.75
2021-07-29 02:33:00-04:00,1373.75,1373.75,1373.75,1373.75,3,1,4121.25
2021-07-29 02:37:00-04:00,1373.5,1373.5,1373.5,1373.5,1,1,1373.5
2021-07-29 02:38:00-04:00,1373.25,1373.25,1373.25,1373.25,1,1,1373.25
2021-07-29 02:44:00-04:00,1373.0,1373.0,1373.0,1373.0,3,1,4119.0
2021-07-29 03:05:00-04:00,1374.5,1374.5,1374.5,1374.5,1,1,1374.5
2021-07-29 03:07:00-04:00,1373.5,1373.5,1373.5,1373.5,1,1,1373.5
2021-07-29 03:08:00-04:00,1373.5,1373.5,1373.5,1373.5,1,1,1373.5
2021-07-29 03:10:00-04:00,1375.0,1375.75,1375.0,1375.75,6,3,8252.25
2021-07-29 03:14:00-04:00,1378.25,1378.25,1378.25,1378.25,1,1,1378.25
2021-07-29 03:16:00-04:00,1378.25,1378.25,1378.25,1378.25,3,3,4134.75
2021-07-29 03:21:00-04:00,1376.75,1376.75,1376.75,1376.75,1,1,1376.75
2021-07-29 03:30:00-04:00,1375.75,1375.75,1375.5,1375.5,2,2,2751.25
2021-07-29 03:34:00-04:00,1375.5,1375.5,1375.5,1375.5,1,1,1375.5
2021-07-29 03:37:00-04:00,1374.0,1374.0,1374.0,1374.0,1,1,1374.0
2021-07-29 03:48:00-04:00,1373.25,1373.25,1372.5,1372.5,4,2,5491.5
2021-07-29 03:50:00-04:00,1374.0,1374.0,1374.0,1374.0,3,3,4122.0
2021-07-29 03:52:00-04:00,1374.0,1374.0,1374.0,1374.0,1,1,1374.0
2021-07-29 03:54:00-04:00,1374.25,1374.25,1374.25,1374.25,4,3,5497.0
2021-07-29 03:59:00-04:00,1373.5,1373.5,1373.5,1373.5,1,1,1373.5
2021-07-29 04:02:00-04:00,1373.75,1373.75,1373.75,1373.75,1,1,1373.75
2021-07-29 04:13:00-04:00,1376.25,1376.25,1376.25,1376.25,1,1,1376.25
2021-07-29 04:14:00-04:00,1377.0,1377.0,1377.0,1377.0,1,1,1377.0
2021-07-29 04:19:00-04:00,1376.5,1376.5,1376.5,1376.5,2,1,2753.0
2021-07-29 04:21:00-04:00,1375.75,1375.75,1375.5,1375.5,2,2,2751.25
2021-07-29 05:13:00-04:00,1375.75,1375.75,1375.75,1375.75,1,1,1375.75
2021-07-29 05:22:00-04:00,1375.0,1375.0,1375.0,1375.0,3,2,4125.0
