,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-18 20:00:00-04:00,1351.75,1351.75,1348.75,1349.5,340,105,459131.5
2021-08-18 20:01:00-04:00,1349.5,1349.75,1348.5,1349.0,87,26,117364.0
2021-08-18 20:02:00-04:00,1349.0,1349.0,1348.25,1348.25,42,20,56637.25
2021-08-18 20:03:00-04:00,1348.25,1348.25,1347.5,1347.75,109,32,146937.25
2021-08-18 20:04:00-04:00,1348.0,1349.5,1348.0,1349.5,63,16,84950.0
2021-08-18 20:05:00-04:00,1349.0,1349.75,1348.25,1349.75,109,19,147049.75
2021-08-18 20:06:00-04:00,1349.5,1349.75,1349.25,1349.25,12,7,16193.25
2021-08-18 20:07:00-04:00,1349.0,1349.25,1349.0,1349.25,14,7,18886.75
2021-08-18 20:08:00-04:00,1349.25,1349.75,1348.0,1348.25,112,14,151044.5
2021-08-18 20:09:00-04:00,1348.5,1348.5,1348.25,1348.25,10,6,13483.5
2021-08-18 20:10:00-04:00,1348.0,1348.0,1347.75,1348.0,47,11,63354.75
2021-08-18 20:11:00-04:00,1348.0,1348.0,1348.0,1348.0,9,6,12132.0
2021-08-18 20:12:00-04:00,1348.0,1348.0,1345.5,1346.25,372,45,500928.0
2021-08-18 20:13:00-04:00,1346.5,1346.5,1345.0,1345.5,206,59,277162.5
2021-08-18 20:14:00-04:00,1345.75,1345.75,1345.0,1345.5,92,29,123757.0
2021-08-18 20:15:00-04:00,1345.25,1345.5,1345.0,1345.0,102,27,137197.75
2021-08-18 20:16:00-04:00,1345.0,1345.0,1343.25,1344.5,225,82,302464.25
2021-08-18 20:17:00-04:00,1344.5,1345.5,1344.0,1345.5,35,17,47060.5
2021-08-18 20:18:00-04:00,1345.25,1346.0,1345.25,1346.0,21,11,28257.25
2021-08-18 20:19:00-04:00,1345.75,1346.0,1345.75,1345.75,21,11,28265.25
2021-08-18 20:20:00-04:00,1345.5,1347.0,1345.25,1346.5,115,19,154841.0
2021-08-18 20:21:00-04:00,1345.75,1346.0,1345.75,1346.0,14,9,18842.75
2021-08-18 20:22:00-04:00,1346.25,1346.25,1346.0,1346.0,4,4,5384.25
2021-08-18 20:23:00-04:00,1346.0,1346.25,1345.75,1346.25,5,5,6730.25
2021-08-18 20:24:00-04:00,1346.25,1346.75,1346.0,1346.0,14,8,18848.0
2021-08-18 20:25:00-04:00,1346.25,1346.25,1346.0,1346.0,4,4,5384.5
2021-08-18 20:26:00-04:00,1346.0,1346.0,1345.5,1346.0,15,11,20188.5
2021-08-18 20:27:00-04:00,1346.25,1346.25,1346.25,1346.25,2,1,2692.5
2021-08-18 20:28:00-04:00,1346.5,1346.5,1346.25,1346.25,4,4,5385.25
2021-08-18 20:29:00-04:00,1346.25,1346.5,1346.25,1346.5,3,3,4039.0
2021-08-18 20:30:00-04:00,1346.25,1346.25,1345.5,1346.0,21,11,28262.0
2021-08-18 20:31:00-04:00,1345.75,1346.25,1345.75,1346.25,50,11,67299.75
2021-08-18 20:32:00-04:00,1346.0,1346.5,1346.0,1346.5,22,12,29619.0
2021-08-18 20:33:00-04:00,1346.25,1346.25,1346.25,1346.25,2,2,2692.5
2021-08-18 20:34:00-04:00,1346.0,1346.0,1345.5,1345.5,18,9,24225.25
2021-08-18 20:35:00-04:00,1345.5,1345.75,1345.5,1345.75,3,3,4036.75
2021-08-18 20:36:00-04:00,1345.5,1345.5,1345.5,1345.5,5,5,6727.5
2021-08-18 20:37:00-04:00,1345.5,1345.5,1345.25,1345.25,14,7,18835.5
2021-08-18 20:38:00-04:00,1345.75,1345.75,1345.75,1345.75,5,3,6728.75
2021-08-18 20:39:00-04:00,1345.75,1345.75,1345.5,1345.75,9,7,12111.25
2021-08-18 20:40:00-04:00,1345.75,1346.25,1345.75,1346.25,30,3,40377.5
2021-08-18 20:41:00-04:00,1346.25,1346.25,1346.0,1346.25,4,4,5384.5
2021-08-18 20:42:00-04:00,1346.25,1346.25,1345.75,1346.25,26,10,35000.5
2021-08-18 20:43:00-04:00,1346.0,1346.25,1346.0,1346.25,6,3,8077.0
2021-08-18 20:44:00-04:00,1346.25,1346.25,1345.75,1345.75,14,7,18843.5
2021-08-18 20:45:00-04:00,1345.5,1345.5,1345.25,1345.25,60,7,80728.0
2021-08-18 20:46:00-04:00,1345.0,1345.0,1344.5,1344.5,76,17,102206.25
2021-08-18 20:47:00-04:00,1344.75,1345.0,1344.75,1344.75,20,6,26896.0
2021-08-18 20:48:00-04:00,1344.75,1345.25,1344.5,1345.25,19,7,25550.0
2021-08-18 20:49:00-04:00,1345.25,1345.25,1344.75,1344.75,32,9,43037.0
2021-08-18 20:50:00-04:00,1345.0,1345.0,1345.0,1345.0,7,2,9415.0
2021-08-18 20:51:00-04:00,1345.25,1345.5,1345.25,1345.5,7,5,9417.75
2021-08-18 20:52:00-04:00,1345.5,1346.5,1345.5,1346.5,61,10,82105.75
2021-08-18 20:53:00-04:00,1346.0,1346.75,1346.0,1346.25,54,8,72698.25
2021-08-18 20:54:00-04:00,1346.25,1346.75,1346.25,1346.5,61,28,82141.75
2021-08-18 20:55:00-04:00,1346.25,1346.25,1346.0,1346.0,22,8,29612.25
2021-08-18 20:56:00-04:00,1345.75,1345.75,1345.75,1345.75,7,7,9420.25
2021-08-18 20:57:00-04:00,1346.0,1346.0,1345.5,1345.5,4,4,5382.5
2021-08-18 20:58:00-04:00,1345.75,1346.0,1345.5,1345.75,11,5,14802.25
2021-08-18 20:59:00-04:00,1345.75,1346.25,1345.75,1345.75,28,7,37688.75
2021-08-18 21:00:00-04:00,1345.75,1346.25,1345.25,1345.5,30,20,40371.5
2021-08-18 21:01:00-04:00,1345.25,1345.25,1344.0,1344.75,140,41,188220.0
2021-08-18 21:02:00-04:00,1344.5,1345.75,1344.25,1345.5,104,89,139894.5
2021-08-18 21:03:00-04:00,1345.25,1345.25,1345.0,1345.25,5,4,6725.75
2021-08-18 21:04:00-04:00,1345.5,1346.0,1345.5,1345.75,10,8,13456.75
2021-08-18 21:05:00-04:00,1345.75,1346.0,1345.0,1345.25,27,15,36329.0
2021-08-18 21:06:00-04:00,1345.25,1345.25,1344.25,1344.75,61,27,82024.0
2021-08-18 21:07:00-04:00,1344.5,1345.0,1344.25,1344.75,53,42,71265.5
2021-08-18 21:08:00-04:00,1344.5,1344.5,1344.0,1344.5,28,21,37642.75
2021-08-18 21:09:00-04:00,1344.75,1345.0,1344.5,1345.0,10,10,13447.5
2021-08-18 21:10:00-04:00,1345.0,1345.0,1344.25,1345.0,12,6,16135.75
2021-08-18 21:11:00-04:00,1345.25,1345.25,1345.0,1345.0,3,2,4035.5
2021-08-18 21:12:00-04:00,1345.0,1345.0,1345.0,1345.0,1,1,1345.0
2021-08-18 21:13:00-04:00,1345.0,1345.0,1344.5,1344.5,6,5,8068.25
2021-08-18 21:14:00-04:00,1345.0,1345.25,1345.0,1345.25,2,2,2690.25
2021-08-18 21:15:00-04:00,1345.0,1346.0,1345.0,1345.5,24,20,32290.5
2021-08-18 21:16:00-04:00,1345.5,1345.5,1345.5,1345.5,4,4,5382.0
2021-08-18 21:17:00-04:00,1345.5,1345.75,1345.25,1345.75,13,11,17490.75
2021-08-18 21:18:00-04:00,1345.5,1345.5,1345.5,1345.5,7,7,9418.5
2021-08-18 21:19:00-04:00,1345.25,1345.75,1345.25,1345.5,16,16,21527.5
2021-08-18 21:20:00-04:00,1345.25,1345.5,1345.25,1345.5,9,5,12108.25
2021-08-18 21:21:00-04:00,1345.25,1345.25,1345.25,1345.25,2,2,2690.5
2021-08-18 21:22:00-04:00,1345.0,1345.25,1345.0,1345.25,23,9,30937.25
2021-08-18 21:23:00-04:00,1345.0,1345.25,1345.0,1345.25,4,3,5380.75
2021-08-18 21:24:00-04:00,1345.25,1345.25,1345.25,1345.25,6,4,8071.5
2021-08-18 21:25:00-04:00,1345.25,1345.5,1345.25,1345.5,21,5,28253.25
2021-08-18 21:26:00-04:00,1345.25,1345.25,1345.0,1345.0,13,6,17485.25
2021-08-18 21:27:00-04:00,1345.0,1345.5,1345.0,1345.5,42,12,56500.75
2021-08-18 21:28:00-04:00,1345.25,1345.5,1345.25,1345.25,10,5,13454.0
2021-08-18 21:29:00-04:00,1345.25,1345.5,1345.25,1345.5,15,6,20179.25
2021-08-18 21:30:00-04:00,1345.75,1346.25,1345.75,1346.25,30,8,40381.25
2021-08-18 21:31:00-04:00,1346.5,1346.75,1346.5,1346.75,25,10,33667.0
2021-08-18 21:32:00-04:00,1346.75,1347.0,1346.75,1346.75,14,11,18856.25
2021-08-18 21:33:00-04:00,1346.5,1346.75,1346.5,1346.75,7,3,9426.0
2021-08-18 21:35:00-04:00,1346.75,1347.25,1346.75,1347.25,35,11,47146.25
2021-08-18 21:36:00-04:00,1347.25,1347.25,1347.0,1347.0,31,14,41757.5
2021-08-18 21:37:00-04:00,1346.75,1347.0,1346.75,1347.0,11,3,14816.75
2021-08-18 21:38:00-04:00,1347.0,1347.0,1347.0,1347.0,2,1,2694.0
2021-08-18 21:39:00-04:00,1347.0,1347.25,1347.0,1347.25,16,10,21553.75
2021-08-18 21:40:00-04:00,1347.0,1347.25,1347.0,1347.25,9,5,12125.0
2021-08-18 21:42:00-04:00,1347.25,1347.5,1347.25,1347.5,27,7,36381.5
2021-08-18 21:43:00-04:00,1347.25,1347.5,1347.25,1347.5,21,8,28297.25
2021-08-18 21:44:00-04:00,1347.5,1347.75,1347.5,1347.75,20,10,26951.25
2021-08-18 21:45:00-04:00,1347.75,1347.75,1347.75,1347.75,2,2,2695.5
2021-08-18 21:46:00-04:00,1347.75,1347.75,1347.75,1347.75,3,1,4043.25
2021-08-18 21:47:00-04:00,1347.75,1347.75,1347.75,1347.75,3,1,4043.25
2021-08-18 21:48:00-04:00,1347.75,1347.75,1347.0,1347.0,238,15,320750.75
2021-08-18 21:49:00-04:00,1347.25,1347.25,1347.25,1347.25,5,4,6736.25
2021-08-18 21:50:00-04:00,1347.25,1348.0,1347.25,1348.0,24,11,32345.25
2021-08-18 21:51:00-04:00,1348.0,1348.25,1348.0,1348.0,13,5,17526.0
2021-08-18 21:52:00-04:00,1348.0,1348.25,1347.75,1348.25,14,5,18873.5
2021-08-18 21:53:00-04:00,1348.0,1348.25,1347.75,1348.25,231,15,311386.0
2021-08-18 21:54:00-04:00,1348.25,1348.5,1348.25,1348.5,13,7,17529.25
2021-08-18 21:55:00-04:00,1348.25,1348.25,1348.25,1348.25,10,8,13482.5
2021-08-18 21:56:00-04:00,1348.0,1348.75,1348.0,1348.75,21,7,28316.0
2021-08-18 21:57:00-04:00,1348.5,1349.0,1347.25,1347.5,83,36,111903.0
2021-08-18 21:58:00-04:00,1347.25,1347.25,1347.0,1347.0,54,11,72739.75
2021-08-18 21:59:00-04:00,1347.25,1347.75,1347.25,1347.5,216,16,291058.75
2021-08-18 22:00:00-04:00,1347.5,1347.5,1347.0,1347.25,56,24,75443.5
2021-08-18 22:01:00-04:00,1347.5,1347.75,1347.5,1347.75,8,4,10781.75
2021-08-18 22:02:00-04:00,1347.5,1347.75,1347.5,1347.75,8,3,10781.5
2021-08-18 22:03:00-04:00,1347.75,1347.75,1347.75,1347.75,1,1,1347.75
2021-08-18 22:04:00-04:00,1347.5,1347.5,1347.5,1347.5,2,1,2695.0
2021-08-18 22:05:00-04:00,1347.75,1348.0,1347.75,1348.0,5,3,6739.0
2021-08-18 22:06:00-04:00,1348.0,1348.0,1348.0,1348.0,5,5,6740.0
2021-08-18 22:07:00-04:00,1348.0,1348.0,1347.75,1347.75,6,2,8086.75
2021-08-18 22:08:00-04:00,1348.0,1348.25,1348.0,1348.0,6,3,8088.25
2021-08-18 22:09:00-04:00,1347.75,1347.75,1347.75,1347.75,9,2,12129.75
2021-08-18 22:10:00-04:00,1347.75,1348.0,1347.75,1348.0,10,6,13477.75
2021-08-18 22:11:00-04:00,1347.5,1347.5,1347.5,1347.5,1,1,1347.5
2021-08-18 22:12:00-04:00,1347.25,1347.25,1347.25,1347.25,3,3,4041.75
2021-08-18 22:13:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-08-18 22:14:00-04:00,1347.25,1347.25,1347.25,1347.25,17,3,22903.25
2021-08-18 22:15:00-04:00,1347.25,1347.5,1347.25,1347.5,3,2,4042.0
2021-08-18 22:16:00-04:00,1347.25,1347.25,1347.0,1347.25,38,10,51190.5
2021-08-18 22:17:00-04:00,1347.0,1347.0,1347.0,1347.0,8,4,10776.0
2021-08-18 22:18:00-04:00,1347.0,1347.25,1347.0,1347.25,6,4,8083.25
2021-08-18 22:21:00-04:00,1347.0,1347.0,1346.5,1346.5,15,5,20201.25
2021-08-18 22:22:00-04:00,1346.5,1346.5,1346.25,1346.5,26,11,35007.75
2021-08-18 22:23:00-04:00,1346.25,1346.25,1346.25,1346.25,1,1,1346.25
2021-08-18 22:24:00-04:00,1346.25,1346.25,1346.0,1346.0,6,5,8077.25
2021-08-18 22:26:00-04:00,1346.0,1346.0,1346.0,1346.0,1,1,1346.0
2021-08-18 22:27:00-04:00,1346.0,1346.0,1346.0,1346.0,3,2,4038.0
2021-08-18 22:28:00-04:00,1346.0,1346.25,1346.0,1346.25,11,5,14807.75
2021-08-18 22:29:00-04:00,1346.25,1347.0,1346.0,1347.0,14,8,18850.0
2021-08-18 22:30:00-04:00,1346.5,1346.5,1346.5,1346.5,7,5,9425.5
2021-08-18 22:31:00-04:00,1346.5,1346.75,1346.5,1346.5,10,5,13466.0
2021-08-18 22:32:00-04:00,1346.5,1346.75,1346.5,1346.75,9,2,12120.0
2021-08-18 22:33:00-04:00,1346.5,1346.75,1346.5,1346.75,9,5,12119.75
