,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-18 20:00:00-04:00,1350.0,1350.5,1350.0,1350.5,12,3,16200.75
2021-08-18 20:01:00-04:00,1349.25,1349.25,1349.25,1349.25,5,5,6746.25
2021-08-18 20:02:00-04:00,1348.25,1348.25,1348.0,1348.0,3,3,4044.5
2021-08-18 20:03:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-08-18 20:05:00-04:00,1348.75,1348.75,1348.75,1348.75,3,1,4046.25
2021-08-18 20:07:00-04:00,1348.75,1348.75,1348.75,1348.75,4,1,5395.0
2021-08-18 20:12:00-04:00,1346.25,1346.25,1345.75,1345.75,3,2,4038.25
2021-08-18 20:13:00-04:00,1345.5,1345.5,1344.75,1344.75,4,4,5380.5
2021-08-18 20:16:00-04:00,1343.0,1343.0,1343.0,1343.0,1,1,1343.0
2021-08-18 21:01:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-08-18 21:27:00-04:00,1344.75,1344.75,1344.75,1344.75,3,2,4034.25
2021-08-19 00:36:00-04:00,1344.5,1344.5,1344.5,1344.5,1,1,1344.5
2021-08-19 01:23:00-04:00,1346.0,1346.0,1346.0,1346.0,1,1,1346.0
2021-08-19 01:34:00-04:00,1346.5,1346.5,1346.5,1346.5,1,1,1346.5
2021-08-19 01:35:00-04:00,1346.75,1346.75,1346.75,1346.75,1,1,1346.75
2021-08-19 01:37:00-04:00,1347.5,1347.5,1347.5,1347.5,2,1,2695.0
2021-08-19 01:42:00-04:00,1347.0,1347.0,1347.0,1347.0,2,2,2694.0
2021-08-19 01:53:00-04:00,1347.0,1347.0,1347.0,1347.0,2,2,2694.0
2021-08-19 02:08:00-04:00,1348.25,1348.25,1348.25,1348.25,1,1,1348.25
2021-08-19 02:21:00-04:00,1348.75,1348.75,1348.75,1348.75,1,1,1348.75
2021-08-19 02:44:00-04:00,1346.5,1346.5,1346.5,1346.5,2,1,2693.0
2021-08-19 03:51:00-04:00,1347.25,1347.25,1347.25,1347.25,1,1,1347.25
2021-08-19 04:12:00-04:00,1344.5,1344.5,1344.5,1344.5,1,1,1344.5
2021-08-19 04:21:00-04:00,1341.5,1341.5,1341.5,1341.5,3,1,4024.5
2021-08-19 04:22:00-04:00,1341.25,1341.25,1341.25,1341.25,2,2,2682.5
2021-08-19 04:25:00-04:00,1341.25,1341.25,1341.25,1341.25,2,1,2682.5
2021-08-19 04:35:00-04:00,1342.25,1342.25,1342.25,1342.25,1,1,1342.25
2021-08-19 05:02:00-04:00,1340.5,1340.5,1340.25,1340.25,3,3,4021.0
2021-08-19 05:41:00-04:00,1338.75,1339.0,1338.75,1338.75,4,4,5355.25
2021-08-19 05:42:00-04:00,1338.0,1338.0,1338.0,1338.0,3,1,4014.0
2021-08-19 06:01:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-19 06:03:00-04:00,1341.25,1341.25,1340.75,1340.75,3,2,4023.25
2021-08-19 06:04:00-04:00,1340.75,1340.75,1340.75,1340.75,333,2,446469.75
2021-08-19 06:05:00-04:00,1341.0,1341.0,1340.75,1340.75,334,2,447811.0
2021-08-19 06:06:00-04:00,1341.5,1341.5,1341.5,1341.5,2,1,2683.0
2021-08-19 06:07:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-08-19 06:18:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-08-19 06:19:00-04:00,1340.75,1340.75,1340.75,1340.75,2,2,2681.5
2021-08-19 06:21:00-04:00,1340.0,1340.25,1339.5,1339.5,3,3,4019.75
2021-08-19 06:31:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-08-19 06:57:00-04:00,1338.25,1338.25,1338.25,1338.25,2,1,2676.5
2021-08-19 07:01:00-04:00,1339.0,1339.25,1339.0,1339.25,2,2,2678.25
2021-08-19 07:02:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-08-19 07:12:00-04:00,1338.25,1338.25,1338.25,1338.25,1,1,1338.25
2021-08-19 07:22:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-08-19 07:39:00-04:00,1339.5,1339.5,1339.25,1339.25,3,2,4018.0
2021-08-19 07:46:00-04:00,1340.5,1340.5,1340.5,1340.5,2,1,2681.0
2021-08-19 07:49:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-08-19 07:51:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-08-19 08:05:00-04:00,1337.5,1337.5,1337.5,1337.5,1,1,1337.5
2021-08-19 08:06:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-08-19 08:08:00-04:00,1336.75,1336.75,1336.75,1336.75,2,1,2673.5
2021-08-19 08:13:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-08-19 08:22:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-19 08:24:00-04:00,1340.0,1340.0,1340.0,1340.0,1,1,1340.0
2021-08-19 08:25:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-08-19 08:31:00-04:00,1339.5,1339.5,1339.5,1339.5,2,1,2679.0
2021-08-19 08:44:00-04:00,1337.0,1337.0,1337.0,1337.0,10,7,13370.0
2021-08-19 09:30:00-04:00,1336.25,1337.75,1334.0,1336.5,11,10,14698.0
2021-08-19 09:31:00-04:00,1338.0,1338.0,1335.5,1335.5,4,4,5346.75
2021-08-19 09:32:00-04:00,1337.25,1338.5,1336.0,1337.0,13,12,17385.0
2021-08-19 09:33:00-04:00,1335.5,1337.0,1335.25,1336.5,10,9,13361.0
2021-08-19 09:34:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-08-19 09:35:00-04:00,1338.0,1338.0,1335.5,1337.0,11,11,14707.75
2021-08-19 09:36:00-04:00,1337.0,1337.0,1337.0,1337.0,1,1,1337.0
2021-08-19 09:37:00-04:00,1337.75,1338.75,1337.75,1337.75,11,10,14720.75
2021-08-19 09:39:00-04:00,1336.0,1336.25,1336.0,1336.25,18,6,24048.5
2021-08-19 09:40:00-04:00,1336.25,1336.25,1336.25,1336.25,1,1,1336.25
2021-08-19 09:41:00-04:00,1336.75,1336.75,1336.75,1336.75,2,2,2673.5
2021-08-19 09:42:00-04:00,1337.0,1337.5,1336.25,1336.25,5,5,6684.75
2021-08-19 09:44:00-04:00,1337.0,1337.0,1337.0,1337.0,1,1,1337.0
2021-08-19 09:45:00-04:00,1336.0,1336.5,1335.75,1335.75,4,4,5344.5
2021-08-19 09:46:00-04:00,1337.75,1337.75,1337.25,1337.5,6,4,8025.75
2021-08-19 09:47:00-04:00,1337.5,1337.75,1337.0,1337.0,6,4,8023.25
2021-08-19 09:48:00-04:00,1337.0,1337.0,1335.5,1335.5,11,11,14703.0
2021-08-19 09:49:00-04:00,1335.0,1335.0,1335.0,1335.0,1,1,1335.0
2021-08-19 09:50:00-04:00,1334.5,1334.5,1334.5,1334.5,2,1,2669.0
2021-08-19 09:52:00-04:00,1334.0,1334.0,1333.5,1333.5,25,16,33348.75
2021-08-19 09:53:00-04:00,1333.5,1333.5,1333.5,1333.5,2,2,2667.0
2021-08-19 09:55:00-04:00,1334.5,1334.5,1334.5,1334.5,1,1,1334.5
2021-08-19 09:56:00-04:00,1333.25,1333.25,1332.0,1332.0,7,4,9325.75
2021-08-19 09:57:00-04:00,1332.25,1332.25,1332.25,1332.25,1,1,1332.25
2021-08-19 09:59:00-04:00,1333.25,1333.75,1333.25,1333.25,36,7,47997.5
2021-08-19 10:00:00-04:00,1332.5,1332.5,1332.5,1332.5,1,1,1332.5
2021-08-19 10:02:00-04:00,1334.5,1334.5,1333.5,1333.5,54,18,72036.5
2021-08-19 10:03:00-04:00,1336.0,1336.0,1335.75,1335.75,5,3,6679.75
2021-08-19 10:04:00-04:00,1335.75,1335.75,1335.25,1335.25,3,3,4006.75
2021-08-19 10:05:00-04:00,1335.25,1335.25,1335.25,1335.25,2,1,2670.5
2021-08-19 10:06:00-04:00,1336.0,1336.0,1336.0,1336.0,3,3,4008.0
2021-08-19 10:07:00-04:00,1335.5,1335.5,1335.5,1335.5,1,1,1335.5
2021-08-19 10:08:00-04:00,1335.75,1335.75,1335.75,1335.75,3,3,4007.25
2021-08-19 10:10:00-04:00,1335.5,1335.5,1335.5,1335.5,1,1,1335.5
2021-08-19 10:15:00-04:00,1336.5,1336.5,1335.0,1335.25,7,6,9349.5
2021-08-19 10:16:00-04:00,1335.5,1335.5,1334.75,1335.0,5,5,6675.5
2021-08-19 10:17:00-04:00,1335.25,1335.25,1335.25,1335.25,1,1,1335.25
2021-08-19 10:18:00-04:00,1335.25,1335.25,1335.25,1335.25,2,2,2670.5
2021-08-19 10:20:00-04:00,1337.0,1337.0,1337.0,1337.0,1,1,1337.0
2021-08-19 10:21:00-04:00,1336.5,1336.5,1336.5,1336.5,1,1,1336.5
2021-08-19 10:22:00-04:00,1337.0,1337.0,1337.0,1337.0,2,2,2674.0
2021-08-19 10:23:00-04:00,1336.0,1336.25,1336.0,1336.25,4,2,5344.25
2021-08-19 10:25:00-04:00,1336.0,1336.0,1336.0,1336.0,1,1,1336.0
2021-08-19 10:26:00-04:00,1335.25,1335.25,1335.25,1335.25,10,1,13352.5
