,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-18 20:00:00-04:00,1358.0,1358.0,1354.75,1354.75,30,11,40678.5
2021-08-18 20:01:00-04:00,1354.75,1354.75,1354.25,1354.5,13,5,17608.25
2021-08-18 20:02:00-04:00,1354.25,1355.0,1354.25,1354.25,17,11,23024.25
2021-08-18 20:03:00-04:00,1353.75,1353.75,1353.5,1353.5,3,2,4061.0
2021-08-18 20:04:00-04:00,1353.5,1353.75,1353.5,1353.75,11,2,14891.0
2021-08-18 20:05:00-04:00,1354.25,1355.25,1354.25,1355.25,15,6,20324.75
2021-08-18 20:07:00-04:00,1355.0,1355.0,1355.0,1355.0,1,1,1355.0
2021-08-18 20:08:00-04:00,1355.25,1355.25,1354.5,1354.5,3,3,4064.25
2021-08-18 20:12:00-04:00,1353.25,1353.25,1352.0,1352.25,104,19,140702.0
2021-08-18 20:13:00-04:00,1352.25,1352.25,1351.5,1351.75,58,18,78402.25
2021-08-18 20:14:00-04:00,1351.5,1352.0,1351.5,1352.0,21,9,28388.5
2021-08-18 20:15:00-04:00,1352.0,1352.0,1352.0,1352.0,10,3,13520.0
2021-08-18 20:16:00-04:00,1351.5,1351.5,1350.0,1351.5,45,22,60772.0
2021-08-18 20:17:00-04:00,1351.0,1351.5,1351.0,1351.5,4,4,5405.25
2021-08-18 20:18:00-04:00,1352.0,1352.25,1352.0,1352.25,4,4,5408.75
2021-08-18 20:19:00-04:00,1352.5,1352.5,1352.5,1352.5,1,1,1352.5
2021-08-18 20:20:00-04:00,1352.0,1353.25,1352.0,1353.25,18,7,24351.75
2021-08-18 20:24:00-04:00,1352.75,1352.75,1352.25,1352.75,9,6,12174.0
2021-08-18 20:25:00-04:00,1352.5,1352.5,1352.25,1352.25,6,5,8114.5
2021-08-18 20:26:00-04:00,1352.25,1352.25,1352.25,1352.25,5,2,6761.25
2021-08-18 20:30:00-04:00,1352.25,1352.25,1352.25,1352.25,3,2,4056.75
2021-08-18 20:34:00-04:00,1352.25,1352.25,1352.25,1352.25,1,1,1352.25
2021-08-18 20:38:00-04:00,1352.25,1352.25,1352.25,1352.25,10,3,13522.5
2021-08-18 20:44:00-04:00,1352.25,1352.25,1352.25,1352.25,2,1,2704.5
2021-08-18 20:45:00-04:00,1352.0,1352.0,1351.75,1351.75,2,2,2703.75
2021-08-18 20:46:00-04:00,1351.25,1351.25,1351.25,1351.25,1,1,1351.25
2021-08-18 20:48:00-04:00,1351.0,1351.25,1351.0,1351.25,11,2,14863.25
2021-08-18 20:49:00-04:00,1351.25,1351.25,1351.25,1351.25,9,2,12161.25
2021-08-18 20:50:00-04:00,1351.5,1351.5,1351.5,1351.5,7,1,9460.5
2021-08-18 20:51:00-04:00,1351.75,1351.75,1351.75,1351.75,2,1,2703.5
2021-08-18 20:52:00-04:00,1351.75,1352.75,1351.75,1352.75,9,4,12170.25
2021-08-18 20:53:00-04:00,1352.5,1352.5,1352.5,1352.5,5,2,6762.5
2021-08-18 20:56:00-04:00,1352.25,1352.25,1352.25,1352.25,1,1,1352.25
2021-08-18 20:58:00-04:00,1352.0,1352.0,1352.0,1352.0,1,1,1352.0
2021-08-18 20:59:00-04:00,1352.0,1352.0,1352.0,1352.0,5,3,6760.0
2021-08-18 21:00:00-04:00,1352.25,1352.25,1352.0,1352.0,7,5,9464.25
2021-08-18 21:01:00-04:00,1351.5,1351.5,1350.5,1350.5,4,4,5403.5
2021-08-18 21:02:00-04:00,1350.75,1351.5,1350.75,1351.5,11,9,14865.75
2021-08-18 21:05:00-04:00,1352.0,1352.0,1351.75,1351.75,6,2,8111.75
2021-08-18 21:06:00-04:00,1351.5,1351.5,1351.0,1351.0,9,5,12159.75
2021-08-18 21:10:00-04:00,1350.75,1350.75,1350.75,1350.75,1,1,1350.75
2021-08-18 21:20:00-04:00,1351.75,1351.75,1351.75,1351.75,1,1,1351.75
2021-08-18 21:22:00-04:00,1351.5,1351.5,1351.5,1351.5,5,3,6757.5
2021-08-18 21:25:00-04:00,1351.75,1351.75,1351.75,1351.75,2,2,2703.5
2021-08-18 21:27:00-04:00,1351.75,1351.75,1351.75,1351.75,1,1,1351.75
