,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-16 20:00:00-04:00,1312.0,1312.0,1312.0,1312.0,1,1,1312.0
2021-09-16 20:01:00-04:00,1310.5,1311.25,1310.5,1311.25,5,2,6553.25
2021-09-16 20:02:00-04:00,1311.75,1311.75,1311.75,1311.75,4,1,5247.0
2021-09-16 21:32:00-04:00,1310.0,1310.0,1310.0,1310.0,6,4,7860.0
2021-09-16 21:45:00-04:00,1308.5,1308.5,1308.5,1308.5,2,2,2617.0
2021-09-16 22:23:00-04:00,1307.25,1307.25,1307.25,1307.25,1,1,1307.25
2021-09-16 22:31:00-04:00,1305.5,1305.5,1305.5,1305.5,1,1,1305.5
2021-09-16 22:32:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-09-16 22:34:00-04:00,1302.75,1302.75,1302.5,1302.5,2,2,2605.25
2021-09-16 22:37:00-04:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-09-16 22:38:00-04:00,1302.25,1302.75,1302.25,1302.75,3,2,3907.75
2021-09-17 01:40:00-04:00,1302.25,1302.25,1302.25,1302.25,1,1,1302.25
2021-09-17 01:42:00-04:00,1302.5,1302.5,1302.5,1302.5,1,1,1302.5
2021-09-17 01:47:00-04:00,1302.25,1302.25,1302.25,1302.25,1,1,1302.25
2021-09-17 02:08:00-04:00,1302.0,1302.0,1302.0,1302.0,1,1,1302.0
2021-09-17 02:13:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-09-17 03:02:00-04:00,1302.0,1302.0,1302.0,1302.0,1,1,1302.0
2021-09-17 03:35:00-04:00,1302.25,1302.25,1302.25,1302.25,2,1,2604.5
2021-09-17 03:37:00-04:00,1302.5,1302.5,1302.5,1302.5,1,1,1302.5
2021-09-17 04:24:00-04:00,1304.75,1304.75,1304.75,1304.75,2,1,2609.5
2021-09-17 04:27:00-04:00,1304.5,1305.25,1304.5,1305.25,3,3,3914.75
2021-09-17 04:29:00-04:00,1305.0,1305.0,1305.0,1305.0,2,1,2610.0
2021-09-17 04:35:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-17 04:55:00-04:00,1305.25,1305.25,1305.25,1305.25,4,3,5221.0
2021-09-17 05:10:00-04:00,1304.0,1304.0,1304.0,1304.0,1,1,1304.0
2021-09-17 06:07:00-04:00,1303.25,1303.5,1303.25,1303.5,3,2,3910.0
2021-09-17 06:11:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-09-17 06:31:00-04:00,1303.5,1303.5,1303.5,1303.5,1,1,1303.5
2021-09-17 06:37:00-04:00,1303.5,1303.5,1303.5,1303.5,1,1,1303.5
2021-09-17 07:03:00-04:00,1303.5,1303.75,1303.5,1303.75,5,2,6518.0
2021-09-17 07:04:00-04:00,1303.75,1303.75,1303.75,1303.75,2,1,2607.5
2021-09-17 07:13:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-17 07:24:00-04:00,1306.75,1306.75,1306.75,1306.75,2,1,2613.5
2021-09-17 07:54:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-09-17 08:23:00-04:00,1305.5,1305.5,1305.5,1305.5,2,2,2611.0
2021-09-17 08:31:00-04:00,1304.25,1304.25,1304.25,1304.25,1,1,1304.25
2021-09-17 08:32:00-04:00,1304.5,1304.5,1304.5,1304.5,1,1,1304.5
2021-09-17 08:38:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-09-17 09:29:00-04:00,1303.25,1303.25,1301.75,1301.75,6,5,7816.0
2021-09-17 09:30:00-04:00,1301.25,1302.5,1300.75,1301.25,25,20,32537.75
2021-09-17 09:31:00-04:00,1300.75,1301.25,1300.5,1301.0,8,6,10407.25
2021-09-17 09:32:00-04:00,1300.25,1300.25,1300.25,1300.25,2,2,2600.5
2021-09-17 09:33:00-04:00,1299.75,1301.25,1299.75,1300.0,6,6,7803.25
2021-09-17 09:34:00-04:00,1300.75,1300.75,1299.0,1299.5,15,12,19492.75
2021-09-17 09:35:00-04:00,1298.25,1299.25,1298.25,1299.25,9,7,11687.75
