,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-16 20:00:00-04:00,1312.0,1312.0,1312.0,1312.0,2,2,2624.0
2021-09-16 20:06:00-04:00,1313.25,1313.25,1313.25,1313.25,1,1,1313.25
2021-09-16 21:10:00-04:00,1314.0,1314.0,1314.0,1314.0,1,1,1314.0
2021-09-16 21:31:00-04:00,1311.75,1311.75,1311.75,1311.75,1,1,1311.75
2021-09-16 22:23:00-04:00,1308.25,1308.25,1308.25,1308.25,1,1,1308.25
2021-09-16 22:27:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-09-16 22:30:00-04:00,1307.25,1307.25,1307.25,1307.25,1,1,1307.25
2021-09-16 22:33:00-04:00,1306.0,1306.0,1306.0,1306.0,3,1,3918.0
2021-09-16 22:34:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-16 22:37:00-04:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-09-16 22:38:00-04:00,1303.25,1303.25,1303.25,1303.25,1,1,1303.25
2021-09-16 22:42:00-04:00,1305.5,1305.5,1305.5,1305.5,1,1,1305.5
2021-09-17 00:38:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-17 01:01:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-17 02:04:00-04:00,1303.75,1303.75,1303.75,1303.75,1,1,1303.75
2021-09-17 02:08:00-04:00,1303.5,1303.5,1303.5,1303.5,1,1,1303.5
2021-09-17 02:16:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-17 02:31:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-09-17 04:24:00-04:00,1306.25,1306.25,1306.25,1306.25,2,1,2612.5
2021-09-17 04:27:00-04:00,1306.0,1306.0,1306.0,1306.0,2,1,2612.0
2021-09-17 04:29:00-04:00,1306.5,1306.5,1306.5,1306.5,2,1,2613.0
2021-09-17 04:35:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-09-17 04:45:00-04:00,1307.25,1307.25,1307.25,1307.25,2,2,2614.5
2021-09-17 04:57:00-04:00,1306.75,1306.75,1306.75,1306.75,4,2,5227.0
2021-09-17 05:32:00-04:00,1305.5,1305.5,1305.5,1305.5,1,1,1305.5
2021-09-17 05:33:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-17 06:24:00-04:00,1304.0,1304.0,1304.0,1304.0,2,1,2608.0
2021-09-17 06:30:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-17 06:31:00-04:00,1305.0,1305.0,1305.0,1305.0,2,1,2610.0
2021-09-17 06:36:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-17 07:18:00-04:00,1306.75,1306.75,1306.25,1306.25,10,4,13064.75
2021-09-17 07:47:00-04:00,1308.5,1308.5,1308.25,1308.25,10,2,13083.75
2021-09-17 07:50:00-04:00,1308.25,1308.25,1308.25,1308.25,4,2,5233.0
2021-09-17 07:53:00-04:00,1307.75,1307.75,1307.5,1307.5,10,3,13077.25
2021-09-17 08:14:00-04:00,1309.25,1309.25,1309.25,1309.25,2,1,2618.5
2021-09-17 08:23:00-04:00,1307.0,1307.0,1306.0,1306.0,2,2,2613.0
2021-09-17 08:27:00-04:00,1305.5,1305.5,1305.5,1305.5,1,1,1305.5
2021-09-17 08:32:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-17 08:38:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-17 09:29:00-04:00,1303.5,1303.5,1303.25,1303.25,2,2,2606.75
2021-09-17 09:30:00-04:00,1303.0,1304.0,1303.0,1304.0,11,6,14334.25
2021-09-17 09:31:00-04:00,1302.5,1302.5,1302.5,1302.5,1,1,1302.5
