,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-30 20:00:00-04:00,1403.0,1405.0,1396.5,1397.75,107,59,150025.5
2021-06-30 20:01:00-04:00,1398.75,1400.0,1397.75,1399.75,27,27,37772.75
2021-06-30 20:02:00-04:00,1399.5,1400.5,1399.25,1400.0,15,15,20999.75
2021-06-30 20:03:00-04:00,1397.5,1399.0,1397.5,1399.0,2,2,2796.5
2021-06-30 20:04:00-04:00,1400.25,1400.25,1400.25,1400.25,2,1,2800.5
2021-06-30 20:05:00-04:00,1400.0,1400.5,1400.0,1400.5,5,5,7001.25
2021-06-30 20:06:00-04:00,1402.0,1402.0,1401.75,1401.75,3,3,4205.5
2021-06-30 20:07:00-04:00,1401.25,1401.25,1401.25,1401.25,1,1,1401.25
2021-06-30 20:08:00-04:00,1404.75,1404.75,1404.75,1404.75,1,1,1404.75
2021-06-30 20:09:00-04:00,1404.25,1404.5,1404.0,1404.0,7,4,9830.75
2021-06-30 20:10:00-04:00,1403.25,1403.25,1400.75,1400.75,5,5,7010.25
2021-06-30 20:11:00-04:00,1401.0,1401.0,1401.0,1401.0,1,1,1401.0
2021-06-30 20:12:00-04:00,1399.75,1399.75,1397.75,1397.75,2,2,2797.5
2021-06-30 20:13:00-04:00,1399.75,1401.0,1399.75,1399.75,5,5,7001.25
2021-06-30 20:15:00-04:00,1400.75,1401.0,1400.75,1401.0,2,2,2801.75
2021-06-30 20:16:00-04:00,1401.0,1401.0,1401.0,1401.0,3,2,4203.0
2021-06-30 20:21:00-04:00,1399.75,1399.75,1399.75,1399.75,2,1,2799.5
2021-06-30 20:22:00-04:00,1399.0,1399.0,1399.0,1399.0,1,1,1399.0
2021-06-30 20:23:00-04:00,1398.0,1399.0,1396.5,1399.0,13,10,18171.25
2021-06-30 20:24:00-04:00,1399.5,1400.0,1399.5,1400.0,4,2,5599.0
2021-06-30 20:25:00-04:00,1400.0,1402.0,1400.0,1402.0,9,8,12612.75
2021-06-30 20:26:00-04:00,1401.75,1401.75,1401.75,1401.75,1,1,1401.75
2021-06-30 20:28:00-04:00,1401.0,1401.0,1401.0,1401.0,1,1,1401.0
2021-06-30 20:38:00-04:00,1398.5,1398.5,1398.5,1398.5,1,1,1398.5
2021-06-30 20:40:00-04:00,1399.0,1400.5,1399.0,1399.75,5,5,6999.0
2021-06-30 20:41:00-04:00,1397.75,1398.0,1397.75,1398.0,3,2,4193.75
2021-06-30 20:44:00-04:00,1398.25,1398.25,1398.25,1398.25,1,1,1398.25
2021-06-30 20:45:00-04:00,1397.0,1397.5,1396.25,1397.5,4,4,5587.25
2021-06-30 20:49:00-04:00,1396.0,1396.0,1396.0,1396.0,1,1,1396.0
2021-06-30 20:50:00-04:00,1395.5,1395.5,1395.0,1395.0,3,3,4186.0
2021-06-30 20:51:00-04:00,1394.25,1394.25,1393.5,1393.5,25,4,34849.5
2021-06-30 20:52:00-04:00,1393.25,1394.25,1393.25,1394.25,3,3,4181.75
2021-06-30 20:53:00-04:00,1395.0,1395.0,1395.0,1395.0,1,1,1395.0
2021-06-30 20:56:00-04:00,1396.0,1396.75,1396.0,1396.75,2,2,2792.75
2021-06-30 20:58:00-04:00,1395.0,1395.0,1395.0,1395.0,2,2,2790.0
2021-06-30 20:59:00-04:00,1394.25,1394.25,1392.25,1392.25,6,4,8362.0
2021-06-30 21:00:00-04:00,1390.0,1391.5,1390.0,1391.5,7,6,9733.0
2021-06-30 21:01:00-04:00,1388.75,1388.75,1384.25,1384.25,8,7,11091.75
2021-06-30 21:02:00-04:00,1381.0,1381.0,1378.5,1380.75,17,16,23460.75
2021-06-30 21:03:00-04:00,1381.5,1385.5,1381.5,1385.25,13,10,17994.0
2021-06-30 21:04:00-04:00,1382.0,1383.75,1382.0,1383.75,3,3,4149.25
2021-06-30 21:05:00-04:00,1387.0,1387.0,1387.0,1387.0,2,1,2774.0
2021-06-30 21:06:00-04:00,1387.0,1387.0,1386.0,1386.0,2,2,2773.0
2021-06-30 21:07:00-04:00,1385.0,1385.5,1383.0,1384.0,8,8,11073.25
2021-06-30 21:08:00-04:00,1383.0,1385.75,1383.0,1385.0,7,4,9691.75
2021-06-30 21:10:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-06-30 21:11:00-04:00,1385.5,1385.5,1385.5,1385.5,2,1,2771.0
2021-06-30 21:12:00-04:00,1386.5,1387.75,1386.5,1387.75,5,5,6935.5
2021-06-30 21:13:00-04:00,1388.5,1388.5,1388.5,1388.5,1,1,1388.5
2021-06-30 21:14:00-04:00,1389.0,1390.25,1389.0,1390.25,6,2,8335.25
2021-06-30 21:15:00-04:00,1389.0,1389.0,1388.5,1388.5,2,2,2777.5
2021-06-30 21:17:00-04:00,1389.0,1389.75,1388.75,1388.75,4,4,5557.0
2021-06-30 21:18:00-04:00,1388.5,1388.5,1387.0,1387.0,5,4,6937.5
2021-06-30 21:19:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-06-30 21:20:00-04:00,1386.5,1387.5,1386.5,1386.5,3,3,4160.5
2021-06-30 21:23:00-04:00,1382.75,1382.75,1382.75,1382.75,1,1,1382.75
2021-06-30 21:24:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-06-30 21:26:00-04:00,1385.25,1386.0,1385.0,1385.0,7,4,9698.0
2021-06-30 21:27:00-04:00,1386.5,1386.5,1386.5,1386.5,1,1,1386.5
2021-06-30 21:31:00-04:00,1383.25,1383.75,1383.25,1383.75,2,2,2767.0
2021-06-30 21:32:00-04:00,1384.5,1384.75,1384.5,1384.75,4,4,5538.25
2021-06-30 21:33:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-06-30 21:36:00-04:00,1385.75,1386.0,1385.25,1386.0,5,4,6928.5
2021-06-30 21:44:00-04:00,1387.25,1387.25,1387.25,1387.25,2,2,2774.5
2021-06-30 21:45:00-04:00,1388.0,1388.5,1387.0,1387.0,6,6,8327.5
2021-06-30 21:46:00-04:00,1386.75,1388.0,1386.25,1388.0,9,9,12485.0
2021-06-30 21:47:00-04:00,1387.75,1388.0,1387.75,1387.75,21,4,29143.0
2021-06-30 21:49:00-04:00,1387.25,1387.25,1386.75,1386.75,2,2,2774.0
2021-06-30 21:50:00-04:00,1388.5,1388.5,1388.25,1388.25,2,2,2776.75
2021-06-30 21:59:00-04:00,1389.0,1389.0,1389.0,1389.0,5,2,6945.0
2021-06-30 22:02:00-04:00,1388.25,1388.25,1388.25,1388.25,1,1,1388.25
2021-06-30 22:03:00-04:00,1388.25,1388.25,1388.25,1388.25,3,2,4164.75
2021-06-30 22:04:00-04:00,1388.25,1388.5,1388.25,1388.25,13,9,18047.5
2021-06-30 22:05:00-04:00,1387.75,1387.75,1387.75,1387.75,2,2,2775.5
2021-06-30 22:08:00-04:00,1387.5,1388.75,1387.5,1388.25,12,7,16656.75
2021-06-30 22:09:00-04:00,1388.25,1388.5,1388.25,1388.5,4,3,5553.75
2021-06-30 22:10:00-04:00,1388.75,1389.75,1388.75,1389.75,5,3,6944.75
2021-06-30 22:18:00-04:00,1389.75,1390.25,1389.75,1390.25,4,4,5560.25
2021-06-30 22:20:00-04:00,1389.0,1389.0,1389.0,1389.0,1,1,1389.0
2021-06-30 22:23:00-04:00,1389.5,1389.5,1389.5,1389.5,1,1,1389.5
2021-06-30 22:26:00-04:00,1391.0,1391.0,1391.0,1391.0,2,2,2782.0
2021-06-30 22:27:00-04:00,1390.75,1390.75,1390.75,1390.75,2,1,2781.5
2021-06-30 22:30:00-04:00,1390.25,1390.75,1389.5,1389.5,11,8,15287.5
2021-06-30 22:31:00-04:00,1389.25,1390.0,1389.25,1389.75,12,8,16675.75
2021-06-30 22:32:00-04:00,1390.25,1390.25,1390.25,1390.25,6,6,8341.5
