,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-30 20:00:00-04:00,1360.25,1365.75,1360.25,1360.5,206,21,280376.75
2021-06-30 20:01:00-04:00,1361.25,1362.0,1361.25,1361.5,22,14,29953.25
2021-06-30 20:02:00-04:00,1362.75,1363.5,1362.75,1363.5,21,9,28618.5
2021-06-30 20:03:00-04:00,1361.5,1362.0,1361.5,1362.0,23,20,31324.75
2021-06-30 20:04:00-04:00,1362.5,1363.25,1362.5,1363.25,21,17,28618.25
2021-06-30 20:05:00-04:00,1363.0,1363.0,1363.0,1363.0,10,7,13630.0
2021-06-30 20:06:00-04:00,1363.0,1364.5,1363.0,1364.5,33,27,45009.0
2021-06-30 20:07:00-04:00,1365.25,1365.25,1364.75,1364.75,4,4,5460.5
2021-06-30 20:08:00-04:00,1366.0,1367.5,1366.0,1367.25,12,12,16402.75
2021-06-30 20:09:00-04:00,1366.75,1367.0,1366.75,1367.0,2,2,2733.75
2021-06-30 20:10:00-04:00,1366.5,1366.5,1364.25,1364.5,19,13,25936.0
2021-06-30 20:13:00-04:00,1361.5,1363.75,1361.5,1363.75,13,8,17719.75
2021-06-30 20:16:00-04:00,1364.5,1364.5,1364.5,1364.5,2,1,2729.0
2021-06-30 20:22:00-04:00,1363.75,1363.75,1363.25,1363.25,2,2,2727.0
2021-06-30 20:23:00-04:00,1361.75,1362.5,1361.0,1362.5,23,17,31315.0
2021-06-30 20:24:00-04:00,1363.25,1363.25,1363.25,1363.25,1,1,1363.25
2021-06-30 20:25:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-06-30 20:26:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-06-30 20:30:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-06-30 20:38:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-06-30 20:40:00-04:00,1363.25,1363.25,1361.75,1361.75,2,2,2725.0
2021-06-30 20:46:00-04:00,1360.25,1360.25,1360.25,1360.25,1,1,1360.25
2021-06-30 20:54:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-06-30 20:56:00-04:00,1362.0,1362.0,1362.0,1362.0,1,1,1362.0
