,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-10-03 18:00:00-04:00,4343.0,4344.0,4343.0,4344.0,3,3,13031.0
2021-10-03 18:03:00-04:00,4345.0,4345.0,4343.5,4343.5,3,3,13033.5
2021-10-03 18:05:00-04:00,4340.5,4340.5,4340.5,4340.5,1,1,4340.5
2021-10-03 18:08:00-04:00,4341.75,4341.75,4341.75,4341.75,1,1,4341.75
2021-10-03 18:15:00-04:00,4342.75,4342.75,4342.75,4342.75,1,1,4342.75
2021-10-03 18:23:00-04:00,4349.75,4349.75,4349.75,4349.75,2,1,8699.5
2021-10-03 18:27:00-04:00,4350.5,4350.5,4350.5,4350.5,1,1,4350.5
2021-10-03 18:36:00-04:00,4352.25,4352.25,4352.25,4352.25,2,2,8704.5
2021-10-03 18:55:00-04:00,4353.5,4353.5,4353.5,4353.5,1,1,4353.5
2021-10-03 18:56:00-04:00,4354.5,4354.5,4354.5,4354.5,1,1,4354.5
2021-10-03 18:57:00-04:00,4354.0,4354.0,4352.0,4352.0,2,2,8706.0
2021-10-03 19:01:00-04:00,4352.0,4352.0,4352.0,4352.0,1,1,4352.0
2021-10-03 19:19:00-04:00,4351.5,4351.5,4351.5,4351.5,1,1,4351.5
2021-10-03 19:28:00-04:00,4353.0,4353.0,4353.0,4353.0,1,1,4353.0
2021-10-03 19:33:00-04:00,4352.25,4352.25,4352.25,4352.25,1,1,4352.25
2021-10-03 19:50:00-04:00,4349.75,4349.75,4349.75,4349.75,1,1,4349.75
2021-10-03 20:04:00-04:00,4348.25,4348.25,4348.25,4348.25,1,1,4348.25
2021-10-03 20:05:00-04:00,4349.75,4349.75,4349.75,4349.75,1,1,4349.75
2021-10-03 20:09:00-04:00,4348.25,4348.25,4348.25,4348.25,1,1,4348.25
2021-10-03 20:35:00-04:00,4340.25,4340.25,4340.25,4340.25,1,1,4340.25
2021-10-03 20:41:00-04:00,4337.0,4337.0,4337.0,4337.0,2,1,8674.0
2021-10-03 20:42:00-04:00,4337.75,4337.75,4337.75,4337.75,1,1,4337.75
2021-10-03 20:46:00-04:00,4336.5,4336.5,4336.5,4336.5,1,1,4336.5
2021-10-03 20:48:00-04:00,4335.0,4335.0,4335.0,4335.0,2,2,8670.0
2021-10-03 20:49:00-04:00,4336.25,4336.25,4336.25,4336.25,1,1,4336.25
2021-10-03 20:52:00-04:00,4334.5,4334.5,4334.5,4334.5,1,1,4334.5
2021-10-03 20:54:00-04:00,4333.75,4333.75,4333.75,4333.75,1,1,4333.75
2021-10-03 20:56:00-04:00,4334.75,4334.75,4334.75,4334.75,1,1,4334.75
2021-10-03 21:05:00-04:00,4330.25,4330.25,4329.75,4329.75,4,3,17319.75
2021-10-03 21:08:00-04:00,4330.0,4330.0,4328.75,4328.75,10,4,43290.75
2021-10-03 21:09:00-04:00,4329.5,4330.5,4329.5,4330.5,2,2,8660.0
2021-10-03 21:11:00-04:00,4331.5,4331.5,4331.0,4331.0,2,2,8662.5
2021-10-03 21:15:00-04:00,4332.5,4335.5,4332.5,4335.5,10,8,43340.5
2021-10-03 21:20:00-04:00,4336.5,4337.5,4336.5,4337.5,2,2,8674.0
2021-10-03 21:23:00-04:00,4338.5,4338.5,4338.5,4338.5,1,1,4338.5
2021-10-03 21:30:00-04:00,4336.5,4336.5,4336.5,4336.5,1,1,4336.5
2021-10-03 21:32:00-04:00,4336.75,4336.75,4336.75,4336.75,2,1,8673.5
2021-10-03 21:33:00-04:00,4336.75,4336.75,4336.75,4336.75,2,1,8673.5
2021-10-03 21:36:00-04:00,4332.25,4332.25,4330.75,4330.75,2,2,8663.0
2021-10-03 21:37:00-04:00,4330.0,4330.0,4330.0,4330.0,1,1,4330.0
2021-10-03 21:39:00-04:00,4327.75,4327.75,4327.75,4327.75,1,1,4327.75
2021-10-03 21:44:00-04:00,4324.25,4325.0,4324.25,4325.0,6,4,25948.5
2021-10-03 21:50:00-04:00,4323.75,4323.75,4322.0,4322.0,7,4,30256.5
2021-10-03 21:51:00-04:00,4320.0,4320.0,4320.0,4320.0,1,1,4320.0
2021-10-03 21:53:00-04:00,4320.75,4320.75,4320.75,4320.75,1,1,4320.75
2021-10-03 21:54:00-04:00,4322.0,4322.0,4322.0,4322.0,1,1,4322.0
2021-10-03 21:55:00-04:00,4319.5,4319.5,4319.5,4319.5,1,1,4319.5
2021-10-03 21:57:00-04:00,4322.25,4322.25,4322.25,4322.25,2,1,8644.5
2021-10-03 21:58:00-04:00,4323.25,4324.75,4323.25,4324.75,2,2,8648.0
2021-10-03 21:59:00-04:00,4322.25,4322.25,4322.25,4322.25,1,1,4322.25
2021-10-03 22:08:00-04:00,4321.75,4321.75,4321.75,4321.75,4,1,17287.0
2021-10-03 22:11:00-04:00,4323.75,4323.75,4323.75,4323.75,1,1,4323.75
2021-10-03 22:12:00-04:00,4323.75,4323.75,4323.75,4323.75,2,1,8647.5
2021-10-03 22:13:00-04:00,4325.0,4325.75,4325.0,4325.75,2,2,8650.75
2021-10-03 22:19:00-04:00,4326.75,4326.75,4326.75,4326.75,1,1,4326.75
2021-10-03 22:20:00-04:00,4327.75,4327.75,4327.75,4327.75,1,1,4327.75
2021-10-03 22:26:00-04:00,4325.25,4326.0,4325.25,4326.0,5,3,21627.0
2021-10-03 22:29:00-04:00,4328.75,4328.75,4328.75,4328.75,1,1,4328.75
2021-10-03 22:30:00-04:00,4329.75,4329.75,4329.75,4329.75,1,1,4329.75
2021-10-03 22:31:00-04:00,4329.0,4329.0,4329.0,4329.0,1,1,4329.0
2021-10-03 22:38:00-04:00,4328.5,4328.5,4328.5,4328.5,1,1,4328.5
2021-10-03 22:39:00-04:00,4330.75,4332.75,4330.75,4332.75,7,5,30321.25
2021-10-03 22:40:00-04:00,4331.5,4331.5,4331.5,4331.5,1,1,4331.5
2021-10-03 22:44:00-04:00,4333.0,4333.0,4333.0,4333.0,1,1,4333.0
2021-10-03 23:15:00-04:00,4328.5,4328.5,4328.5,4328.5,1,1,4328.5
2021-10-04 00:04:00-04:00,4324.25,4324.25,4324.25,4324.25,1,1,4324.25
2021-10-04 00:19:00-04:00,4324.25,4324.25,4324.25,4324.25,2,1,8648.5
2021-10-04 00:22:00-04:00,4323.75,4323.75,4323.75,4323.75,2,1,8647.5
2021-10-04 00:32:00-04:00,4327.75,4327.75,4326.75,4326.75,2,2,8654.5
2021-10-04 00:39:00-04:00,4330.0,4330.25,4330.0,4330.25,2,2,8660.25
2021-10-04 00:42:00-04:00,4330.5,4330.5,4330.5,4330.5,1,1,4330.5
2021-10-04 00:43:00-04:00,4331.0,4331.0,4331.0,4331.0,1,1,4331.0
2021-10-04 00:48:00-04:00,4335.75,4335.75,4335.75,4335.75,1,1,4335.75
2021-10-04 01:00:00-04:00,4335.75,4335.75,4335.75,4335.75,1,1,4335.75
2021-10-04 01:01:00-04:00,4340.0,4340.0,4340.0,4340.0,6,5,26040.0
2021-10-04 01:24:00-04:00,4334.25,4334.25,4334.25,4334.25,1,1,4334.25
2021-10-04 01:25:00-04:00,4334.75,4334.75,4334.75,4334.75,1,1,4334.75
2021-10-04 01:33:00-04:00,4332.75,4332.75,4332.75,4332.75,1,1,4332.75
2021-10-04 01:42:00-04:00,4329.5,4329.5,4329.5,4329.5,1,1,4329.5
2021-10-04 01:59:00-04:00,4328.5,4328.5,4328.5,4328.5,4,3,17314.0
2021-10-04 02:03:00-04:00,4326.5,4326.5,4326.5,4326.5,1,1,4326.5
2021-10-04 02:14:00-04:00,4320.0,4320.0,4318.25,4318.25,4,3,17276.0
2021-10-04 02:15:00-04:00,4318.25,4318.25,4318.25,4318.25,2,1,8636.5
2021-10-04 02:18:00-04:00,4317.0,4317.25,4317.0,4317.25,4,3,17268.5
2021-10-04 02:19:00-04:00,4314.75,4314.75,4314.75,4314.75,1,1,4314.75
2021-10-04 02:21:00-04:00,4315.25,4315.25,4315.25,4315.25,1,1,4315.25
2021-10-04 02:22:00-04:00,4317.75,4317.75,4317.75,4317.75,3,2,12953.25
2021-10-04 02:23:00-04:00,4317.75,4318.0,4317.75,4318.0,4,2,17271.5
2021-10-04 02:24:00-04:00,4317.0,4317.0,4317.0,4317.0,1,1,4317.0
2021-10-04 02:25:00-04:00,4318.0,4318.0,4318.0,4318.0,1,1,4318.0
2021-10-04 02:29:00-04:00,4321.75,4321.75,4321.5,4321.5,3,2,12965.0
2021-10-04 02:49:00-04:00,4320.0,4320.0,4320.0,4320.0,1,1,4320.0
2021-10-04 02:50:00-04:00,4322.25,4322.25,4322.25,4322.25,1,1,4322.25
2021-10-04 02:59:00-04:00,4320.5,4320.5,4320.5,4320.5,1,1,4320.5
2021-10-04 03:07:00-04:00,4316.0,4316.0,4316.0,4316.0,2,2,8632.0
2021-10-04 03:25:00-04:00,4314.75,4314.75,4314.75,4314.75,1,1,4314.75
2021-10-04 03:26:00-04:00,4311.5,4311.5,4311.5,4311.5,1,1,4311.5
2021-10-04 03:27:00-04:00,4309.75,4310.0,4309.25,4309.75,4,4,17238.75
2021-10-04 03:28:00-04:00,4311.25,4311.25,4311.25,4311.25,1,1,4311.25
2021-10-04 03:29:00-04:00,4310.0,4311.5,4310.0,4311.5,4,3,17242.75
2021-10-04 03:30:00-04:00,4309.75,4309.75,4309.75,4309.75,1,1,4309.75
2021-10-04 03:38:00-04:00,4311.5,4311.5,4311.5,4311.5,1,1,4311.5
2021-10-04 03:40:00-04:00,4311.25,4311.5,4311.25,4311.5,2,2,8622.75
2021-10-04 03:44:00-04:00,4314.25,4314.25,4314.25,4314.25,2,1,8628.5
2021-10-04 03:48:00-04:00,4316.5,4316.5,4316.5,4316.5,1,1,4316.5
2021-10-04 03:50:00-04:00,4315.5,4315.5,4315.0,4315.0,2,2,8630.5
2021-10-04 03:58:00-04:00,4316.75,4316.75,4316.75,4316.75,2,1,8633.5
2021-10-04 04:00:00-04:00,4319.0,4319.0,4319.0,4319.0,1,1,4319.0
2021-10-04 04:04:00-04:00,4323.25,4323.25,4323.25,4323.25,2,1,8646.5
2021-10-04 04:12:00-04:00,4325.5,4325.5,4325.5,4325.5,1,1,4325.5
2021-10-04 04:29:00-04:00,4317.5,4317.5,4317.5,4317.5,1,1,4317.5
2021-10-04 04:44:00-04:00,4315.0,4315.0,4314.75,4314.75,2,2,8629.75
2021-10-04 04:45:00-04:00,4314.0,4314.0,4314.0,4314.0,2,1,8628.0
2021-10-04 04:46:00-04:00,4314.75,4314.75,4314.75,4314.75,1,1,4314.75
2021-10-04 04:52:00-04:00,4316.75,4316.75,4316.75,4316.75,1,1,4316.75
2021-10-04 06:04:00-04:00,4327.0,4327.25,4327.0,4327.25,2,2,8654.25
2021-10-04 06:05:00-04:00,4326.0,4326.0,4326.0,4326.0,1,1,4326.0
2021-10-04 06:19:00-04:00,4323.5,4323.5,4323.5,4323.5,1,1,4323.5
2021-10-04 06:30:00-04:00,4323.0,4323.0,4323.0,4323.0,1,1,4323.0
2021-10-04 06:51:00-04:00,4320.0,4320.0,4320.0,4320.0,1,1,4320.0
2021-10-04 06:53:00-04:00,4321.0,4321.0,4321.0,4321.0,1,1,4321.0
2021-10-04 06:55:00-04:00,4324.0,4324.0,4324.0,4324.0,1,1,4324.0
2021-10-04 07:12:00-04:00,4319.5,4319.5,4319.5,4319.5,1,1,4319.5
2021-10-04 07:14:00-04:00,4316.0,4316.0,4316.0,4316.0,2,1,8632.0
2021-10-04 07:22:00-04:00,4315.5,4315.5,4315.5,4315.5,1,1,4315.5
2021-10-04 07:24:00-04:00,4317.0,4317.0,4317.0,4317.0,1,1,4317.0
2021-10-04 07:29:00-04:00,4319.0,4319.0,4319.0,4319.0,1,1,4319.0
2021-10-04 07:38:00-04:00,4319.75,4319.75,4319.75,4319.75,1,1,4319.75
2021-10-04 08:11:00-04:00,4323.25,4323.25,4323.25,4323.25,1,1,4323.25
2021-10-04 08:14:00-04:00,4324.0,4324.0,4324.0,4324.0,1,1,4324.0
2021-10-04 08:27:00-04:00,4321.5,4323.0,4321.5,4323.0,4,2,17287.5
2021-10-04 08:29:00-04:00,4324.25,4324.25,4324.25,4324.25,6,1,25945.5
2021-10-04 08:37:00-04:00,4323.0,4323.0,4323.0,4323.0,1,1,4323.0
2021-10-04 08:45:00-04:00,4329.0,4329.0,4329.0,4329.0,1,1,4329.0
2021-10-04 08:52:00-04:00,4332.5,4332.5,4332.5,4332.5,1,1,4332.5
2021-10-04 08:53:00-04:00,4332.75,4332.75,4332.75,4332.75,1,1,4332.75
2021-10-04 08:54:00-04:00,4333.0,4333.25,4332.75,4333.25,3,3,12999.0
2021-10-04 09:03:00-04:00,4329.0,4329.0,4329.0,4329.0,1,1,4329.0
2021-10-04 09:08:00-04:00,4329.75,4329.75,4329.75,4329.75,2,1,8659.5
2021-10-04 09:09:00-04:00,4328.0,4328.0,4328.0,4328.0,1,1,4328.0
2021-10-04 09:13:00-04:00,4329.0,4329.0,4329.0,4329.0,1,1,4329.0
2021-10-04 09:20:00-04:00,4328.25,4328.5,4328.25,4328.5,2,2,8656.75
2021-10-04 09:26:00-04:00,4325.75,4325.75,4325.75,4325.75,1,1,4325.75
2021-10-04 09:30:00-04:00,4325.5,4326.25,4325.5,4326.0,3,3,12977.75
2021-10-04 09:32:00-04:00,4334.0,4334.0,4332.25,4332.25,9,5,38999.5
2021-10-04 09:34:00-04:00,4330.5,4330.5,4330.5,4330.5,2,2,8661.0
2021-10-04 09:35:00-04:00,4325.75,4325.75,4325.75,4325.75,1,1,4325.75
2021-10-04 09:38:00-04:00,4329.25,4329.75,4329.25,4329.25,3,3,12988.25
2021-10-04 09:41:00-04:00,4322.5,4322.5,4322.5,4322.5,1,1,4322.5
2021-10-04 09:49:00-04:00,4323.5,4323.5,4323.5,4323.5,1,1,4323.5
2021-10-04 09:51:00-04:00,4323.5,4323.5,4323.5,4323.5,2,1,8647.0
2021-10-04 09:52:00-04:00,4325.0,4325.0,4325.0,4325.0,1,1,4325.0
2021-10-04 09:54:00-04:00,4323.0,4323.0,4323.0,4323.0,1,1,4323.0
2021-10-04 09:55:00-04:00,4324.5,4324.5,4324.5,4324.5,1,1,4324.5
2021-10-04 09:57:00-04:00,4325.0,4325.0,4325.0,4325.0,2,1,8650.0
2021-10-04 09:59:00-04:00,4326.25,4326.5,4326.25,4326.5,3,2,12979.0
2021-10-04 10:01:00-04:00,4319.5,4320.0,4319.25,4319.25,4,3,17278.75
2021-10-04 10:02:00-04:00,4314.0,4314.0,4314.0,4314.0,6,3,25884.0
2021-10-04 10:03:00-04:00,4313.25,4313.25,4312.75,4312.75,2,2,8626.0
2021-10-04 10:04:00-04:00,4312.75,4312.75,4312.75,4312.75,1,1,4312.75
2021-10-04 10:06:00-04:00,4311.75,4311.75,4311.75,4311.75,1,1,4311.75
2021-10-04 10:12:00-04:00,4313.5,4316.25,4313.5,4316.0,3,3,12945.75
2021-10-04 10:15:00-04:00,4316.0,4316.0,4316.0,4316.0,1,1,4316.0
2021-10-04 10:18:00-04:00,4310.0,4310.0,4310.0,4310.0,5,1,21550.0
2021-10-04 10:23:00-04:00,4301.75,4303.5,4301.5,4303.5,6,5,25812.75
2021-10-04 10:25:00-04:00,4298.75,4299.25,4298.75,4299.25,5,2,21494.25
2021-10-04 10:26:00-04:00,4297.0,4297.5,4297.0,4297.5,2,2,8594.5
2021-10-04 10:27:00-04:00,4297.0,4297.0,4297.0,4297.0,2,1,8594.0
2021-10-04 10:28:00-04:00,4297.25,4297.25,4297.25,4297.25,2,1,8594.5
2021-10-04 10:30:00-04:00,4292.5,4292.5,4292.5,4292.5,1,1,4292.5
2021-10-04 10:32:00-04:00,4293.5,4293.5,4291.0,4291.0,3,3,12876.5
2021-10-04 10:34:00-04:00,4289.0,4290.0,4287.0,4287.0,3,3,12866.0
2021-10-04 10:35:00-04:00,4283.5,4283.5,4279.25,4279.25,6,5,25689.0
2021-10-04 10:36:00-04:00,4281.75,4281.75,4281.25,4281.75,3,3,12844.75
2021-10-04 10:37:00-04:00,4280.0,4280.0,4278.0,4278.0,4,3,17117.0
2021-10-04 10:38:00-04:00,4277.0,4278.75,4274.0,4274.0,12,9,51330.25
2021-10-04 10:39:00-04:00,4278.0,4278.0,4278.0,4278.0,6,1,25668.0
2021-10-04 10:41:00-04:00,4280.75,4280.75,4280.75,4280.75,1,1,4280.75
2021-10-04 10:42:00-04:00,4284.0,4286.25,4284.0,4286.0,14,6,60002.25
2021-10-04 10:43:00-04:00,4286.5,4286.5,4286.5,4286.5,1,1,4286.5
2021-10-04 10:44:00-04:00,4285.75,4288.25,4285.75,4288.0,9,7,38587.25
2021-10-04 10:46:00-04:00,4284.25,4284.25,4284.25,4284.25,15,2,64263.75
2021-10-04 10:50:00-04:00,4280.25,4280.25,4280.25,4280.25,1,1,4280.25
2021-10-04 10:51:00-04:00,4278.5,4279.0,4277.25,4277.25,18,6,77015.5
2021-10-04 10:52:00-04:00,4276.25,4276.25,4274.25,4274.25,18,8,76945.0
2021-10-04 10:53:00-04:00,4273.25,4273.25,4269.0,4270.25,15,15,64064.25
2021-10-04 10:54:00-04:00,4268.25,4270.5,4268.0,4268.0,11,9,46959.0
2021-10-04 10:55:00-04:00,4268.5,4268.5,4267.25,4267.25,2,2,8535.75
2021-10-04 10:57:00-04:00,4272.5,4272.5,4272.0,4272.0,3,2,12816.5
2021-10-04 10:58:00-04:00,4272.0,4275.25,4270.75,4275.25,15,8,64077.5
2021-10-04 11:00:00-04:00,4274.25,4274.25,4273.0,4273.0,2,2,8547.25
2021-10-04 11:01:00-04:00,4271.5,4271.75,4271.5,4271.75,2,2,8543.25
2021-10-04 11:02:00-04:00,4272.75,4273.0,4269.75,4269.75,6,6,25628.5
2021-10-04 11:04:00-04:00,4272.75,4272.75,4272.75,4272.75,1,1,4272.75
2021-10-04 11:05:00-04:00,4271.0,4271.0,4268.5,4268.5,5,4,21350.0
2021-10-04 11:06:00-04:00,4271.25,4274.75,4271.25,4273.25,7,6,29913.75
2021-10-04 11:07:00-04:00,4275.5,4275.5,4275.5,4275.5,1,1,4275.5
