,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-06-01 18:00:00-04:00,4198.5,4198.75,4196.0,4197.25,874,211,3668275.75
2021-06-01 18:01:00-04:00,4197.0,4197.25,4196.25,4197.0,318,80,1334581.5
2021-06-01 18:02:00-04:00,4197.0,4197.25,4197.0,4197.25,32,19,134311.5
2021-06-01 18:03:00-04:00,4197.5,4197.5,4196.5,4196.75,121,34,507807.0
2021-06-01 18:04:00-04:00,4196.75,4196.75,4193.5,4195.0,996,309,4177863.5
2021-06-01 18:05:00-04:00,4195.0,4195.5,4193.5,4193.5,397,100,1665058.5
2021-06-01 18:06:00-04:00,4193.75,4194.0,4192.0,4193.25,670,215,2809273.75
2021-06-01 18:07:00-04:00,4193.25,4194.0,4193.25,4193.5,152,48,637422.5
2021-06-01 18:08:00-04:00,4193.75,4194.5,4193.75,4194.25,180,51,754970.25
2021-06-01 18:09:00-04:00,4194.5,4194.75,4194.0,4194.75,143,52,599810.25
2021-06-01 18:10:00-04:00,4194.75,4195.0,4194.5,4194.75,159,72,666987.0
2021-06-01 18:11:00-04:00,4194.75,4194.75,4194.25,4194.75,94,41,394283.5
2021-06-01 18:12:00-04:00,4194.5,4194.75,4194.25,4194.25,56,32,234891.75
2021-06-01 18:13:00-04:00,4194.25,4194.5,4194.0,4194.5,117,39,490730.0
2021-06-01 18:14:00-04:00,4194.5,4194.5,4194.0,4194.25,82,33,343934.5
2021-06-01 18:15:00-04:00,4194.25,4194.25,4194.0,4194.25,21,12,88078.5
2021-06-01 18:16:00-04:00,4194.5,4195.5,4194.5,4195.0,346,102,1451483.0
2021-06-01 18:17:00-04:00,4195.25,4196.25,4195.25,4196.0,281,132,1178993.0
2021-06-01 18:18:00-04:00,4196.0,4196.0,4195.25,4195.25,137,47,574795.25
2021-06-01 18:19:00-04:00,4195.25,4195.5,4194.75,4195.5,83,32,348194.75
2021-06-01 18:20:00-04:00,4195.5,4195.75,4195.25,4195.75,31,20,130063.25
2021-06-01 18:21:00-04:00,4195.75,4196.0,4195.5,4195.5,82,22,344050.75
2021-06-01 18:22:00-04:00,4195.25,4195.5,4195.0,4195.5,68,26,285278.75
2021-06-01 18:23:00-04:00,4195.25,4195.5,4195.0,4195.25,35,14,146834.0
2021-06-01 18:24:00-04:00,4195.0,4195.25,4194.75,4195.25,57,20,239113.25
2021-06-01 18:25:00-04:00,4195.5,4195.75,4195.0,4195.25,52,17,218157.0
2021-06-01 18:26:00-04:00,4195.25,4195.25,4194.75,4195.0,79,27,331403.25
2021-06-01 18:27:00-04:00,4195.0,4195.0,4194.75,4195.0,28,11,117457.25
2021-06-01 18:28:00-04:00,4195.0,4195.0,4194.75,4195.0,20,12,83899.75
2021-06-01 18:29:00-04:00,4194.75,4195.0,4194.5,4195.0,69,26,289439.5
2021-06-01 18:30:00-04:00,4195.0,4195.0,4194.75,4194.75,61,21,255886.5
2021-06-01 18:31:00-04:00,4194.75,4194.75,4194.0,4194.25,136,46,570445.75
2021-06-01 18:32:00-04:00,4194.5,4194.5,4194.25,4194.25,18,15,75497.0
2021-06-01 18:33:00-04:00,4194.25,4195.25,4194.25,4195.0,140,39,587249.5
2021-06-01 18:34:00-04:00,4195.25,4195.25,4195.0,4195.0,56,22,234932.75
2021-06-01 18:35:00-04:00,4195.0,4195.0,4194.25,4194.25,112,43,469796.0
2021-06-01 18:36:00-04:00,4194.25,4194.25,4193.5,4193.5,161,56,675221.25
2021-06-01 18:37:00-04:00,4193.5,4194.5,4193.25,4193.75,181,66,759055.0
2021-06-01 18:38:00-04:00,4193.75,4193.75,4193.0,4193.0,125,42,524177.0
2021-06-01 18:39:00-04:00,4193.25,4193.5,4192.75,4193.0,73,35,306095.0
2021-06-01 18:40:00-04:00,4192.75,4193.25,4192.25,4192.25,300,78,1257802.0
2021-06-01 18:41:00-04:00,4192.5,4193.0,4191.5,4193.0,464,164,1945150.75
2021-06-01 18:42:00-04:00,4193.25,4193.5,4192.75,4192.75,150,52,628964.75
2021-06-01 18:43:00-04:00,4192.75,4193.25,4192.5,4193.25,109,32,457021.75
2021-06-01 18:44:00-04:00,4193.25,4193.25,4192.75,4192.75,66,22,276743.0
2021-06-01 18:45:00-04:00,4193.0,4193.0,4192.75,4193.0,39,30,163522.75
2021-06-01 18:46:00-04:00,4192.75,4193.0,4192.5,4192.5,42,18,176093.75
2021-06-01 18:47:00-04:00,4192.5,4192.75,4192.25,4192.25,50,22,209620.0
2021-06-01 18:48:00-04:00,4192.5,4192.5,4192.0,4192.0,80,30,335387.25
2021-06-01 18:49:00-04:00,4192.25,4192.5,4192.0,4192.25,51,28,213802.75
2021-06-01 18:50:00-04:00,4192.0,4192.5,4192.0,4192.5,28,11,117379.25
2021-06-01 18:51:00-04:00,4192.25,4192.5,4192.25,4192.5,23,11,96424.0
2021-06-01 18:52:00-04:00,4192.5,4192.75,4192.25,4192.5,48,23,201243.0
2021-06-01 18:53:00-04:00,4192.5,4192.75,4192.5,4192.75,49,17,205444.0
2021-06-01 18:54:00-04:00,4192.75,4193.0,4192.75,4193.0,69,24,289303.25
2021-06-01 18:55:00-04:00,4192.75,4192.75,4192.25,4192.25,61,17,255736.75
2021-06-01 18:56:00-04:00,4192.25,4192.25,4191.25,4191.75,190,47,796425.0
2021-06-01 18:57:00-04:00,4191.75,4192.25,4191.75,4192.0,99,40,415006.5
2021-06-01 18:58:00-04:00,4191.75,4192.0,4191.5,4192.0,70,28,293428.5
