,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-27 20:00:00-04:00,1310.75,1310.75,1307.75,1307.75,5,4,6544.5
2021-09-27 20:02:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-09-27 20:03:00-04:00,1308.0,1308.0,1307.75,1307.75,3,3,3923.5
2021-09-27 20:05:00-04:00,1306.75,1306.75,1306.5,1306.5,16,7,20905.5
2021-09-27 20:07:00-04:00,1307.5,1307.5,1307.5,1307.5,1,1,1307.5
2021-09-27 20:39:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-09-27 21:22:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-27 21:49:00-04:00,1305.25,1305.25,1305.25,1305.25,4,4,5221.0
2021-09-27 23:43:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-09-28 00:36:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-09-28 01:30:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-09-28 01:31:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-09-28 02:01:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-09-28 03:09:00-04:00,1307.75,1307.75,1307.75,1307.75,11,2,14385.25
2021-09-28 03:28:00-04:00,1306.0,1306.0,1306.0,1306.0,4,2,5224.0
2021-09-28 03:59:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-09-28 04:23:00-04:00,1305.75,1305.75,1305.75,1305.75,1,1,1305.75
2021-09-28 04:26:00-04:00,1305.75,1305.75,1305.75,1305.75,10,2,13057.5
2021-09-28 04:32:00-04:00,1306.5,1307.0,1306.5,1307.0,14,13,18293.75
2021-09-28 04:37:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-09-28 04:45:00-04:00,1307.75,1307.75,1307.75,1307.75,2,1,2615.5
2021-09-28 05:58:00-04:00,1306.0,1306.0,1306.0,1306.0,1,1,1306.0
2021-09-28 06:32:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-09-28 07:00:00-04:00,1303.75,1303.75,1303.75,1303.75,1,1,1303.75
2021-09-28 07:03:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-09-28 07:24:00-04:00,1305.75,1305.75,1305.75,1305.75,1,1,1305.75
2021-09-28 07:31:00-04:00,1306.5,1306.5,1306.5,1306.5,5,2,6532.5
2021-09-28 07:55:00-04:00,1306.75,1306.75,1306.5,1306.5,2,2,2613.25
2021-09-28 08:04:00-04:00,1308.75,1308.75,1308.5,1308.5,2,2,2617.25
2021-09-28 08:06:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-09-28 08:18:00-04:00,1306.75,1306.75,1306.75,1306.75,2,1,2613.5
2021-09-28 08:20:00-04:00,1307.5,1307.5,1307.5,1307.5,9,1,11767.5
2021-09-28 08:24:00-04:00,1307.5,1307.5,1307.25,1307.25,2,2,2614.75
2021-09-28 08:27:00-04:00,1306.75,1306.75,1306.75,1306.75,11,2,14374.25
2021-09-28 08:28:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-09-28 08:29:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-09-28 08:33:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-09-28 08:34:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
