,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-27 20:00:00-04:00,1301.75,1301.75,1300.0,1301.25,31,21,40326.0
2021-09-27 20:01:00-04:00,1300.0,1300.75,1300.0,1300.75,4,4,5201.0
2021-09-27 20:03:00-04:00,1300.25,1300.25,1300.25,1300.25,4,2,5201.0
2021-09-27 20:05:00-04:00,1299.0,1299.0,1299.0,1299.0,5,3,6495.0
2021-09-27 20:06:00-04:00,1299.75,1300.25,1299.75,1300.25,3,2,3900.25
2021-09-27 20:07:00-04:00,1300.0,1300.0,1300.0,1300.0,2,1,2600.0
2021-09-27 20:13:00-04:00,1300.5,1300.5,1300.5,1300.5,2,1,2601.0
2021-09-27 20:14:00-04:00,1300.5,1300.5,1300.5,1300.5,6,3,7803.0
2021-09-27 20:19:00-04:00,1301.0,1301.0,1301.0,1301.0,2,1,2602.0
2021-09-27 20:33:00-04:00,1299.75,1299.75,1298.75,1298.75,11,8,14291.25
2021-09-27 20:35:00-04:00,1299.0,1299.0,1299.0,1299.0,2,1,2598.0
2021-09-27 20:37:00-04:00,1299.25,1299.25,1299.25,1299.25,2,1,2598.5
2021-09-27 20:39:00-04:00,1299.25,1299.25,1299.0,1299.25,36,4,46772.5
2021-09-27 20:42:00-04:00,1300.25,1300.25,1300.25,1300.25,4,3,5201.0
2021-09-27 20:43:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-27 20:56:00-04:00,1300.0,1300.0,1300.0,1300.0,2,2,2600.0
2021-09-27 21:00:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-27 21:01:00-04:00,1300.25,1300.25,1300.25,1300.25,1,1,1300.25
2021-09-27 21:02:00-04:00,1300.25,1300.25,1300.25,1300.25,5,1,6501.25
2021-09-27 21:04:00-04:00,1301.0,1301.0,1301.0,1301.0,10,3,13010.0
2021-09-27 21:05:00-04:00,1301.0,1301.0,1301.0,1301.0,2,1,2602.0
2021-09-27 21:08:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-09-27 21:12:00-04:00,1298.0,1298.0,1296.75,1297.25,25,18,32432.5
2021-09-27 21:14:00-04:00,1297.75,1297.75,1297.75,1297.75,14,5,18168.5
2021-09-27 21:19:00-04:00,1296.75,1296.75,1296.75,1296.75,2,1,2593.5
2021-09-27 21:20:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-09-27 21:22:00-04:00,1297.5,1297.5,1297.5,1297.5,1,1,1297.5
2021-09-27 21:27:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-09-27 21:41:00-04:00,1297.5,1297.5,1297.25,1297.25,6,5,7784.75
2021-09-27 21:42:00-04:00,1297.0,1297.0,1297.0,1297.0,4,2,5188.0
2021-09-27 21:48:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-27 21:49:00-04:00,1297.75,1297.75,1297.75,1297.75,3,3,3893.25
2021-09-27 21:59:00-04:00,1297.25,1297.25,1297.25,1297.25,5,1,6486.25
2021-09-27 22:05:00-04:00,1297.5,1297.5,1297.5,1297.5,3,3,3892.5
2021-09-27 22:56:00-04:00,1297.0,1297.0,1297.0,1297.0,3,1,3891.0
2021-09-27 23:00:00-04:00,1296.5,1296.5,1296.5,1296.5,1,1,1296.5
2021-09-27 23:01:00-04:00,1296.5,1296.5,1296.5,1296.5,1,1,1296.5
2021-09-27 23:13:00-04:00,1297.0,1297.0,1297.0,1297.0,23,6,29831.0
2021-09-27 23:17:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-09-27 23:23:00-04:00,1298.5,1298.5,1298.5,1298.5,2,1,2597.0
2021-09-27 23:26:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-27 23:27:00-04:00,1299.0,1299.0,1299.0,1299.0,3,2,3897.0
2021-09-27 23:35:00-04:00,1298.75,1298.75,1298.75,1298.75,2,1,2597.5
2021-09-28 00:18:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-09-28 00:51:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-09-28 01:30:00-04:00,1299.0,1299.25,1299.0,1299.25,7,5,9094.25
2021-09-28 01:31:00-04:00,1299.0,1299.25,1299.0,1299.25,19,9,24685.5
2021-09-28 01:34:00-04:00,1299.0,1299.0,1299.0,1299.0,2,2,2598.0
2021-09-28 01:41:00-04:00,1299.0,1299.0,1299.0,1299.0,5,2,6495.0
2021-09-28 01:44:00-04:00,1299.0,1299.0,1299.0,1299.0,20,1,25980.0
2021-09-28 01:47:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-28 01:50:00-04:00,1300.0,1300.0,1300.0,1300.0,3,2,3900.0
2021-09-28 01:52:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-28 01:55:00-04:00,1300.25,1300.25,1300.25,1300.25,5,3,6501.25
2021-09-28 02:00:00-04:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-09-28 02:01:00-04:00,1300.0,1300.25,1300.0,1300.25,51,4,66300.25
2021-09-28 02:03:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-09-28 02:19:00-04:00,1301.75,1301.75,1301.75,1301.75,5,1,6508.75
2021-09-28 02:20:00-04:00,1301.75,1301.75,1301.75,1301.75,8,5,10414.0
2021-09-28 02:26:00-04:00,1301.25,1301.25,1301.25,1301.25,1,1,1301.25
2021-09-28 02:28:00-04:00,1301.5,1301.5,1301.5,1301.5,2,1,2603.0
2021-09-28 02:30:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-09-28 03:09:00-04:00,1299.75,1299.75,1299.5,1299.5,3,2,3898.75
2021-09-28 03:10:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-09-28 03:21:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-28 03:25:00-04:00,1298.75,1298.75,1298.75,1298.75,2,1,2597.5
2021-09-28 03:27:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-28 03:28:00-04:00,1298.5,1298.5,1298.0,1298.0,14,6,18173.5
2021-09-28 03:47:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-28 04:09:00-04:00,1298.0,1298.0,1298.0,1298.0,3,2,3894.0
2021-09-28 04:10:00-04:00,1297.75,1297.75,1297.75,1297.75,5,4,6488.75
2021-09-28 04:13:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-09-28 04:18:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-09-28 04:21:00-04:00,1297.75,1297.75,1297.5,1297.5,6,2,7786.25
2021-09-28 04:22:00-04:00,1298.0,1298.0,1298.0,1298.0,2,1,2596.0
2021-09-28 04:23:00-04:00,1298.0,1298.0,1298.0,1298.0,2,2,2596.0
2021-09-28 04:24:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-09-28 04:37:00-04:00,1298.5,1298.5,1298.5,1298.5,2,1,2597.0
2021-09-28 04:41:00-04:00,1298.75,1299.0,1298.75,1299.0,4,4,5195.75
2021-09-28 04:50:00-04:00,1300.5,1301.0,1300.5,1300.5,6,4,7804.0
2021-09-28 04:51:00-04:00,1300.25,1300.25,1300.25,1300.25,1,1,1300.25
2021-09-28 04:53:00-04:00,1300.25,1300.25,1300.25,1300.25,1,1,1300.25
2021-09-28 04:55:00-04:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-09-28 05:02:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-09-28 05:30:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-28 05:52:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-09-28 06:11:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-28 06:32:00-04:00,1297.5,1297.5,1297.5,1297.5,1,1,1297.5
2021-09-28 06:38:00-04:00,1297.0,1297.0,1297.0,1297.0,1,1,1297.0
2021-09-28 06:53:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-09-28 06:58:00-04:00,1296.5,1296.5,1296.5,1296.5,3,2,3889.5
2021-09-28 06:59:00-04:00,1296.25,1296.25,1295.75,1295.75,11,8,14255.75
2021-09-28 07:02:00-04:00,1295.5,1295.5,1295.5,1295.5,1,1,1295.5
2021-09-28 07:06:00-04:00,1296.75,1296.75,1296.75,1296.75,2,2,2593.5
2021-09-28 07:07:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-09-28 07:31:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-28 07:33:00-04:00,1298.25,1298.25,1298.25,1298.25,5,1,6491.25
2021-09-28 07:38:00-04:00,1298.5,1298.75,1298.5,1298.75,26,7,33766.5
2021-09-28 07:39:00-04:00,1298.75,1299.0,1298.75,1299.0,12,6,15585.75
2021-09-28 07:40:00-04:00,1299.0,1299.0,1299.0,1299.0,6,3,7794.0
2021-09-28 07:42:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-09-28 07:45:00-04:00,1299.75,1299.75,1299.75,1299.75,7,3,9098.25
2021-09-28 07:46:00-04:00,1299.75,1299.75,1299.75,1299.75,4,2,5199.0
2021-09-28 07:47:00-04:00,1299.25,1299.25,1299.25,1299.25,2,2,2598.5
2021-09-28 07:53:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-09-28 07:55:00-04:00,1299.0,1299.0,1298.25,1298.75,32,10,41560.0
2021-09-28 07:56:00-04:00,1298.75,1298.75,1298.75,1298.75,25,20,32468.75
2021-09-28 07:57:00-04:00,1299.0,1299.25,1299.0,1299.25,3,2,3897.25
2021-09-28 08:00:00-04:00,1299.75,1299.75,1299.75,1299.75,2,2,2599.5
2021-09-28 08:01:00-04:00,1301.0,1301.0,1301.0,1301.0,7,5,9107.0
2021-09-28 08:05:00-04:00,1301.0,1301.0,1301.0,1301.0,14,14,18214.0
2021-09-28 08:06:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-09-28 08:18:00-04:00,1300.25,1300.5,1300.25,1300.5,4,2,5201.75
2021-09-28 08:19:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-28 08:20:00-04:00,1300.75,1300.75,1300.75,1300.75,2,2,2601.5
2021-09-28 08:21:00-04:00,1300.25,1300.25,1300.25,1300.25,1,1,1300.25
2021-09-28 08:22:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-28 08:25:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-28 08:27:00-04:00,1299.75,1299.75,1299.5,1299.5,4,2,5198.5
2021-09-28 08:29:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-09-28 08:32:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-28 08:33:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-09-28 08:34:00-04:00,1298.0,1298.0,1298.0,1298.0,3,1,3894.0
2021-09-28 08:36:00-04:00,1297.25,1297.25,1297.25,1297.25,4,2,5189.0
2021-09-28 08:37:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-09-28 08:41:00-04:00,1297.0,1297.0,1297.0,1297.0,1,1,1297.0
2021-09-28 09:29:00-04:00,1297.75,1299.0,1297.25,1298.75,19,15,24668.25
2021-09-28 09:30:00-04:00,1298.75,1299.75,1296.75,1298.0,76,54,98694.0
2021-09-28 09:31:00-04:00,1298.0,1298.25,1296.5,1297.75,25,15,32440.5
2021-09-28 09:32:00-04:00,1297.5,1298.5,1297.5,1298.5,9,6,11680.5
2021-09-28 09:33:00-04:00,1298.0,1298.5,1296.25,1296.25,64,30,82998.5
2021-09-28 09:34:00-04:00,1296.5,1296.75,1295.75,1296.0,16,10,20740.75
2021-09-28 09:35:00-04:00,1295.0,1295.25,1294.5,1295.25,15,10,19423.5
2021-09-28 09:36:00-04:00,1295.0,1295.0,1294.75,1294.75,3,2,3884.75
2021-09-28 09:37:00-04:00,1294.5,1295.25,1294.5,1294.75,12,10,15539.5
2021-09-28 09:38:00-04:00,1295.25,1295.75,1295.0,1295.75,39,22,50517.25
2021-09-28 09:39:00-04:00,1295.75,1296.0,1295.25,1295.75,22,10,28505.25
2021-09-28 09:40:00-04:00,1296.25,1297.0,1296.25,1297.0,42,16,54458.5
2021-09-28 09:41:00-04:00,1298.0,1298.0,1297.5,1297.5,5,4,6489.0
2021-09-28 09:42:00-04:00,1297.25,1298.25,1297.25,1298.0,20,12,25955.75
2021-09-28 09:43:00-04:00,1298.25,1299.0,1298.25,1299.0,26,16,33763.25
2021-09-28 09:44:00-04:00,1299.25,1299.25,1298.5,1298.5,31,15,40268.75
2021-09-28 09:45:00-04:00,1298.25,1299.0,1298.25,1298.5,46,16,59745.5
2021-09-28 09:46:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-09-28 09:47:00-04:00,1298.25,1298.25,1297.5,1298.25,7,6,9085.0
2021-09-28 09:48:00-04:00,1298.0,1298.0,1297.0,1297.0,24,6,31132.75
2021-09-28 09:49:00-04:00,1297.5,1297.5,1297.0,1297.0,30,13,38912.5
2021-09-28 09:50:00-04:00,1296.5,1296.5,1296.0,1296.0,13,7,16852.5
2021-09-28 09:51:00-04:00,1296.0,1296.0,1295.5,1295.75,12,9,15551.0
2021-09-28 09:52:00-04:00,1296.0,1296.0,1296.0,1296.0,1,1,1296.0
2021-09-28 09:53:00-04:00,1295.75,1296.0,1295.75,1296.0,2,2,2591.75
2021-09-28 09:54:00-04:00,1295.5,1295.75,1295.25,1295.25,22,15,28501.5
2021-09-28 09:55:00-04:00,1295.25,1295.5,1295.0,1295.0,18,10,23312.25
2021-09-28 09:56:00-04:00,1295.0,1296.0,1295.0,1296.0,9,7,11659.25
2021-09-28 09:57:00-04:00,1296.0,1296.25,1295.5,1296.25,28,20,36285.5
2021-09-28 09:58:00-04:00,1296.0,1296.0,1296.0,1296.0,4,4,5184.0
2021-09-28 09:59:00-04:00,1295.75,1295.75,1295.75,1295.75,8,5,10366.0
2021-09-28 10:00:00-04:00,1295.25,1295.25,1295.25,1295.25,1,1,1295.25
2021-09-28 10:01:00-04:00,1294.75,1295.0,1294.5,1294.5,32,16,41430.5
2021-09-28 10:02:00-04:00,1294.25,1294.5,1294.25,1294.5,4,4,5177.75
2021-09-28 10:03:00-04:00,1295.0,1296.5,1295.0,1296.0,7,4,9069.75
2021-09-28 10:04:00-04:00,1296.0,1296.75,1296.0,1296.25,25,17,32412.0
2021-09-28 10:05:00-04:00,1295.75,1296.0,1295.75,1296.0,10,7,12959.25
2021-09-28 10:06:00-04:00,1295.75,1296.0,1295.5,1296.0,5,3,6478.25
2021-09-28 10:07:00-04:00,1296.5,1296.5,1295.75,1296.0,15,11,19442.5
2021-09-28 10:08:00-04:00,1295.75,1296.5,1295.75,1296.5,9,6,11663.5
2021-09-28 10:09:00-04:00,1296.5,1296.5,1296.25,1296.25,12,5,15557.0
2021-09-28 10:10:00-04:00,1296.25,1297.25,1296.0,1297.25,9,8,11669.25
2021-09-28 10:11:00-04:00,1296.75,1296.75,1296.0,1296.0,9,7,11667.75
2021-09-28 10:12:00-04:00,1295.75,1296.25,1295.75,1296.25,11,5,14254.75
2021-09-28 10:13:00-04:00,1296.5,1297.0,1296.5,1297.0,4,3,5187.0
2021-09-28 10:14:00-04:00,1297.25,1298.0,1297.25,1297.5,37,15,48002.75
2021-09-28 10:15:00-04:00,1297.75,1298.25,1297.25,1297.5,26,15,33740.25
2021-09-28 10:16:00-04:00,1297.5,1297.5,1297.25,1297.25,3,3,3892.25
2021-09-28 10:17:00-04:00,1297.5,1297.5,1297.5,1297.5,1,1,1297.5
2021-09-28 10:18:00-04:00,1297.5,1298.0,1297.5,1297.5,5,4,6488.0
2021-09-28 10:19:00-04:00,1297.25,1297.5,1297.25,1297.25,14,5,18162.0
2021-09-28 10:20:00-04:00,1297.25,1297.5,1297.0,1297.5,3,3,3891.75
2021-09-28 10:21:00-04:00,1297.0,1297.0,1297.0,1297.0,1,1,1297.0
2021-09-28 10:22:00-04:00,1297.0,1297.0,1296.75,1296.75,18,6,23344.25
2021-09-28 10:23:00-04:00,1296.0,1297.0,1296.0,1297.0,9,3,11665.0
