,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-27 22:44:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-09-28 05:58:00-04:00,1296.5,1296.5,1296.5,1296.5,1,1,1296.5
2021-09-28 07:55:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-09-28 08:27:00-04:00,1297.5,1297.5,1297.5,1297.5,1,1,1297.5
2021-09-28 08:36:00-04:00,1296.0,1296.0,1296.0,1296.0,1,1,1296.0
2021-09-28 09:32:00-04:00,1295.5,1296.0,1295.5,1296.0,4,3,5183.0
2021-09-28 09:44:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-09-28 09:45:00-04:00,1296.75,1297.0,1296.75,1297.0,2,2,2593.75
2021-09-28 09:53:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-28 09:54:00-04:00,1293.75,1293.75,1293.75,1293.75,2,2,2587.5
2021-09-28 10:05:00-04:00,1294.0,1294.0,1294.0,1294.0,1,1,1294.0
2021-09-28 10:09:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-09-28 10:10:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-09-28 10:22:00-04:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
2021-09-28 10:29:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-09-28 10:59:00-04:00,1294.75,1294.75,1294.5,1294.75,7,3,9062.25
2021-09-28 11:01:00-04:00,1295.0,1295.0,1295.0,1295.0,2,2,2590.0
2021-09-28 11:09:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-28 11:21:00-04:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-09-28 13:11:00-04:00,1292.25,1292.25,1292.25,1292.25,1,1,1292.25
