,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-06-22 18:00:00-04:00,4237.5,4238.5,4237.25,4237.5,460,155,1949334.25
2021-06-22 18:01:00-04:00,4237.5,4238.0,4237.25,4237.5,131,36,555118.0
2021-06-22 18:02:00-04:00,4237.25,4238.0,4237.25,4237.5,112,31,474608.25
2021-06-22 18:03:00-04:00,4237.5,4237.5,4237.0,4237.0,92,32,389837.0
2021-06-22 18:04:00-04:00,4237.25,4237.25,4236.75,4237.0,49,24,207618.75
2021-06-22 18:05:00-04:00,4237.0,4237.0,4236.5,4237.0,85,39,360125.0
2021-06-22 18:06:00-04:00,4237.0,4237.0,4236.0,4236.75,347,104,1470066.5
2021-06-22 18:07:00-04:00,4236.5,4236.75,4236.5,4236.75,44,18,186406.75
2021-06-22 18:08:00-04:00,4236.5,4237.0,4236.5,4236.75,160,54,677912.75
2021-06-22 18:09:00-04:00,4237.0,4237.0,4236.75,4237.0,75,30,317765.0
2021-06-22 18:10:00-04:00,4237.0,4237.0,4236.75,4237.0,90,49,381329.25
2021-06-22 18:11:00-04:00,4237.0,4237.0,4236.75,4237.0,11,7,46606.5
2021-06-22 18:12:00-04:00,4236.75,4236.75,4236.5,4236.5,63,20,266909.25
2021-06-22 18:13:00-04:00,4236.5,4236.5,4236.5,4236.5,5,4,21182.5
2021-06-22 18:14:00-04:00,4236.75,4236.75,4236.5,4236.5,12,3,50838.25
2021-06-22 18:15:00-04:00,4236.75,4237.25,4236.75,4237.25,95,34,402520.75
2021-06-22 18:16:00-04:00,4237.25,4237.75,4237.25,4237.5,101,31,427986.0
2021-06-22 18:17:00-04:00,4237.5,4237.75,4236.5,4237.25,295,53,1249935.0
2021-06-22 18:18:00-04:00,4237.25,4237.25,4237.0,4237.25,17,7,72031.25
2021-06-22 18:19:00-04:00,4237.25,4237.25,4237.0,4237.0,33,14,139821.25
2021-06-22 18:20:00-04:00,4237.0,4237.5,4237.0,4237.5,31,10,131354.75
2021-06-22 18:21:00-04:00,4237.5,4237.75,4237.5,4237.75,23,13,97464.25
2021-06-22 18:22:00-04:00,4237.75,4237.75,4237.25,4237.25,23,7,97461.25
2021-06-22 18:23:00-04:00,4237.25,4237.5,4237.25,4237.25,11,5,46610.0
2021-06-22 18:24:00-04:00,4237.25,4237.25,4237.0,4237.0,8,7,33897.25
2021-06-22 18:25:00-04:00,4237.0,4237.0,4237.0,4237.0,15,8,63555.0
2021-06-22 18:26:00-04:00,4236.75,4237.0,4236.75,4236.75,64,11,271162.0
2021-06-22 18:27:00-04:00,4236.75,4237.0,4236.75,4237.0,4,3,16947.5
2021-06-22 18:28:00-04:00,4236.75,4237.0,4236.75,4236.75,42,13,177943.75
2021-06-22 18:29:00-04:00,4236.75,4236.75,4236.5,4236.75,26,11,110154.0
2021-06-22 18:30:00-04:00,4236.75,4236.75,4236.5,4236.75,24,15,101681.5
2021-06-22 18:31:00-04:00,4236.75,4236.75,4236.25,4236.5,48,22,203355.5
2021-06-22 18:32:00-04:00,4236.25,4236.75,4236.25,4236.75,78,20,330440.25
2021-06-22 18:33:00-04:00,4236.75,4236.75,4236.5,4236.5,37,13,156758.5
2021-06-22 18:34:00-04:00,4236.75,4236.75,4236.25,4236.25,34,15,144039.75
2021-06-22 18:35:00-04:00,4236.5,4236.75,4236.25,4236.25,43,23,182169.0
2021-06-22 18:36:00-04:00,4236.25,4236.5,4236.25,4236.5,115,42,487177.0
2021-06-22 18:37:00-04:00,4236.5,4236.75,4236.5,4236.5,45,19,190642.75
2021-06-22 18:38:00-04:00,4236.5,4236.5,4236.25,4236.5,39,14,165221.25
2021-06-22 18:39:00-04:00,4236.5,4236.5,4235.5,4235.5,179,47,758247.0
2021-06-22 18:40:00-04:00,4235.5,4235.75,4235.5,4235.75,32,14,135543.5
2021-06-22 18:41:00-04:00,4235.5,4236.0,4235.5,4236.0,61,23,258392.5
2021-06-22 18:42:00-04:00,4236.0,4236.0,4235.75,4235.75,46,17,194847.75
2021-06-22 18:43:00-04:00,4235.5,4235.75,4235.5,4235.75,15,7,63535.5
2021-06-22 18:44:00-04:00,4235.75,4235.75,4235.5,4235.5,15,11,63535.75
2021-06-22 18:45:00-04:00,4235.75,4236.25,4235.75,4236.0,95,24,402416.75
2021-06-22 18:46:00-04:00,4236.0,4236.75,4236.0,4236.25,137,30,580387.0
2021-06-22 18:47:00-04:00,4236.5,4236.5,4236.25,4236.5,20,14,84728.75
2021-06-22 18:48:00-04:00,4236.25,4237.0,4236.25,4237.0,62,19,262677.0
2021-06-22 18:49:00-04:00,4236.75,4236.75,4236.5,4236.5,20,13,84734.25
2021-06-22 18:50:00-04:00,4236.5,4237.0,4236.5,4237.0,16,13,67786.75
2021-06-22 18:51:00-04:00,4237.0,4237.75,4237.0,4237.75,96,30,406773.0
2021-06-22 18:52:00-04:00,4237.5,4237.75,4237.5,4237.75,6,6,25425.75
2021-06-22 18:53:00-04:00,4237.5,4237.75,4237.25,4237.25,34,9,144074.25
2021-06-22 18:54:00-04:00,4237.25,4237.5,4237.0,4237.0,76,20,322026.0
2021-06-22 18:55:00-04:00,4236.75,4236.75,4236.25,4236.5,46,25,194883.0
2021-06-22 18:56:00-04:00,4236.25,4236.75,4236.25,4236.5,56,22,237237.75
2021-06-22 18:57:00-04:00,4236.5,4236.5,4236.25,4236.25,5,4,21181.5
2021-06-22 18:58:00-04:00,4236.25,4236.25,4236.25,4236.25,4,3,16945.0
2021-06-22 18:59:00-04:00,4236.5,4236.75,4236.5,4236.5,15,8,63548.0
2021-06-22 19:00:00-04:00,4236.5,4237.0,4236.5,4237.0,25,13,105918.0
2021-06-22 19:01:00-04:00,4237.0,4237.5,4237.0,4237.5,33,13,139825.25
2021-06-22 19:02:00-04:00,4237.5,4238.5,4237.5,4238.0,187,60,792494.0
2021-06-22 19:03:00-04:00,4238.0,4238.0,4237.75,4238.0,47,16,199184.0
2021-06-22 19:04:00-04:00,4237.75,4238.0,4237.75,4237.75,17,8,72043.0
2021-06-22 19:05:00-04:00,4237.75,4237.75,4237.75,4237.75,11,5,46615.25
2021-06-22 19:06:00-04:00,4237.75,4237.75,4237.25,4237.5,41,20,173736.25
2021-06-22 19:07:00-04:00,4237.5,4237.75,4237.5,4237.5,7,6,29662.75
2021-06-22 19:08:00-04:00,4237.5,4237.5,4237.25,4237.25,84,23,355934.5
2021-06-22 19:09:00-04:00,4237.25,4237.25,4237.0,4237.25,38,21,161013.5
2021-06-22 19:10:00-04:00,4237.25,4237.25,4237.0,4237.25,14,8,59321.0
2021-06-22 19:11:00-04:00,4237.25,4237.25,4237.0,4237.25,51,12,216092.5
2021-06-22 19:12:00-04:00,4237.25,4237.5,4237.25,4237.5,3,3,12712.25
2021-06-22 19:13:00-04:00,4237.5,4237.75,4237.5,4237.75,144,31,610216.25
2021-06-22 19:14:00-04:00,4237.75,4238.0,4237.75,4238.0,10,7,42378.25
2021-06-22 19:15:00-04:00,4238.0,4238.0,4237.5,4237.75,33,14,139844.25
2021-06-22 19:16:00-04:00,4237.75,4238.0,4237.75,4237.75,32,13,135608.25
2021-06-22 19:17:00-04:00,4237.75,4238.0,4237.75,4238.0,41,16,173748.25
2021-06-22 19:18:00-04:00,4237.75,4238.0,4237.75,4238.0,33,11,139846.5
2021-06-22 19:19:00-04:00,4237.75,4237.75,4237.5,4237.5,3,3,12712.75
2021-06-22 19:20:00-04:00,4237.5,4237.5,4237.0,4237.0,89,35,377119.5
2021-06-22 19:21:00-04:00,4237.0,4237.75,4237.0,4237.0,94,24,398314.75
2021-06-22 19:22:00-04:00,4237.25,4237.25,4237.0,4237.25,28,13,118641.75
2021-06-22 19:23:00-04:00,4237.25,4237.25,4237.25,4237.25,2,2,8474.5
2021-06-22 19:24:00-04:00,4237.0,4237.0,4237.0,4237.0,1,1,4237.0
2021-06-22 19:25:00-04:00,4237.0,4237.0,4237.0,4237.0,26,8,110162.0
2021-06-22 19:26:00-04:00,4237.25,4237.5,4237.25,4237.25,82,24,347467.25
2021-06-22 19:27:00-04:00,4237.25,4237.25,4237.0,4237.0,10,6,42371.75
2021-06-22 19:28:00-04:00,4237.0,4237.25,4237.0,4237.0,11,8,46607.5
2021-06-22 19:29:00-04:00,4237.0,4237.25,4236.75,4237.25,20,11,84739.5
2021-06-22 19:30:00-04:00,4237.25,4237.75,4237.25,4237.5,41,19,173736.5
2021-06-22 19:31:00-04:00,4237.5,4237.5,4237.0,4237.0,60,23,254227.5
2021-06-22 19:32:00-04:00,4237.0,4237.25,4237.0,4237.25,21,8,88981.75
2021-06-22 19:33:00-04:00,4237.25,4237.5,4237.25,4237.5,12,6,50848.75
2021-06-22 19:34:00-04:00,4237.5,4237.75,4237.5,4237.75,15,8,63564.5
2021-06-22 19:35:00-04:00,4237.75,4238.5,4237.75,4238.5,97,30,411101.25
2021-06-22 19:36:00-04:00,4238.5,4238.5,4238.25,4238.5,53,34,224630.0
2021-06-22 19:37:00-04:00,4238.25,4238.25,4237.75,4238.0,61,26,258519.0
2021-06-22 19:38:00-04:00,4238.0,4238.0,4237.75,4238.0,16,10,67806.75
2021-06-22 19:39:00-04:00,4237.75,4239.0,4237.75,4238.75,261,80,1106275.5
2021-06-22 19:40:00-04:00,4238.75,4238.75,4238.0,4238.0,58,38,245834.5
2021-06-22 19:41:00-04:00,4238.25,4238.75,4238.25,4238.25,49,21,207683.5
2021-06-22 19:42:00-04:00,4238.25,4238.5,4238.0,4238.25,78,20,330575.75
2021-06-22 19:43:00-04:00,4238.25,4238.25,4237.75,4237.75,61,25,258521.25
2021-06-22 19:44:00-04:00,4238.0,4238.0,4237.5,4237.75,59,27,250027.75
2021-06-22 19:45:00-04:00,4237.75,4237.75,4237.5,4237.5,87,44,368669.25
2021-06-22 19:46:00-04:00,4237.5,4237.75,4237.5,4237.75,38,22,161030.5
2021-06-22 19:47:00-04:00,4237.75,4238.0,4237.75,4238.0,145,60,614505.75
2021-06-22 19:48:00-04:00,4238.0,4238.5,4238.0,4238.5,63,26,267008.75
2021-06-22 19:49:00-04:00,4238.75,4239.0,4238.5,4238.5,157,41,665494.75
2021-06-22 19:50:00-04:00,4238.75,4238.75,4238.5,4238.5,63,12,267029.5
2021-06-22 19:51:00-04:00,4238.75,4238.75,4238.0,4238.0,64,18,271249.25
2021-06-22 19:52:00-04:00,4238.0,4238.0,4237.5,4238.0,55,19,233083.25
2021-06-22 19:53:00-04:00,4238.0,4238.75,4238.0,4238.75,120,34,508614.0
2021-06-22 19:54:00-04:00,4238.75,4238.75,4238.5,4238.75,23,15,97489.0
