,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-26 07:17:00-04:00,79.335,79.335,79.335,79.335,1,1,79.335
2021-08-26 09:57:00-04:00,79.235,79.235,79.235,79.235,1,1,79.235
2021-08-26 10:13:00-04:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-08-26 12:51:00-04:00,78.955,78.955,78.955,78.955,1,1,78.955
2021-08-26 13:05:00-04:00,78.945,78.945,78.945,78.945,1,1,78.945
2021-08-26 13:20:00-04:00,78.905,78.905,78.905,78.905,1,1,78.905
