,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-25 18:00:00-04:00,79.435,79.435,79.41,79.415,211,62,16757.582
2021-08-25 18:01:00-04:00,79.42,79.42,79.415,79.415,18,9,1429.525
2021-08-25 18:02:00-04:00,79.415,79.415,79.41,79.41,31,8,2461.86
2021-08-25 18:03:00-04:00,79.41,79.41,79.405,79.405,15,6,1191.11
2021-08-25 18:05:00-04:00,79.405,79.415,79.4,79.415,66,11,5240.87
2021-08-25 18:06:00-04:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-08-25 18:07:00-04:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-08-25 18:08:00-04:00,79.41,79.41,79.41,79.41,2,2,158.82
2021-08-25 18:09:00-04:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-08-25 18:10:00-04:00,79.415,79.415,79.415,79.415,18,1,1429.47
2021-08-25 18:12:00-04:00,79.42,79.43,79.42,79.425,61,8,4844.955
2021-08-25 18:13:00-04:00,79.425,79.425,79.425,79.425,3,2,238.275
2021-08-25 18:15:00-04:00,79.425,79.425,79.42,79.42,2,2,158.845
2021-08-25 18:16:00-04:00,79.425,79.425,79.42,79.42,3,3,238.27
2021-08-25 18:18:00-04:00,79.425,79.425,79.425,79.425,7,3,555.975
2021-08-25 18:20:00-04:00,79.42,79.42,79.42,79.42,6,2,476.52
2021-08-25 18:21:00-04:00,79.425,79.425,79.425,79.425,5,3,397.125
2021-08-25 18:23:00-04:00,79.43,79.43,79.43,79.43,2,1,158.86
2021-08-25 18:24:00-04:00,79.42,79.42,79.42,79.42,2,2,158.84
2021-08-25 18:26:00-04:00,79.42,79.42,79.42,79.42,21,6,1667.82
2021-08-25 18:28:00-04:00,79.42,79.42,79.42,79.42,1,1,79.42
2021-08-25 18:29:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-08-25 18:30:00-04:00,79.415,79.42,79.415,79.42,9,7,714.765
2021-08-25 18:31:00-04:00,79.42,79.42,79.42,79.42,9,9,714.78
2021-08-25 18:32:00-04:00,79.42,79.425,79.42,79.425,8,6,635.39
2021-08-25 18:33:00-04:00,79.425,79.43,79.42,79.425,31,13,2462.2
2021-08-25 18:34:00-04:00,79.42,79.43,79.42,79.43,37,12,2938.735
2021-08-25 18:35:00-04:00,79.43,79.43,79.42,79.42,33,13,2621.025
2021-08-25 18:36:00-04:00,79.42,79.42,79.42,79.42,1,1,79.42
2021-08-25 18:37:00-04:00,79.42,79.42,79.42,79.42,15,3,1191.3
2021-08-25 18:38:00-04:00,79.42,79.42,79.42,79.42,3,3,238.26
2021-08-25 18:39:00-04:00,79.425,79.43,79.425,79.43,11,2,873.705
2021-08-25 18:41:00-04:00,79.425,79.425,79.42,79.425,25,3,1985.53
2021-08-25 18:42:00-04:00,79.43,79.43,79.43,79.43,10,1,794.3
2021-08-25 18:43:00-04:00,79.435,79.435,79.435,79.435,3,2,238.305
2021-08-25 18:44:00-04:00,79.44,79.44,79.44,79.44,6,1,476.64
2021-08-25 18:45:00-04:00,79.44,79.44,79.44,79.44,1,1,79.44
2021-08-25 18:46:00-04:00,79.44,79.44,79.44,79.44,1,1,79.44
2021-08-25 18:47:00-04:00,79.44,79.44,79.44,79.44,13,1,1032.72
2021-08-25 18:48:00-04:00,79.44,79.44,79.435,79.435,4,4,317.75
