,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-04-27 20:00:00-04:00,1464.25,1464.25,1458.0,1460.0,267,68,389393.5
2021-04-27 20:01:00-04:00,1458.75,1462.0,1458.75,1462.0,13,10,19000.0
2021-04-27 20:02:00-04:00,1462.75,1462.75,1461.0,1461.0,10,10,14617.75
2021-04-27 20:03:00-04:00,1460.75,1460.75,1458.0,1458.5,67,23,97732.25
2021-04-27 20:04:00-04:00,1458.5,1460.5,1458.5,1459.0,10,8,14596.25
2021-04-27 20:06:00-04:00,1459.75,1459.75,1459.75,1459.75,5,2,7298.75
2021-04-27 20:07:00-04:00,1459.75,1460.75,1459.75,1460.75,9,8,13141.25
2021-04-27 20:09:00-04:00,1462.0,1462.25,1461.25,1461.25,9,9,13157.0
2021-04-27 20:10:00-04:00,1461.25,1461.25,1461.25,1461.25,1,1,1461.25
2021-04-27 20:11:00-04:00,1461.5,1461.5,1461.25,1461.25,4,4,5845.25
2021-04-27 20:12:00-04:00,1460.25,1461.25,1460.25,1461.25,4,3,5843.0
2021-04-27 20:13:00-04:00,1461.5,1461.75,1461.5,1461.5,7,7,10231.25
2021-04-27 20:14:00-04:00,1461.5,1461.5,1461.5,1461.5,1,1,1461.5
2021-04-27 20:15:00-04:00,1463.0,1463.0,1463.0,1463.0,4,2,5852.0
2021-04-27 20:16:00-04:00,1463.0,1463.0,1462.25,1462.25,3,2,4388.25
2021-04-27 20:17:00-04:00,1464.0,1464.0,1464.0,1464.0,1,1,1464.0
2021-04-27 20:18:00-04:00,1464.0,1464.0,1464.0,1464.0,2,1,2928.0
2021-04-27 20:23:00-04:00,1463.0,1463.0,1463.0,1463.0,1,1,1463.0
2021-04-27 20:24:00-04:00,1462.5,1462.5,1462.0,1462.0,6,5,8773.25
2021-04-27 20:26:00-04:00,1460.0,1460.5,1460.0,1460.5,16,3,23360.5
2021-04-27 20:27:00-04:00,1460.25,1460.5,1459.75,1459.75,28,8,40880.0
2021-04-27 20:28:00-04:00,1459.0,1459.0,1458.75,1458.75,4,2,5835.25
2021-04-27 20:29:00-04:00,1458.75,1458.75,1458.0,1458.0,80,22,116648.0
2021-04-27 20:30:00-04:00,1458.25,1458.25,1458.0,1458.0,47,24,68526.25
2021-04-27 20:31:00-04:00,1458.0,1458.0,1455.0,1455.5,177,44,257933.75
2021-04-27 20:32:00-04:00,1455.0,1455.25,1454.75,1454.75,79,32,114945.0
2021-04-27 20:33:00-04:00,1453.75,1454.0,1453.75,1454.0,13,10,18901.25
2021-04-27 20:35:00-04:00,1452.25,1452.25,1452.0,1452.0,3,2,4356.25
2021-04-27 20:36:00-04:00,1452.0,1452.0,1451.75,1451.75,3,3,4355.5
2021-04-27 20:37:00-04:00,1451.75,1453.75,1451.75,1453.75,9,7,13073.0
2021-04-27 20:38:00-04:00,1453.25,1453.25,1453.25,1453.25,1,1,1453.25
2021-04-27 20:40:00-04:00,1451.75,1451.75,1450.25,1450.25,30,12,43536.0
2021-04-27 20:42:00-04:00,1450.5,1450.5,1448.25,1449.5,54,19,78279.0
2021-04-27 20:43:00-04:00,1449.0,1449.0,1447.25,1448.5,8,7,11584.75
2021-04-27 20:44:00-04:00,1449.75,1449.75,1447.0,1449.0,23,21,33323.75
2021-04-27 20:45:00-04:00,1449.0,1450.75,1449.0,1450.75,5,3,7249.25
2021-04-27 20:46:00-04:00,1451.75,1451.75,1451.75,1451.75,2,1,2903.5
2021-04-27 20:47:00-04:00,1450.5,1451.0,1450.5,1451.0,4,4,5802.5
2021-04-27 20:48:00-04:00,1451.25,1451.75,1451.25,1451.75,2,2,2903.0
2021-04-27 20:49:00-04:00,1450.75,1450.75,1450.25,1450.25,3,3,4351.5
2021-04-27 20:50:00-04:00,1450.25,1450.25,1449.25,1449.25,10,8,14496.75
2021-04-27 20:51:00-04:00,1449.5,1449.5,1448.75,1448.75,2,2,2898.25
2021-04-27 20:52:00-04:00,1447.75,1447.75,1447.0,1447.0,3,2,4342.5
2021-04-27 20:53:00-04:00,1447.25,1447.25,1447.25,1447.25,2,1,2894.5
2021-04-27 20:54:00-04:00,1446.75,1446.75,1446.75,1446.75,2,1,2893.5
2021-04-27 20:55:00-04:00,1446.25,1446.25,1446.25,1446.25,1,1,1446.25
2021-04-27 20:56:00-04:00,1445.75,1446.0,1445.5,1446.0,9,8,13011.75
2021-04-27 20:57:00-04:00,1446.5,1447.0,1446.25,1447.0,10,5,14467.25
2021-04-27 20:58:00-04:00,1446.25,1446.5,1446.0,1446.0,33,3,47719.25
2021-04-27 20:59:00-04:00,1446.0,1446.0,1444.75,1444.75,5,3,7228.75
2021-04-27 21:00:00-04:00,1445.0,1450.25,1445.0,1450.25,37,29,53603.25
2021-04-27 21:01:00-04:00,1448.0,1448.25,1447.75,1448.25,6,4,8687.5
2021-04-27 21:02:00-04:00,1450.0,1450.0,1450.0,1450.0,6,1,8700.0
2021-04-27 21:03:00-04:00,1451.25,1452.0,1451.25,1452.0,6,3,8708.5
2021-04-27 21:04:00-04:00,1451.75,1452.0,1451.0,1451.0,3,3,4354.75
2021-04-27 21:05:00-04:00,1452.0,1452.0,1451.0,1451.0,4,3,5805.5
2021-04-27 21:08:00-04:00,1447.75,1447.75,1447.75,1447.75,3,1,4343.25
2021-04-27 21:09:00-04:00,1449.25,1449.25,1449.25,1449.25,1,1,1449.25
2021-04-27 21:11:00-04:00,1448.75,1448.75,1448.75,1448.75,2,1,2897.5
2021-04-27 21:12:00-04:00,1449.5,1449.5,1449.5,1449.5,2,1,2899.0
2021-04-27 21:13:00-04:00,1449.0,1449.0,1448.5,1448.5,4,3,5794.5
2021-04-27 21:14:00-04:00,1449.75,1449.75,1449.75,1449.75,2,1,2899.5
2021-04-27 21:15:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-04-27 21:16:00-04:00,1450.25,1450.25,1450.25,1450.25,2,2,2900.5
