,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-31 20:00:00-04:00,1358.0,1358.0,1358.0,1358.0,9,1,12222.0
2021-05-31 20:01:00-04:00,1358.5,1359.0,1358.5,1359.0,3,2,4076.5
2021-05-31 20:02:00-04:00,1358.25,1358.25,1358.25,1358.25,1,1,1358.25
2021-05-31 20:04:00-04:00,1355.75,1355.75,1355.75,1355.75,1,1,1355.75
2021-05-31 20:17:00-04:00,1354.0,1354.0,1354.0,1354.0,1,1,1354.0
2021-05-31 20:19:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-05-31 20:27:00-04:00,1352.75,1352.75,1352.75,1352.75,1,1,1352.75
2021-05-31 20:40:00-04:00,1353.75,1353.75,1353.75,1353.75,1,1,1353.75
2021-05-31 21:04:00-04:00,1357.25,1357.25,1357.25,1357.25,1,1,1357.25
2021-05-31 21:10:00-04:00,1357.5,1357.5,1357.25,1357.25,2,2,2714.75
2021-05-31 21:17:00-04:00,1358.0,1358.0,1358.0,1358.0,3,3,4074.0
2021-05-31 21:18:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-05-31 21:19:00-04:00,1358.5,1358.5,1358.5,1358.5,1,1,1358.5
2021-05-31 21:29:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-05-31 21:32:00-04:00,1359.5,1359.5,1359.5,1359.5,1,1,1359.5
2021-05-31 21:55:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-06-01 05:26:00-04:00,1356.0,1356.0,1356.0,1356.0,1,1,1356.0
2021-06-01 06:01:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-06-01 06:04:00-04:00,1354.75,1354.75,1354.75,1354.75,1,1,1354.75
2021-06-01 06:06:00-04:00,1355.0,1355.0,1355.0,1355.0,1,1,1355.0
2021-06-01 07:29:00-04:00,1359.0,1359.0,1359.0,1359.0,2,2,2718.0
2021-06-01 07:34:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-06-01 07:36:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-06-01 07:54:00-04:00,1362.25,1362.5,1362.25,1362.5,2,2,2724.75
2021-06-01 07:56:00-04:00,1363.5,1364.0,1363.5,1363.5,4,4,5454.75
2021-06-01 08:00:00-04:00,1364.25,1365.25,1364.25,1365.25,7,5,9553.25
2021-06-01 08:03:00-04:00,1365.25,1365.25,1365.25,1365.25,1,1,1365.25
2021-06-01 08:06:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-06-01 08:09:00-04:00,1365.25,1365.25,1365.25,1365.25,1,1,1365.25
2021-06-01 08:11:00-04:00,1365.5,1365.5,1364.75,1364.75,22,11,30039.5
2021-06-01 08:14:00-04:00,1365.25,1365.25,1365.25,1365.25,1,1,1365.25
2021-06-01 08:15:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-06-01 08:16:00-04:00,1365.0,1365.0,1364.75,1364.75,8,3,10919.75
2021-06-01 08:20:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-06-01 08:28:00-04:00,1365.5,1365.5,1365.5,1365.5,7,4,9558.5
