,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-06-03 18:00:00-04:00,4190.75,4194.0,4190.75,4193.25,549,213,2301753.25
2021-06-03 18:01:00-04:00,4193.25,4193.5,4192.75,4192.75,66,31,276746.25
2021-06-03 18:02:00-04:00,4193.0,4193.75,4192.75,4193.5,90,37,377407.0
2021-06-03 18:03:00-04:00,4193.5,4194.25,4193.25,4193.5,128,40,536801.75
2021-06-03 18:04:00-04:00,4193.5,4194.0,4193.25,4193.25,116,36,486454.75
2021-06-03 18:05:00-04:00,4193.25,4193.25,4192.25,4192.5,99,38,415067.0
2021-06-03 18:06:00-04:00,4192.75,4193.25,4192.75,4193.25,40,8,167723.0
2021-06-03 18:07:00-04:00,4193.25,4193.25,4193.0,4193.0,35,21,146763.25
2021-06-03 18:08:00-04:00,4193.0,4193.75,4193.0,4193.75,46,29,192902.5
2021-06-03 18:09:00-04:00,4193.5,4193.5,4193.0,4193.5,103,25,431910.0
2021-06-03 18:10:00-04:00,4193.5,4194.0,4193.5,4193.5,62,20,260006.0
2021-06-03 18:11:00-04:00,4193.25,4193.75,4193.25,4193.5,39,12,163552.75
2021-06-03 18:12:00-04:00,4193.75,4194.0,4193.5,4193.5,28,9,117422.75
2021-06-03 18:13:00-04:00,4193.25,4193.25,4192.75,4193.25,88,23,368990.0
2021-06-03 18:14:00-04:00,4193.0,4193.25,4192.75,4192.75,47,20,197068.0
2021-06-03 18:15:00-04:00,4192.75,4192.75,4192.5,4192.75,72,24,301875.25
2021-06-03 18:16:00-04:00,4192.75,4192.75,4192.5,4192.5,63,16,264128.0
2021-06-03 18:17:00-04:00,4192.5,4192.5,4192.5,4192.5,22,7,92235.0
2021-06-03 18:18:00-04:00,4192.5,4192.5,4192.25,4192.5,30,12,125774.75
2021-06-03 18:19:00-04:00,4192.75,4193.25,4192.5,4193.0,141,38,591197.0
2021-06-03 18:20:00-04:00,4193.0,4193.25,4193.0,4193.25,37,19,155146.25
2021-06-03 18:21:00-04:00,4193.0,4193.0,4192.75,4192.75,36,12,150943.0
2021-06-03 18:22:00-04:00,4192.75,4192.75,4191.75,4192.5,223,89,934871.75
2021-06-03 18:23:00-04:00,4192.25,4192.25,4191.75,4192.25,96,41,402435.75
2021-06-03 18:24:00-04:00,4192.5,4192.5,4191.5,4191.75,91,38,381461.25
2021-06-03 18:25:00-04:00,4191.75,4191.75,4191.5,4191.5,42,26,176045.25
2021-06-03 18:26:00-04:00,4191.5,4191.75,4191.0,4191.25,76,34,318539.0
2021-06-03 18:27:00-04:00,4191.0,4191.25,4190.0,4191.0,291,124,1219474.25
2021-06-03 18:28:00-04:00,4191.0,4191.25,4190.75,4190.75,90,41,377190.0
2021-06-03 18:29:00-04:00,4190.75,4190.75,4190.25,4190.75,171,68,716574.0
2021-06-03 18:30:00-04:00,4190.75,4190.75,4190.25,4190.5,129,58,540572.75
2021-06-03 18:31:00-04:00,4190.25,4190.5,4190.25,4190.25,33,23,138279.25
2021-06-03 18:32:00-04:00,4190.0,4190.0,4188.5,4188.75,408,150,1709225.25
2021-06-03 18:33:00-04:00,4189.0,4190.0,4189.0,4189.75,224,102,938397.25
2021-06-03 18:34:00-04:00,4189.75,4189.75,4189.0,4189.0,132,43,552998.0
2021-06-03 18:35:00-04:00,4189.25,4189.25,4188.5,4189.0,80,26,335107.75
2021-06-03 18:36:00-04:00,4188.75,4189.0,4188.75,4189.0,37,19,154985.0
2021-06-03 18:37:00-04:00,4188.75,4188.75,4188.5,4188.5,46,19,192679.25
2021-06-03 18:38:00-04:00,4188.75,4189.5,4188.75,4189.25,204,56,854581.75
2021-06-03 18:39:00-04:00,4189.5,4190.0,4189.5,4189.5,122,44,511135.25
2021-06-03 18:40:00-04:00,4189.5,4190.0,4189.25,4189.25,98,33,410581.5
2021-06-03 18:41:00-04:00,4189.25,4189.25,4189.0,4189.25,58,26,242971.0
2021-06-03 18:42:00-04:00,4189.25,4189.5,4189.25,4189.25,24,6,100543.5
2021-06-03 18:43:00-04:00,4189.25,4189.5,4189.0,4189.0,18,9,75406.25
2021-06-03 18:44:00-04:00,4189.0,4189.25,4189.0,4189.25,74,29,309990.25
2021-06-03 18:45:00-04:00,4189.0,4189.25,4188.75,4189.25,36,16,150803.5
2021-06-03 18:46:00-04:00,4189.25,4189.75,4189.25,4189.75,26,14,108929.75
2021-06-03 18:47:00-04:00,4189.75,4189.75,4189.5,4189.75,30,12,125685.75
2021-06-03 18:48:00-04:00,4189.75,4190.25,4189.5,4190.25,84,29,351961.75
2021-06-03 18:49:00-04:00,4190.25,4190.25,4190.0,4190.25,41,23,171799.0
2021-06-03 18:50:00-04:00,4190.25,4190.5,4190.0,4190.0,33,18,138278.75
2021-06-03 18:51:00-04:00,4190.25,4190.75,4190.25,4190.5,71,23,297521.0
2021-06-03 18:52:00-04:00,4190.25,4190.5,4190.0,4190.5,69,23,289133.0
2021-06-03 18:53:00-04:00,4190.25,4190.75,4190.25,4190.75,27,8,113143.75
2021-06-03 18:54:00-04:00,4190.75,4190.75,4190.5,4190.75,41,9,171819.75
2021-06-03 18:55:00-04:00,4190.75,4191.25,4190.75,4191.25,85,25,356226.0
2021-06-03 18:56:00-04:00,4191.25,4191.25,4190.5,4190.75,78,26,326888.75
2021-06-03 18:57:00-04:00,4190.75,4191.0,4190.75,4191.0,14,3,58673.75
2021-06-03 18:58:00-04:00,4191.0,4191.25,4191.0,4191.0,24,9,100584.5
2021-06-03 18:59:00-04:00,4191.0,4191.0,4191.0,4191.0,14,5,58674.0
2021-06-03 19:00:00-04:00,4191.0,4192.25,4191.0,4192.0,265,74,1110761.25
2021-06-03 19:01:00-04:00,4192.0,4192.0,4191.5,4191.75,64,32,268277.25
2021-06-03 19:02:00-04:00,4191.5,4191.5,4191.25,4191.5,41,20,171851.0
2021-06-03 19:03:00-04:00,4191.25,4191.25,4190.75,4190.75,61,18,255652.75
2021-06-03 19:04:00-04:00,4190.75,4190.75,4189.25,4189.75,193,70,808662.75
2021-06-03 19:05:00-04:00,4189.75,4190.25,4189.75,4189.75,133,52,557255.75
2021-06-03 19:06:00-04:00,4189.75,4190.0,4189.5,4190.0,57,32,238821.5
2021-06-03 19:07:00-04:00,4190.0,4190.5,4189.75,4189.75,68,15,284930.25
2021-06-03 19:08:00-04:00,4189.5,4189.75,4189.5,4189.75,33,19,138254.75
2021-06-03 19:09:00-04:00,4189.5,4189.5,4189.5,4189.5,22,10,92169.0
2021-06-03 19:10:00-04:00,4189.5,4189.5,4189.5,4189.5,42,17,175959.0
2021-06-03 19:11:00-04:00,4189.75,4189.75,4189.75,4189.75,2,2,8379.5
2021-06-03 19:12:00-04:00,4189.75,4189.75,4189.5,4189.5,44,11,184341.0
2021-06-03 19:13:00-04:00,4189.25,4189.25,4187.0,4189.0,676,304,2831172.5
2021-06-03 19:14:00-04:00,4188.75,4189.25,4188.75,4189.0,97,29,406324.25
2021-06-03 19:15:00-04:00,4189.0,4189.5,4189.0,4189.25,108,52,452436.0
2021-06-03 19:16:00-04:00,4189.25,4189.75,4189.25,4189.75,30,14,125684.25
2021-06-03 19:17:00-04:00,4189.75,4189.75,4189.25,4189.5,47,15,196904.0
2021-06-03 19:18:00-04:00,4189.5,4190.0,4189.5,4190.0,21,12,87983.0
2021-06-03 19:19:00-04:00,4189.75,4190.0,4189.75,4189.75,38,17,159211.25
2021-06-03 19:20:00-04:00,4189.75,4189.75,4189.25,4189.25,56,24,234603.5
2021-06-03 19:21:00-04:00,4189.25,4189.5,4189.25,4189.25,46,19,192710.5
2021-06-03 19:22:00-04:00,4189.0,4189.0,4188.75,4189.0,56,31,234582.0
2021-06-03 19:23:00-04:00,4189.25,4189.25,4189.25,4189.25,30,11,125677.5
2021-06-03 19:24:00-04:00,4189.0,4189.25,4188.5,4188.75,62,30,259706.0
2021-06-03 19:25:00-04:00,4188.75,4189.0,4188.25,4188.25,69,25,289010.5
2021-06-03 19:26:00-04:00,4188.25,4188.5,4188.25,4188.5,56,22,234555.75
2021-06-03 19:27:00-04:00,4188.5,4189.25,4188.5,4189.25,57,25,238769.5
2021-06-03 19:28:00-04:00,4189.0,4189.0,4188.5,4188.75,81,21,339286.75
2021-06-03 19:29:00-04:00,4188.5,4188.5,4188.0,4188.0,61,18,255483.0
2021-06-03 19:30:00-04:00,4187.75,4188.75,4187.5,4188.5,156,61,653356.5
2021-06-03 19:31:00-04:00,4188.5,4188.5,4188.0,4188.25,30,14,125646.25
2021-06-03 19:32:00-04:00,4188.0,4188.25,4187.25,4188.25,202,78,845890.25
2021-06-03 19:33:00-04:00,4188.25,4188.25,4187.5,4187.5,47,23,196822.5
2021-06-03 19:34:00-04:00,4187.5,4187.75,4187.0,4187.5,109,48,456420.0
2021-06-03 19:35:00-04:00,4187.5,4187.75,4187.5,4187.75,51,18,213563.25
2021-06-03 19:36:00-04:00,4187.5,4188.0,4187.5,4187.5,78,26,326639.0
2021-06-03 19:37:00-04:00,4187.5,4187.5,4187.25,4187.25,44,14,184239.25
2021-06-03 19:38:00-04:00,4187.25,4187.75,4187.25,4187.5,58,20,242878.75
2021-06-03 19:39:00-04:00,4187.75,4187.75,4187.25,4187.25,70,25,293118.75
2021-06-03 19:40:00-04:00,4187.25,4187.25,4186.75,4187.25,148,62,619684.75
2021-06-03 19:41:00-04:00,4187.0,4187.0,4186.75,4187.0,118,48,494048.0
2021-06-03 19:42:00-04:00,4186.75,4186.75,4186.75,4186.75,42,19,175843.5
2021-06-03 19:43:00-04:00,4186.75,4186.75,4186.75,4186.75,5,5,20933.75
2021-06-03 19:44:00-04:00,4187.0,4187.75,4187.0,4187.5,109,43,456418.25
2021-06-03 19:45:00-04:00,4187.5,4187.75,4187.25,4187.5,108,47,452255.25
2021-06-03 19:46:00-04:00,4187.5,4187.5,4187.0,4187.0,72,36,301486.25
2021-06-03 19:47:00-04:00,4187.25,4187.5,4187.0,4187.25,50,17,209365.5
2021-06-03 19:48:00-04:00,4187.0,4187.25,4186.5,4186.75,83,46,347509.25
2021-06-03 19:49:00-04:00,4186.5,4187.25,4186.5,4186.75,83,48,347517.0
2021-06-03 19:50:00-04:00,4186.75,4186.75,4185.75,4186.5,267,118,1117744.5
2021-06-03 19:51:00-04:00,4186.25,4186.5,4185.75,4186.25,91,40,380933.25
2021-06-03 19:52:00-04:00,4186.0,4186.75,4186.0,4186.5,65,31,272106.5
2021-06-03 19:53:00-04:00,4186.5,4187.0,4186.25,4187.0,64,31,267939.25
2021-06-03 19:54:00-04:00,4186.75,4187.0,4186.5,4186.5,115,32,481472.0
2021-06-03 19:55:00-04:00,4186.75,4186.75,4186.25,4186.25,86,36,360039.5
2021-06-03 19:56:00-04:00,4186.25,4186.5,4186.25,4186.25,34,20,142339.0
2021-06-03 19:57:00-04:00,4186.25,4186.5,4186.25,4186.25,55,31,230244.0
