,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-10-24 18:00:00-04:00,4528.75,4532.5,4528.5,4529.5,986,319,4466920.0
2021-10-24 18:01:00-04:00,4529.75,4529.75,4524.5,4526.25,753,295,3408756.25
2021-10-24 18:02:00-04:00,4526.25,4528.0,4526.0,4527.5,268,122,1213295.75
2021-10-24 18:03:00-04:00,4527.75,4527.75,4526.0,4526.25,224,74,1014001.0
2021-10-24 18:04:00-04:00,4526.25,4527.75,4525.25,4527.5,223,94,1009398.75
2021-10-24 18:05:00-04:00,4527.75,4528.0,4527.25,4527.75,118,51,534265.5
2021-10-24 18:06:00-04:00,4527.75,4528.75,4527.25,4527.75,205,71,928229.0
2021-10-24 18:07:00-04:00,4527.75,4527.75,4527.0,4527.25,77,36,348604.0
2021-10-24 18:08:00-04:00,4527.5,4529.0,4527.5,4528.25,275,93,1245268.25
2021-10-24 18:09:00-04:00,4528.5,4529.0,4528.25,4528.25,81,31,366820.75
2021-10-24 18:10:00-04:00,4528.25,4528.5,4528.0,4528.25,29,19,131320.25
2021-10-24 18:11:00-04:00,4528.0,4528.0,4527.5,4527.75,134,51,606727.0
2021-10-24 18:12:00-04:00,4527.75,4529.5,4527.75,4529.0,175,84,792564.25
2021-10-24 18:13:00-04:00,4528.75,4529.25,4528.0,4528.25,137,46,620441.25
2021-10-24 18:14:00-04:00,4528.0,4529.0,4526.75,4528.75,317,100,1435331.5
2021-10-24 18:15:00-04:00,4529.0,4530.25,4529.0,4529.75,308,123,1395184.5
2021-10-24 18:16:00-04:00,4530.0,4531.0,4529.25,4531.0,275,102,1245805.0
2021-10-24 18:17:00-04:00,4530.75,4531.5,4530.75,4531.0,127,70,575459.0
2021-10-24 18:18:00-04:00,4531.0,4532.25,4531.0,4532.25,206,79,933545.25
2021-10-24 18:19:00-04:00,4532.25,4532.25,4531.5,4531.5,169,58,765861.0
2021-10-24 18:20:00-04:00,4531.75,4531.75,4530.5,4531.5,152,50,688732.5
2021-10-24 18:21:00-04:00,4531.5,4532.25,4531.5,4532.0,85,41,385218.75
2021-10-24 18:22:00-04:00,4532.0,4532.25,4531.5,4531.5,66,20,299097.5
2021-10-24 18:23:00-04:00,4531.5,4531.5,4530.5,4530.75,125,50,566388.0
2021-10-24 18:24:00-04:00,4530.75,4531.0,4530.5,4530.75,66,22,299025.25
2021-10-24 18:25:00-04:00,4530.75,4531.5,4530.75,4531.5,108,32,489369.0
2021-10-24 18:26:00-04:00,4531.75,4532.5,4531.75,4532.0,94,50,426023.5
2021-10-24 18:27:00-04:00,4532.25,4532.25,4531.25,4531.5,34,22,154080.5
2021-10-24 18:28:00-04:00,4531.5,4531.5,4531.25,4531.25,23,11,104221.0
2021-10-24 18:29:00-04:00,4531.25,4531.25,4531.0,4531.0,11,7,49841.25
2021-10-24 18:30:00-04:00,4531.0,4531.25,4530.5,4530.5,52,21,235610.0
2021-10-24 18:31:00-04:00,4530.5,4530.5,4528.75,4529.5,317,129,1435870.25
2021-10-24 18:32:00-04:00,4529.5,4530.0,4529.0,4529.5,92,43,416727.25
2021-10-24 18:33:00-04:00,4529.75,4530.25,4529.75,4530.25,72,30,326166.0
2021-10-24 18:34:00-04:00,4530.25,4530.25,4528.0,4528.5,188,73,851507.5
2021-10-24 18:35:00-04:00,4528.5,4529.25,4528.5,4529.0,93,36,421181.75
2021-10-24 18:36:00-04:00,4529.25,4529.75,4529.0,4529.5,143,40,647729.75
2021-10-24 18:37:00-04:00,4529.5,4529.75,4528.75,4529.25,83,22,375921.5
2021-10-24 18:38:00-04:00,4529.25,4529.25,4529.0,4529.0,23,10,104170.25
2021-10-24 18:39:00-04:00,4529.25,4529.75,4529.0,4529.0,125,48,566170.5
2021-10-24 18:40:00-04:00,4529.25,4529.75,4529.25,4529.25,44,22,199296.0
2021-10-24 18:41:00-04:00,4529.5,4529.75,4529.25,4529.5,47,21,212893.0
2021-10-24 18:42:00-04:00,4529.5,4529.75,4529.5,4529.75,14,13,63415.5
