time,open,high,low,close,Volume,Volume MA
1020718800,0.91535,0.91535,0.91535,0.91535,1,NaN
1020805200,0.91535,0.91535,0.90435,0.90435,1,NaN
1020891600,0.90435,0.90935,0.90435,0.90935,1,NaN
1020978000,0.90935,0.914,0.90935,0.914,1,NaN
1021237200,0.914,0.914,0.91155,0.91155,1,NaN
1021323600,0.91155,0.91155,0.90275,0.90275,1,NaN
1021410000,0.90275,0.91255,0.90275,0.91255,1,NaN
1021496400,0.91255,0.91255,0.91195,0.91195,1,NaN
1021582800,0.91195,0.9209,0.91195,0.9209,1,NaN
1021842000,0.9209,0.92095,0.9209,0.92095,1,NaN
1021928400,0.92095,0.92095,0.91985,0.91985,1,NaN
1022014800,0.91985,0.92575,0.91985,0.92575,1,NaN
1022101200,0.92575,0.92575,0.92145,0.92145,1,NaN
1022187600,0.92145,0.92145,0.921,0.921,1,NaN
1022446800,0.921,0.921,0.9209,0.9209,1,NaN
1022533200,0.9209,0.92875,0.9209,0.92875,1,NaN
1022619600,0.92875,0.93545,0.92875,0.93545,1,NaN
1022706000,0.93545,0.93705,0.93545,0.93705,1,NaN
1022792400,0.93705,0.93705,0.9339,0.9339,1,NaN
1023051600,0.9339,0.94105,0.9339,0.94105,1,1
1023138000,0.94105,0.94105,0.93935,0.93935,1,1
1023224400,0.93935,0.93935,0.93935,0.93935,1,1
1023310800,0.93935,0.94765,0.93935,0.94765,1,1
1023397200,0.94765,0.94765,0.944,0.944,1,1
1023656400,0.944,0.94455,0.944,0.94455,1,1
1023742800,0.94455,0.94825,0.94455,0.94825,1,1
1023829200,0.94825,0.94825,0.94395,0.94395,1,1
1023915600,0.94395,0.94395,0.94345,0.94345,1,1
1024002000,0.94345,0.9456,0.94345,0.9456,1,1
1024261200,0.9456,0.9456,0.94445,0.94445,1,1
1024347600,0.94445,0.95185,0.94445,0.95185,1,1
1024434000,0.95185,0.95745,0.95185,0.95745,1,1
1024520400,0.95745,0.965,0.95745,0.965,1,1
1024606800,0.965,0.9711,0.965,0.9711,1,1
1024866000,0.9711,0.9711,0.97045,0.97045,1,1
1024952400,0.97045,0.97935,0.97045,0.97935,1,1
1025038800,0.97935,0.9806,0.97935,0.9806,1,1
1025125200,0.9806,0.98865,0.9806,0.98865,1,1
1025211600,0.98865,0.9919,0.98865,0.9919,1,1
1025470800,0.9919,0.9919,0.9911,0.9911,1,1
1025557200,0.9911,0.9911,0.98635,0.98635,1,1
1025643600,0.98635,0.98635,0.98065,0.98065,1,1
1025730000,0.98065,0.98065,0.97945,0.97945,1,1
1025816400,0.97945,0.97945,0.9731,0.9731,1,1
1026075600,0.9731,0.99075,0.9731,0.99075,1,1
1026162000,0.99075,0.99355,0.99075,0.99355,1,1
1026248400,0.99355,0.99355,0.98855,0.98855,1,1
1026334800,0.98855,0.98915,0.98855,0.98915,1,1
1026421200,0.98915,0.9915,0.98915,0.9915,1,1
1026680400,0.9915,1.00355,0.9915,1.00355,1,1
1026766800,1.00355,1.01195,1.00355,1.01195,1,1
1026853200,1.01195,1.01195,1.00705,1.00705,1,1
1026939600,1.00705,1.0112,1.00705,1.0112,1,1
1027026000,1.0112,1.0117,1.0112,1.0117,1,1
1027285200,1.0117,1.0117,1.00865,1.00865,1,1
1027371600,1.00865,1.00865,0.98885,0.98885,1,1
1027458000,0.98885,0.99515,0.98885,0.99515,1,1
1027544400,0.99515,1.00445,0.99515,1.00445,1,1
1027630800,1.00445,1.00445,0.9871,0.9871,1,1
1027890000,0.9871,0.9871,0.9808,0.9808,1,1
1027976400,0.9808,0.9834,0.9808,0.9834,1,1
1028062800,0.9834,0.9834,0.9775,0.9775,1,1
1028149200,0.9775,0.98445,0.9775,0.98445,1,1
1028235600,0.98445,0.9866,0.98445,0.9866,1,1
1028494800,0.9866,0.9866,0.98015,0.98015,1,1
1028581200,0.98015,0.98015,0.96635,0.96635,1,1
1028667600,0.96635,0.97485,0.96635,0.97485,1,1
1028754000,0.97485,0.97485,0.9672,0.9672,1,1
1028840400,0.9672,0.9704,0.9672,0.9704,1,1
1029099600,0.9704,0.97895,0.9704,0.97895,1,1
1029186000,0.97895,0.98385,0.97895,0.98385,1,1
1029272400,0.98385,0.98385,0.9797,0.9797,1,1
1029358800,0.9797,0.982,0.9797,0.982,1,1
1029445200,0.982,0.9851,0.982,0.9851,1,1
1029704400,0.9851,0.9851,0.97625,0.97625,1,1
1029790800,0.97625,0.97915,0.97625,0.97915,1,1
1029877200,0.97915,0.98065,0.97915,0.98065,1,1
1029963600,0.98065,0.98065,0.96915,0.96915,1,1
1030050000,0.96915,0.973,0.96915,0.973,1,1
1030309200,0.973,0.973,0.97195,0.97195,1,1
1030395600,0.97195,0.9833,0.97195,0.9833,1,1
1030482000,0.9833,0.9833,0.97925,0.97925,1,1
1030568400,0.97925,0.98485,0.97925,0.98485,1,1
1030654800,0.98485,0.98485,0.9822,0.9822,1,1
1030914000,0.9822,0.9837,0.9822,0.9837,1,1
1031000400,0.9837,0.99695,0.9837,0.99695,1,1
1031086800,0.99695,0.99695,0.9929,0.9929,1,1
1031173200,0.9929,0.9929,0.9916,0.9916,1,1
1031518800,0.9916,0.9916,0.97955,0.97955,1,1
1031605200,0.97955,0.97955,0.97555,0.97555,1,1
1031778000,0.97555,0.98195,0.97555,0.98195,1,1
1031864400,0.98195,0.98195,0.9717,0.9717,1,1
1032123600,0.9717,0.9717,0.9692,0.9692,1,1
1032210000,0.9692,0.97465,0.9692,0.97465,1,1
1032296400,0.97465,0.97795,0.97465,0.97795,1,1
1032382800,0.97795,0.98665,0.97795,0.98665,1,1
1032469200,0.98665,0.98665,0.9823,0.9823,1,1
1032728400,0.9823,0.9823,0.97815,0.97815,1,1
1032814800,0.97815,0.9815,0.97815,0.9815,1,1
1032901200,0.9815,0.9815,0.9762,0.9762,1,1
1032987600,0.9762,0.97665,0.9762,0.97665,1,1
1033074000,0.97665,0.9805,0.97665,0.9805,1,1
1033333200,0.9805,0.9875,0.9805,0.9875,1,1
1033419600,0.9875,0.9875,0.9829,0.9829,1,1
1033506000,0.9829,0.98695,0.9829,0.98695,1,1
1033592400,0.98695,0.9879,0.98695,0.9879,1,1
1033678800,0.9879,0.9879,0.9793,0.9793,1,1
1033938000,0.9793,0.9835,0.9793,0.9835,1,1
1034024400,0.9835,0.9835,0.9788,0.9788,1,1
1034110800,0.9788,0.98975,0.9788,0.98975,1,1
1034197200,0.98975,0.98975,0.9863,0.9863,1,1
1034283600,0.9863,0.9873,0.9863,0.9873,1,1
1034542800,0.9873,0.9873,0.9871,0.9871,1,1
1034629200,0.9871,0.9871,0.9817,0.9817,1,1
1034715600,0.9817,0.9817,0.9814,0.9814,1,1
1034802000,0.9814,0.9814,0.9709,0.9709,1,1
1034888400,0.9709,0.9723,0.9709,0.9723,1,1
1035147600,0.9723,0.9733,0.9723,0.9733,1,1
1035234000,0.9733,0.9776,0.9733,0.9776,1,1
1035320400,0.9776,0.9776,0.9765,0.9765,1,1
1035406800,0.9765,0.978,0.9765,0.978,1,1
1035493200,0.978,0.978,0.9761,0.9761,1,1
1035756000,0.9761,0.9844,0.9761,0.9844,1,1
1035842400,0.9844,0.9844,0.9836,0.9836,1,1
1035928800,0.9836,0.9843,0.9836,0.9843,1,1
1036015200,0.9843,0.9898,0.9843,0.9898,1,1
1036101600,0.9898,0.9967,0.9898,0.9967,1,1
1036360800,0.9967,0.9977,0.9967,0.9977,1,1
1036447200,0.9977,1.0003,0.9977,1.0003,1,1
1036533600,1.0003,1.0029,1.0003,1.0029,1,1
1036620000,1.0029,1.0093,1.0029,1.0093,1,1
1036706400,1.0093,1.013,1.0093,1.013,1,1
1036965600,1.013,1.013,1.0106,1.0106,1,1
1037052000,1.0106,1.0123,1.0106,1.0123,1,1
1037138400,1.0123,1.0123,1.0068,1.0068,1,1
1037224800,1.0068,1.0068,1.0043,1.0043,1,1
1037311200,1.0043,1.0093,1.0043,1.0093,1,1
1037570400,1.0093,1.0093,1.008,1.008,1,1
1037656800,1.008,1.008,1.0034,1.0034,1,1
1037743200,1.0034,1.0034,1.0015,1.0015,1,1
1037829600,1.0015,1.0015,1.0014,1.0014,1,1
1037916000,1.0014,1.0014,0.9972,0.9972,1,1
1038175200,0.9972,0.9972,0.9912,0.9912,1,1
1038261600,0.9912,0.9935,0.9912,0.9935,1,1
1038348000,0.9935,0.9935,0.9905,0.9905,1,1
1038434400,0.9905,0.99465,0.9905,0.99465,1,1
1038520800,0.99465,0.99465,0.9944,0.9944,1,1
1038780000,0.9944,0.9967,0.9944,0.9967,1,1
1038866400,0.9967,0.9967,0.9966,0.9966,1,1
1038952800,0.9966,1.0005,0.9966,1.0005,1,1
1039039200,1.0005,1.0008,1.0005,1.0008,1,1
1039125600,1.0008,1.0098,1.0008,1.0098,1,1
1039384800,1.0098,1.0106,1.0098,1.0106,1,1
1039471200,1.0106,1.0106,1.0084,1.0084,1,1
1039557600,1.0084,1.0084,1.0083,1.0083,1,1
1039644000,1.0083,1.0184,1.0083,1.0184,1,1
1039730400,1.0184,1.0229,1.0184,1.0229,1,1
1039989600,1.0229,1.0229,1.0229,1.0229,1,1
1040076000,1.0229,1.02845,1.0229,1.02845,1,1
