time,open,high,low,close,Volume,Volume MA
1278968400,1.5032,1.51924,1.49652,1.51774,24739,29497.7
1279054800,1.51774,1.52972,1.51726,1.52686,26288,29260.5
1279141200,1.52686,1.54722,1.52362,1.54616,27568,28869.35
1279227600,1.54616,1.54646,1.52792,1.53005,25347,28888.3
1279486800,1.53005,1.53512,1.52032,1.52296,20574,28437.65
1279573200,1.52296,1.53099,1.5154,1.52634,22766,27745.1
1279659600,1.52634,1.53356,1.5124,1.5164,29465,27371.2
1279746000,1.5164,1.52964,1.51512,1.52588,27037,27137.2
1279832400,1.52588,1.54492,1.52514,1.54236,35062,27234.55
1280091600,1.54236,1.552,1.54096,1.54898,22363,27119.6
1280178000,1.54898,1.55992,1.5443,1.5593,26513,26828.3
1280264400,1.5593,1.56386,1.55458,1.55987,25786,26377.1
1280350800,1.55987,1.56624,1.558,1.56132,25922,25696.5
1280437200,1.56132,1.57224,1.55524,1.56887,29872,25636.55
1280696400,1.56887,1.59076,1.56887,1.58866,25257,26213.75
1280782800,1.58866,1.59682,1.5862,1.5953,23446,26046.35
1280869200,1.5953,1.59646,1.58574,1.58834,23433,25844.95
1280955600,1.58834,1.5924,1.58204,1.58968,23108,25501.95
1281042000,1.58968,1.59982,1.58406,1.59421,21635,25459.2
1281301200,1.59421,1.59964,1.5892,1.5892,15281,25073.1
1281387600,1.5892,1.59086,1.57108,1.58522,28513,25261.8
1281474000,1.58522,1.5864,1.56288,1.56592,32630,25578.9
1281560400,1.56592,1.57144,1.55624,1.55788,27349,25567.95
1281646800,1.55788,1.5679,1.5566,1.55911,24363,25518.75
1281906000,1.55911,1.57028,1.5536,1.56638,22787,25629.4
1281992400,1.56638,1.56956,1.55528,1.55864,24030,25692.6
1282078800,1.55864,1.56881,1.54985,1.55948,27499,25594.3
1282165200,1.55948,1.5672,1.55092,1.56022,29905,25737.7
1282251600,1.56022,1.56104,1.54638,1.55329,23781,25173.65
1282510800,1.55329,1.56192,1.55008,1.55126,20552,25083.1
1282597200,1.55126,1.5515,1.53727,1.53964,28009,25157.9
1282683600,1.53964,1.54712,1.53897,1.54634,25850,25161.1
1282770000,1.54634,1.55979,1.54592,1.55284,26478,25188.9
1282856400,1.55284,1.55425,1.54431,1.55292,25800,24985.3
1283115600,1.55292,1.55765,1.54564,1.54608,15205,24482.7
1283202000,1.54608,1.54748,1.53268,1.53484,22547,24437.75
1283288400,1.53484,1.54918,1.5337,1.54544,24095,24470.85
1283374800,1.54544,1.54626,1.53512,1.5401,21814,24406.15
1283461200,1.5401,1.54684,1.53896,1.54523,19625,24305.65
1283720400,1.54523,1.54896,1.53462,1.53935,11228,24103
1283806800,1.53935,1.54246,1.52972,1.53578,23324,23843.55
1283893200,1.53578,1.55334,1.53448,1.5471,25096,23466.85
1283979600,1.5471,1.54774,1.5377,1.5428,20703,23134.55
1284066000,1.5428,1.54668,1.53456,1.53574,20760,22954.4
1284325200,1.53574,1.54876,1.53538,1.54292,20496,22839.85
1284411600,1.54292,1.55882,1.53486,1.55398,26003,22938.5
1284498000,1.55398,1.56522,1.54492,1.56242,28555,22991.3
1284584400,1.56242,1.5649,1.55388,1.56238,25675,22779.8
1284670800,1.56238,1.57294,1.55954,1.56311,24055,22793.5
1284930000,1.56311,1.56864,1.55376,1.55452,17955,22663.65
1285016400,1.55452,1.56442,1.55041,1.56226,25046,22515.5
1285102800,1.56226,1.57156,1.56026,1.56646,29130,22679.5
1285189200,1.56646,1.57422,1.56116,1.5684,29213,22816.25
1285275600,1.5684,1.58434,1.56416,1.58245,29598,23006.15
