,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-09 05:55:00-04:00,79.93,79.93,79.93,79.93,1,1,79.93
2021-07-09 08:47:00-04:00,80.035,80.055,80.035,80.055,32,8,2561.68
2021-07-09 08:48:00-04:00,80.06,80.08,80.06,80.08,14,5,1120.92
2021-07-09 08:50:00-04:00,80.08,80.08,80.08,80.08,2,1,160.16
2021-07-09 10:47:00-04:00,80.06,80.06,80.06,80.06,1,1,80.06
