,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-09 08:34:00-04:00,80.13,80.13,80.13,80.13,1,1,80.13
2021-07-09 08:51:00-04:00,80.1,80.1,80.1,80.1,1,1,80.1
2021-07-09 09:57:00-04:00,80.05,80.05,80.05,80.05,1,1,80.05
2021-07-09 10:33:00-04:00,80.0,80.0,80.0,80.0,1,1,80.0
2021-07-09 10:57:00-04:00,80.12,80.12,80.12,80.12,1,1,80.12
2021-07-09 11:06:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-07-09 15:50:00-04:00,80.295,80.295,80.295,80.295,7,2,562.065
