,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-10 20:00:00-04:00,1269.75,1269.75,1269.0,1269.25,26,8,33007.25
2021-10-10 20:01:00-04:00,1269.25,1269.25,1266.25,1266.25,14,8,17739.0
2021-10-10 20:02:00-04:00,1266.5,1266.5,1266.5,1266.5,3,1,3799.5
2021-10-10 20:05:00-04:00,1266.5,1266.5,1265.75,1265.75,4,4,5064.75
2021-10-10 20:06:00-04:00,1266.0,1266.0,1266.0,1266.0,2,1,2532.0
2021-10-10 20:07:00-04:00,1266.75,1267.25,1266.75,1267.25,6,4,7603.0
2021-10-10 20:09:00-04:00,1267.25,1267.5,1267.25,1267.5,14,3,17744.5
2021-10-10 20:10:00-04:00,1267.75,1267.75,1267.5,1267.5,5,2,6337.75
2021-10-10 20:12:00-04:00,1267.5,1267.5,1267.5,1267.5,22,5,27885.0
2021-10-10 20:20:00-04:00,1266.75,1266.75,1266.75,1266.75,2,1,2533.5
2021-10-10 20:23:00-04:00,1267.75,1267.75,1267.75,1267.75,1,1,1267.75
2021-10-10 20:29:00-04:00,1267.25,1268.0,1267.25,1268.0,2,2,2535.25
2021-10-10 20:30:00-04:00,1268.25,1268.25,1268.25,1268.25,1,1,1268.25
2021-10-10 20:31:00-04:00,1268.75,1268.75,1268.5,1268.5,6,5,7612.0
2021-10-10 20:34:00-04:00,1268.5,1268.5,1268.5,1268.5,2,1,2537.0
2021-10-10 20:35:00-04:00,1268.5,1268.5,1268.5,1268.5,7,4,8879.5
2021-10-10 20:39:00-04:00,1268.75,1269.0,1268.75,1269.0,67,5,85021.25
2021-10-10 20:40:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-10-10 20:44:00-04:00,1269.0,1269.0,1269.0,1269.0,22,10,27918.0
2021-10-10 20:47:00-04:00,1268.75,1268.75,1268.75,1268.75,1,1,1268.75
2021-10-10 20:50:00-04:00,1268.75,1268.75,1268.75,1268.75,1,1,1268.75
2021-10-10 20:54:00-04:00,1269.0,1269.0,1269.0,1269.0,2,1,2538.0
2021-10-10 20:55:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-10 20:56:00-04:00,1269.0,1269.0,1269.0,1269.0,6,6,7614.0
2021-10-10 20:57:00-04:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
2021-10-10 21:01:00-04:00,1269.5,1270.0,1269.5,1270.0,6,3,7619.5
2021-10-10 21:02:00-04:00,1269.5,1269.5,1269.5,1269.5,2,1,2539.0
2021-10-10 21:03:00-04:00,1270.75,1271.0,1270.75,1271.0,5,3,6354.5
2021-10-10 21:04:00-04:00,1271.0,1271.25,1271.0,1271.25,6,4,7626.25
2021-10-10 21:05:00-04:00,1271.5,1271.5,1271.5,1271.5,3,2,3814.5
2021-10-10 21:06:00-04:00,1271.5,1271.5,1271.25,1271.25,3,2,3814.25
2021-10-10 21:07:00-04:00,1271.5,1271.5,1271.5,1271.5,6,3,7629.0
2021-10-10 21:08:00-04:00,1271.75,1271.75,1271.75,1271.75,5,3,6358.75
2021-10-10 21:09:00-04:00,1272.0,1272.0,1272.0,1272.0,7,6,8904.0
2021-10-10 21:15:00-04:00,1273.0,1273.0,1273.0,1273.0,5,2,6365.0
2021-10-10 21:16:00-04:00,1273.0,1273.0,1273.0,1273.0,15,2,19095.0
2021-10-10 21:22:00-04:00,1273.5,1273.5,1273.5,1273.5,1,1,1273.5
2021-10-10 21:24:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-10-10 21:29:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-10-10 21:30:00-04:00,1274.25,1274.25,1274.25,1274.25,3,1,3822.75
2021-10-10 21:36:00-04:00,1275.75,1275.75,1275.5,1275.5,2,2,2551.25
2021-10-10 21:44:00-04:00,1275.5,1276.0,1275.5,1276.0,50,3,63797.0
2021-10-10 21:47:00-04:00,1275.5,1275.5,1275.5,1275.5,1,1,1275.5
2021-10-10 21:48:00-04:00,1275.5,1275.5,1274.5,1274.5,23,3,29333.5
2021-10-10 22:02:00-04:00,1273.0,1273.0,1273.0,1273.0,4,1,5092.0
2021-10-10 22:07:00-04:00,1273.5,1273.5,1273.5,1273.5,2,1,2547.0
2021-10-10 22:14:00-04:00,1273.5,1273.5,1273.5,1273.5,1,1,1273.5
2021-10-10 22:47:00-04:00,1276.75,1276.75,1276.75,1276.75,2,1,2553.5
2021-10-10 22:51:00-04:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-10-10 22:54:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-10 22:55:00-04:00,1276.0,1276.25,1276.0,1276.25,2,2,2552.25
2021-10-10 22:56:00-04:00,1275.75,1275.75,1275.75,1275.75,1,1,1275.75
2021-10-10 23:02:00-04:00,1276.25,1276.25,1276.25,1276.25,1,1,1276.25
2021-10-10 23:03:00-04:00,1276.5,1276.5,1276.5,1276.5,2,2,2553.0
2021-10-10 23:10:00-04:00,1276.75,1276.75,1276.75,1276.75,3,1,3830.25
2021-10-10 23:19:00-04:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-10-11 01:04:00-04:00,1278.25,1278.25,1278.25,1278.25,19,5,24286.75
2021-10-11 01:07:00-04:00,1278.25,1278.25,1278.25,1278.25,9,2,11504.25
2021-10-11 01:17:00-04:00,1278.25,1278.25,1278.0,1278.0,3,2,3834.25
2021-10-11 01:32:00-04:00,1279.75,1279.75,1279.75,1279.75,1,1,1279.75
2021-10-11 01:39:00-04:00,1280.25,1280.25,1280.25,1280.25,2,2,2560.5
2021-10-11 01:46:00-04:00,1280.25,1280.25,1280.25,1280.25,1,1,1280.25
2021-10-11 01:51:00-04:00,1281.5,1281.5,1281.5,1281.5,3,1,3844.5
2021-10-11 01:53:00-04:00,1281.5,1281.5,1281.5,1281.5,15,2,19222.5
2021-10-11 02:01:00-04:00,1280.25,1280.5,1280.25,1280.25,13,4,16644.5
2021-10-11 02:02:00-04:00,1280.0,1280.0,1280.0,1280.0,5,1,6400.0
2021-10-11 02:07:00-04:00,1279.5,1279.5,1279.5,1279.5,3,1,3838.5
2021-10-11 02:11:00-04:00,1279.5,1279.5,1279.5,1279.5,4,2,5118.0
2021-10-11 02:12:00-04:00,1279.5,1279.5,1279.5,1279.5,2,1,2559.0
2021-10-11 02:25:00-04:00,1277.75,1277.75,1277.75,1277.75,1,1,1277.75
2021-10-11 02:27:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-11 02:30:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-11 02:32:00-04:00,1277.25,1277.25,1277.25,1277.25,2,2,2554.5
2021-10-11 02:37:00-04:00,1276.75,1276.75,1276.75,1276.75,2,1,2553.5
2021-10-11 03:31:00-04:00,1279.0,1279.0,1279.0,1279.0,2,1,2558.0
2021-10-11 03:34:00-04:00,1279.25,1279.5,1279.25,1279.5,8,5,10235.25
2021-10-11 03:36:00-04:00,1279.5,1279.5,1279.5,1279.5,7,2,8956.5
2021-10-11 03:39:00-04:00,1279.5,1279.5,1279.5,1279.5,21,18,26869.5
2021-10-11 03:41:00-04:00,1279.5,1279.5,1279.5,1279.5,40,26,51180.0
2021-10-11 03:52:00-04:00,1278.75,1278.75,1278.5,1278.5,2,2,2557.25
2021-10-11 04:04:00-04:00,1278.75,1278.75,1278.75,1278.75,1,1,1278.75
2021-10-11 04:34:00-04:00,1277.75,1277.75,1277.75,1277.75,1,1,1277.75
2021-10-11 04:43:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-11 05:26:00-04:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-10-11 05:57:00-04:00,1276.25,1276.25,1276.25,1276.25,2,1,2552.5
2021-10-11 05:59:00-04:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-10-11 06:02:00-04:00,1275.75,1275.75,1275.75,1275.75,1,1,1275.75
2021-10-11 07:12:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-11 07:18:00-04:00,1275.5,1275.5,1274.25,1274.25,6,4,7650.0
2021-10-11 07:25:00-04:00,1274.5,1274.5,1274.5,1274.5,2,1,2549.0
2021-10-11 07:47:00-04:00,1274.75,1274.75,1274.75,1274.75,1,1,1274.75
2021-10-11 07:49:00-04:00,1275.0,1275.0,1275.0,1275.0,4,1,5100.0
2021-10-11 08:04:00-04:00,1274.75,1274.75,1274.75,1274.75,2,1,2549.5
2021-10-11 08:11:00-04:00,1275.25,1275.75,1275.25,1275.75,9,6,11480.0
2021-10-11 08:14:00-04:00,1275.25,1275.25,1275.25,1275.25,2,1,2550.5
2021-10-11 08:15:00-04:00,1275.5,1275.5,1275.5,1275.5,4,2,5102.0
2021-10-11 08:38:00-04:00,1274.75,1274.75,1274.5,1274.5,2,2,2549.25
2021-10-11 08:41:00-04:00,1274.0,1274.5,1274.0,1274.5,8,5,10193.0
2021-10-11 09:29:00-04:00,1274.25,1275.0,1273.75,1274.75,17,11,21664.0
2021-10-11 09:30:00-04:00,1275.0,1275.75,1274.0,1275.5,24,20,30592.0
2021-10-11 09:31:00-04:00,1275.25,1275.25,1274.5,1274.75,5,5,6374.75
2021-10-11 09:32:00-04:00,1275.25,1275.25,1274.0,1274.25,9,7,11470.75
2021-10-11 09:33:00-04:00,1274.0,1274.0,1272.75,1272.75,4,4,5092.5
2021-10-11 09:34:00-04:00,1272.5,1272.5,1271.75,1271.75,7,7,8905.5
2021-10-11 09:35:00-04:00,1272.0,1272.25,1272.0,1272.0,6,3,7632.5
2021-10-11 09:36:00-04:00,1272.25,1272.75,1271.5,1272.75,10,9,12720.5
2021-10-11 09:37:00-04:00,1271.75,1271.75,1270.25,1270.25,9,9,11441.5
2021-10-11 09:38:00-04:00,1270.25,1272.25,1270.25,1272.25,17,11,21612.75
2021-10-11 09:39:00-04:00,1272.75,1273.0,1272.5,1273.0,16,9,20365.5
2021-10-11 09:40:00-04:00,1272.25,1272.25,1272.25,1272.25,1,1,1272.25
2021-10-11 09:41:00-04:00,1271.5,1271.5,1271.5,1271.5,1,1,1271.5
2021-10-11 09:42:00-04:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-10-11 09:43:00-04:00,1270.0,1270.75,1270.0,1270.75,2,2,2540.75
2021-10-11 09:44:00-04:00,1270.5,1270.75,1270.0,1270.0,5,5,6352.5
2021-10-11 09:45:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-10-11 09:46:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-11 09:47:00-04:00,1270.0,1270.25,1270.0,1270.25,6,6,7621.0
2021-10-11 09:48:00-04:00,1270.0,1270.0,1269.75,1270.0,14,14,17777.25
2021-10-11 09:49:00-04:00,1269.75,1269.75,1269.75,1269.75,2,2,2539.5
2021-10-11 09:50:00-04:00,1270.5,1271.0,1270.5,1270.75,9,7,11437.25
2021-10-11 09:51:00-04:00,1270.5,1270.5,1270.25,1270.5,6,4,7622.75
2021-10-11 09:52:00-04:00,1270.5,1271.75,1270.5,1271.5,12,10,15256.25
2021-10-11 09:53:00-04:00,1271.75,1272.25,1271.5,1271.5,10,9,12717.75
2021-10-11 09:54:00-04:00,1271.75,1271.75,1271.5,1271.5,2,2,2543.25
2021-10-11 09:55:00-04:00,1271.25,1271.25,1270.25,1270.25,24,12,30503.25
2021-10-11 09:56:00-04:00,1270.0,1270.5,1270.0,1270.5,4,2,5081.0
2021-10-11 09:58:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-11 09:59:00-04:00,1270.5,1270.5,1269.75,1269.75,19,6,24133.5
2021-10-11 10:00:00-04:00,1269.5,1269.5,1269.5,1269.5,5,1,6347.5
2021-10-11 10:01:00-04:00,1269.75,1271.5,1269.75,1271.5,9,7,11434.0
2021-10-11 10:03:00-04:00,1271.75,1271.75,1271.75,1271.75,2,2,2543.5
2021-10-11 10:04:00-04:00,1270.75,1270.75,1270.5,1270.5,11,6,13975.75
2021-10-11 10:05:00-04:00,1270.75,1270.75,1270.75,1270.75,1,1,1270.75
2021-10-11 10:06:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-11 10:08:00-04:00,1270.5,1270.5,1270.5,1270.5,1,1,1270.5
2021-10-11 10:10:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-11 10:11:00-04:00,1271.0,1271.0,1271.0,1271.0,14,11,17794.0
2021-10-11 10:12:00-04:00,1270.25,1270.25,1270.25,1270.25,4,1,5081.0
2021-10-11 10:13:00-04:00,1270.0,1270.0,1270.0,1270.0,20,3,25400.0
2021-10-11 10:15:00-04:00,1269.75,1270.25,1269.75,1270.0,54,6,68584.25
2021-10-11 10:16:00-04:00,1270.0,1270.25,1270.0,1270.25,4,4,5080.25
2021-10-11 10:18:00-04:00,1270.0,1270.5,1270.0,1270.5,7,6,8891.75
2021-10-11 10:19:00-04:00,1270.75,1270.75,1270.75,1270.75,1,1,1270.75
2021-10-11 10:20:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-11 10:21:00-04:00,1270.0,1270.75,1270.0,1270.5,7,4,8892.75
2021-10-11 10:22:00-04:00,1270.25,1270.5,1270.25,1270.25,4,3,5081.25
2021-10-11 10:23:00-04:00,1271.0,1271.0,1270.75,1270.75,17,3,21606.0
2021-10-11 10:25:00-04:00,1269.75,1269.75,1269.5,1269.5,2,2,2539.25
2021-10-11 10:26:00-04:00,1270.25,1270.25,1270.25,1270.25,6,4,7621.5
2021-10-11 10:27:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-11 10:29:00-04:00,1269.75,1269.75,1269.75,1269.75,3,2,3809.25
2021-10-11 10:30:00-04:00,1269.5,1269.75,1269.5,1269.75,2,2,2539.25
2021-10-11 10:31:00-04:00,1269.5,1269.75,1269.5,1269.5,5,4,6347.75
2021-10-11 10:32:00-04:00,1270.0,1270.5,1270.0,1270.5,2,2,2540.5
2021-10-11 10:36:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-10-11 10:38:00-04:00,1270.25,1270.5,1270.25,1270.5,6,3,7622.25
2021-10-11 10:40:00-04:00,1270.25,1270.5,1270.0,1270.0,21,7,26673.25
2021-10-11 10:41:00-04:00,1269.5,1269.5,1269.25,1269.25,30,12,38079.25
2021-10-11 10:42:00-04:00,1269.5,1269.5,1269.5,1269.5,1,1,1269.5
2021-10-11 10:43:00-04:00,1269.0,1269.0,1268.75,1268.75,10,5,12689.75
2021-10-11 10:45:00-04:00,1269.0,1269.25,1269.0,1269.0,4,4,5076.25
2021-10-11 10:46:00-04:00,1269.25,1269.5,1269.25,1269.5,2,2,2538.75
2021-10-11 10:47:00-04:00,1269.5,1270.5,1269.5,1270.5,4,3,5079.25
2021-10-11 10:49:00-04:00,1270.25,1271.0,1270.25,1271.0,47,25,59705.0
2021-10-11 10:50:00-04:00,1271.25,1271.25,1270.5,1270.5,3,3,3812.25
2021-10-11 10:51:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-10-11 10:52:00-04:00,1270.5,1270.5,1270.5,1270.5,1,1,1270.5
2021-10-11 10:53:00-04:00,1270.25,1270.25,1270.0,1270.0,2,2,2540.25
2021-10-11 10:54:00-04:00,1270.75,1270.75,1270.25,1270.25,10,10,12706.25
2021-10-11 10:55:00-04:00,1270.5,1270.5,1270.0,1270.0,5,4,6351.25
2021-10-11 10:56:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-10-11 10:58:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-11 11:01:00-04:00,1269.25,1269.25,1269.0,1269.0,3,3,3807.5
2021-10-11 11:03:00-04:00,1268.5,1268.5,1268.25,1268.25,3,2,3805.0
2021-10-11 11:06:00-04:00,1268.25,1268.25,1268.25,1268.25,6,2,7609.5
2021-10-11 11:07:00-04:00,1268.0,1268.0,1267.25,1267.5,44,9,55778.5
2021-10-11 11:08:00-04:00,1267.75,1267.75,1266.5,1266.5,36,12,45616.25
2021-10-11 11:09:00-04:00,1266.25,1266.25,1266.0,1266.25,7,7,8862.5
2021-10-11 11:10:00-04:00,1266.0,1266.0,1266.0,1266.0,5,3,6330.0
2021-10-11 11:11:00-04:00,1266.0,1266.0,1265.75,1265.75,18,11,22787.5
2021-10-11 11:12:00-04:00,1265.5,1266.0,1265.5,1266.0,9,7,11390.5
2021-10-11 11:13:00-04:00,1266.0,1266.0,1266.0,1266.0,3,3,3798.0
2021-10-11 11:14:00-04:00,1266.0,1266.0,1265.5,1265.5,2,2,2531.5
2021-10-11 11:15:00-04:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-10-11 11:16:00-04:00,1265.75,1265.75,1265.5,1265.75,3,3,3797.0
