,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-10 20:00:00-04:00,1252.0,1252.0,1249.75,1250.75,204,80,255176.5
2021-10-10 20:01:00-04:00,1250.25,1250.25,1247.25,1248.5,73,29,91141.25
2021-10-10 20:02:00-04:00,1248.75,1248.75,1247.5,1247.75,40,17,49921.0
2021-10-10 20:03:00-04:00,1248.25,1248.75,1247.5,1247.5,9,5,11233.0
2021-10-10 20:04:00-04:00,1247.75,1248.0,1247.75,1248.0,3,3,3743.5
2021-10-10 20:05:00-04:00,1247.75,1247.75,1247.25,1247.5,34,11,42415.0
2021-10-10 20:06:00-04:00,1247.75,1248.0,1247.5,1247.5,13,10,16218.75
2021-10-10 20:07:00-04:00,1248.25,1249.25,1248.25,1249.25,16,7,19977.75
2021-10-10 20:08:00-04:00,1248.75,1249.25,1248.75,1249.25,3,2,3747.25
2021-10-10 20:09:00-04:00,1249.0,1249.0,1249.0,1249.0,2,2,2498.0
2021-10-10 20:12:00-04:00,1249.0,1249.0,1248.5,1248.75,15,9,18733.25
2021-10-10 20:14:00-04:00,1248.25,1248.25,1248.25,1248.25,2,2,2496.5
2021-10-10 20:15:00-04:00,1248.75,1248.75,1248.5,1248.5,2,2,2497.25
2021-10-10 20:16:00-04:00,1248.5,1248.5,1248.5,1248.5,1,1,1248.5
2021-10-10 20:17:00-04:00,1248.5,1248.75,1248.25,1248.25,7,5,8739.5
2021-10-10 20:19:00-04:00,1248.5,1249.0,1248.5,1248.75,7,5,8740.75
2021-10-10 20:20:00-04:00,1248.5,1248.75,1248.5,1248.75,5,4,6242.75
2021-10-10 20:21:00-04:00,1248.75,1249.0,1248.75,1249.0,2,2,2497.75
2021-10-10 20:23:00-04:00,1249.0,1249.25,1249.0,1249.25,4,3,4996.75
2021-10-10 20:24:00-04:00,1248.75,1248.75,1248.75,1248.75,1,1,1248.75
2021-10-10 20:26:00-04:00,1249.25,1249.25,1249.25,1249.25,2,1,2498.5
2021-10-10 20:27:00-04:00,1249.5,1249.5,1249.5,1249.5,1,1,1249.5
2021-10-10 20:29:00-04:00,1249.25,1250.0,1249.0,1250.0,20,11,24987.75
2021-10-10 20:30:00-04:00,1250.0,1250.0,1250.0,1250.0,1,1,1250.0
2021-10-10 20:31:00-04:00,1250.0,1250.25,1250.0,1250.25,2,2,2500.25
2021-10-10 20:35:00-04:00,1250.0,1250.0,1250.0,1250.0,6,2,7500.0
2021-10-10 20:36:00-04:00,1250.0,1250.0,1250.0,1250.0,3,1,3750.0
2021-10-10 20:37:00-04:00,1250.0,1250.0,1250.0,1250.0,4,3,5000.0
2021-10-10 20:38:00-04:00,1250.25,1250.25,1250.25,1250.25,1,1,1250.25
2021-10-10 20:39:00-04:00,1250.0,1250.5,1250.0,1250.5,6,3,7501.5
2021-10-10 20:42:00-04:00,1250.75,1250.75,1250.75,1250.75,1,1,1250.75
2021-10-10 20:43:00-04:00,1250.5,1250.5,1250.5,1250.5,1,1,1250.5
2021-10-10 20:44:00-04:00,1250.25,1250.25,1250.25,1250.25,2,1,2500.5
2021-10-10 20:49:00-04:00,1250.0,1250.25,1250.0,1250.25,3,2,3750.25
2021-10-10 20:53:00-04:00,1250.0,1250.0,1250.0,1250.0,1,1,1250.0
2021-10-10 20:55:00-04:00,1250.25,1250.25,1250.25,1250.25,1,1,1250.25
2021-10-10 20:56:00-04:00,1250.5,1250.5,1250.5,1250.5,1,1,1250.5
2021-10-10 20:57:00-04:00,1250.25,1250.25,1250.0,1250.0,2,2,2500.25
2021-10-10 20:58:00-04:00,1250.0,1250.0,1250.0,1250.0,1,1,1250.0
2021-10-10 21:00:00-04:00,1250.5,1251.25,1250.5,1251.25,2,2,2501.75
2021-10-10 21:01:00-04:00,1251.25,1251.5,1251.25,1251.25,4,3,5005.5
2021-10-10 21:02:00-04:00,1251.75,1252.0,1251.75,1252.0,5,2,6259.75
2021-10-10 21:03:00-04:00,1252.0,1252.5,1252.0,1252.5,26,12,32561.75
2021-10-10 21:04:00-04:00,1252.75,1252.75,1252.5,1252.75,15,4,18791.0
2021-10-10 21:05:00-04:00,1252.75,1253.25,1252.75,1252.75,63,18,78938.0
2021-10-10 21:06:00-04:00,1253.0,1253.25,1252.5,1253.25,21,12,26309.75
2021-10-10 21:07:00-04:00,1253.0,1253.0,1253.0,1253.0,20,13,25060.0
2021-10-10 21:08:00-04:00,1253.0,1253.25,1253.0,1253.25,27,16,33834.0
2021-10-10 21:09:00-04:00,1253.25,1253.75,1253.25,1253.5,14,9,17548.75
2021-10-10 21:10:00-04:00,1253.5,1253.5,1253.5,1253.5,7,5,8774.5
2021-10-10 21:11:00-04:00,1253.75,1254.0,1253.75,1254.0,15,4,18808.75
2021-10-10 21:12:00-04:00,1253.5,1254.0,1253.5,1254.0,33,10,41379.25
2021-10-10 21:13:00-04:00,1254.25,1254.25,1254.25,1254.25,1,1,1254.25
2021-10-10 21:14:00-04:00,1253.75,1253.75,1253.5,1253.75,10,4,12537.0
2021-10-10 21:15:00-04:00,1254.0,1254.25,1253.75,1253.75,9,5,11286.0
2021-10-10 21:16:00-04:00,1254.0,1254.0,1253.25,1253.25,9,4,11283.75
2021-10-10 21:17:00-04:00,1253.25,1253.5,1253.25,1253.5,6,2,7520.75
2021-10-10 21:18:00-04:00,1253.5,1253.5,1253.25,1253.25,2,2,2506.75
2021-10-10 21:21:00-04:00,1254.25,1254.5,1254.0,1254.5,38,12,47669.0
2021-10-10 21:22:00-04:00,1254.75,1255.0,1254.75,1255.0,11,9,13804.25
2021-10-10 21:23:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
