,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-08-18 18:00:00-04:00,4381.0,4381.0,4381.0,4381.0,1,1,4381.0
2021-08-18 18:01:00-04:00,4382.0,4382.0,4382.0,4382.0,1,1,4382.0
2021-08-18 18:08:00-04:00,4381.5,4381.5,4381.5,4381.5,1,1,4381.5
2021-08-18 18:14:00-04:00,4381.5,4381.5,4381.5,4381.5,2,2,8763.0
2021-08-18 18:18:00-04:00,4381.5,4383.0,4381.5,4383.0,5,3,21911.25
2021-08-18 18:24:00-04:00,4383.5,4383.75,4383.5,4383.75,2,2,8767.25
2021-08-18 18:33:00-04:00,4383.0,4383.0,4383.0,4383.0,1,1,4383.0
2021-08-18 18:36:00-04:00,4384.0,4384.0,4384.0,4384.0,1,1,4384.0
2021-08-18 18:39:00-04:00,4382.75,4383.0,4382.75,4383.0,6,6,26297.5
2021-08-18 18:40:00-04:00,4383.0,4384.25,4383.0,4384.25,4,4,17533.25
2021-08-18 18:56:00-04:00,4382.5,4382.5,4382.0,4382.0,10,3,43823.25
2021-08-18 19:02:00-04:00,4383.0,4383.0,4382.0,4382.0,2,2,8765.0
2021-08-18 19:04:00-04:00,4381.5,4381.5,4381.25,4381.25,5,2,21906.5
2021-08-18 19:21:00-04:00,4382.25,4382.25,4382.25,4382.25,3,1,13146.75
2021-08-18 19:22:00-04:00,4382.5,4382.5,4382.5,4382.5,1,1,4382.5
2021-08-18 19:25:00-04:00,4381.0,4381.0,4381.0,4381.0,1,1,4381.0
2021-08-18 19:34:00-04:00,4380.75,4380.75,4379.0,4379.25,37,12,162046.25
2021-08-18 19:35:00-04:00,4382.0,4382.0,4382.0,4382.0,1,1,4382.0
2021-08-18 19:49:00-04:00,4382.0,4382.0,4382.0,4382.0,1,1,4382.0
2021-08-18 19:50:00-04:00,4382.25,4382.25,4382.25,4382.25,1,1,4382.25
2021-08-18 20:03:00-04:00,4383.0,4383.0,4383.0,4383.0,1,1,4383.0
2021-08-18 20:04:00-04:00,4383.25,4384.0,4383.25,4384.0,2,2,8767.25
2021-08-18 20:06:00-04:00,4386.0,4386.0,4386.0,4386.0,1,1,4386.0
2021-08-18 20:10:00-04:00,4387.0,4387.0,4387.0,4387.0,1,1,4387.0
2021-08-18 20:11:00-04:00,4387.25,4387.5,4387.25,4387.5,4,2,17549.5
2021-08-18 20:12:00-04:00,4387.5,4387.5,4387.5,4387.5,1,1,4387.5
2021-08-18 20:15:00-04:00,4386.25,4386.25,4386.25,4386.25,1,1,4386.25
2021-08-18 20:16:00-04:00,4387.0,4387.25,4387.0,4387.25,4,2,17548.5
2021-08-18 20:20:00-04:00,4383.75,4383.75,4383.75,4383.75,4,1,17535.0
2021-08-18 20:33:00-04:00,4384.5,4384.5,4384.5,4384.5,2,1,8769.0
2021-08-18 20:34:00-04:00,4384.75,4384.75,4384.75,4384.75,1,1,4384.75
2021-08-18 20:35:00-04:00,4385.25,4385.25,4385.25,4385.25,1,1,4385.25
2021-08-18 20:45:00-04:00,4387.0,4387.0,4387.0,4387.0,5,2,21935.0
2021-08-18 20:51:00-04:00,4387.5,4387.75,4387.5,4387.75,2,2,8775.25
2021-08-18 20:52:00-04:00,4387.75,4387.75,4387.75,4387.75,2,1,8775.5
