,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-11 20:00:00-04:00,1256.75,1257.5,1256.75,1256.75,60,22,75424.25
2021-10-11 20:01:00-04:00,1257.0,1257.0,1256.75,1256.75,3,3,3770.75
2021-10-11 20:02:00-04:00,1257.25,1257.5,1257.25,1257.5,20,2,25148.5
2021-10-11 20:05:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-11 20:06:00-04:00,1257.0,1257.0,1257.0,1257.0,3,2,3771.0
2021-10-11 20:10:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-11 20:12:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-11 20:15:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-10-11 20:19:00-04:00,1257.5,1257.5,1257.5,1257.5,18,3,22635.0
2021-10-11 20:23:00-04:00,1257.5,1257.5,1257.5,1257.5,2,1,2515.0
2021-10-11 20:33:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-10-11 20:34:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-11 20:38:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-11 20:39:00-04:00,1257.0,1257.0,1256.75,1256.75,13,3,16340.75
2021-10-11 20:41:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-11 20:42:00-04:00,1257.0,1257.0,1257.0,1257.0,2,1,2514.0
2021-10-11 20:47:00-04:00,1257.0,1257.0,1257.0,1257.0,18,7,22626.0
2021-10-11 20:52:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-11 20:54:00-04:00,1257.0,1257.0,1257.0,1257.0,2,1,2514.0
2021-10-11 20:55:00-04:00,1257.0,1257.0,1257.0,1257.0,2,1,2514.0
2021-10-11 20:57:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-11 21:00:00-04:00,1256.0,1256.0,1255.5,1255.5,12,9,15068.5
2021-10-11 21:06:00-04:00,1257.0,1257.25,1257.0,1257.25,5,3,6285.25
2021-10-11 21:07:00-04:00,1257.0,1257.0,1256.25,1256.25,71,7,89207.25
2021-10-11 21:11:00-04:00,1256.75,1256.75,1256.75,1256.75,1,1,1256.75
2021-10-11 21:12:00-04:00,1256.75,1256.75,1256.75,1256.75,1,1,1256.75
2021-10-11 21:19:00-04:00,1256.75,1256.75,1256.75,1256.75,10,7,12567.5
2021-10-11 21:20:00-04:00,1257.25,1257.25,1257.25,1257.25,2,1,2514.5
