,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-11 20:00:00-04:00,1226.5,1226.75,1225.5,1226.0,662,190,811808.5
2021-10-11 20:01:00-04:00,1226.25,1226.5,1225.75,1226.5,167,50,204769.75
2021-10-11 20:02:00-04:00,1226.0,1226.5,1225.5,1226.0,144,35,176542.0
2021-10-11 20:03:00-04:00,1226.25,1226.25,1226.0,1226.25,62,11,76021.5
2021-10-11 20:04:00-04:00,1226.25,1226.5,1226.25,1226.5,45,12,55187.75
2021-10-11 20:05:00-04:00,1226.5,1226.5,1226.0,1226.0,54,15,66222.75
2021-10-11 20:06:00-04:00,1226.25,1226.25,1226.0,1226.0,52,10,63756.5
2021-10-11 20:07:00-04:00,1226.25,1226.5,1226.0,1226.0,15,8,18392.75
2021-10-11 20:08:00-04:00,1226.25,1226.25,1226.0,1226.25,20,10,24521.5
2021-10-11 20:09:00-04:00,1226.25,1226.25,1226.25,1226.25,23,12,28203.75
2021-10-11 20:10:00-04:00,1226.25,1226.25,1226.0,1226.0,43,16,52721.0
2021-10-11 20:11:00-04:00,1226.0,1226.0,1226.0,1226.0,15,13,18390.0
2021-10-11 20:12:00-04:00,1226.0,1226.25,1226.0,1226.25,9,8,11034.25
2021-10-11 20:13:00-04:00,1226.25,1226.25,1226.25,1226.25,3,1,3678.75
2021-10-11 20:14:00-04:00,1226.25,1226.5,1226.25,1226.5,3,3,3679.0
2021-10-11 20:15:00-04:00,1226.5,1226.75,1226.25,1226.5,80,14,98107.25
2021-10-11 20:16:00-04:00,1226.75,1226.75,1226.75,1226.75,3,2,3680.25
2021-10-11 20:17:00-04:00,1226.75,1226.75,1226.75,1226.75,1,1,1226.75
2021-10-11 20:18:00-04:00,1226.5,1226.75,1226.5,1226.5,12,3,14720.5
2021-10-11 20:19:00-04:00,1226.5,1226.5,1226.25,1226.5,38,11,46606.25
2021-10-11 20:20:00-04:00,1226.5,1226.5,1226.25,1226.5,14,4,17170.0
2021-10-11 20:22:00-04:00,1226.25,1226.25,1226.25,1226.25,9,1,11036.25
2021-10-11 20:23:00-04:00,1226.5,1226.5,1226.25,1226.25,25,6,30657.5
2021-10-11 20:24:00-04:00,1226.25,1226.5,1226.25,1226.5,18,4,22073.25
2021-10-11 20:25:00-04:00,1226.25,1226.25,1226.25,1226.25,1,1,1226.25
