,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-11 20:00:00-04:00,1248.0,1248.25,1247.5,1248.0,47,25,58652.0
2021-10-11 20:01:00-04:00,1247.5,1247.75,1247.5,1247.75,6,5,7486.0
2021-10-11 20:02:00-04:00,1247.5,1248.0,1247.0,1247.0,61,9,76089.0
2021-10-11 20:03:00-04:00,1247.75,1247.75,1247.0,1247.0,46,4,57384.75
2021-10-11 20:04:00-04:00,1248.0,1248.0,1248.0,1248.0,13,3,16224.0
2021-10-11 20:05:00-04:00,1248.0,1248.25,1247.75,1247.75,8,4,9984.0
2021-10-11 20:08:00-04:00,1247.75,1247.75,1247.5,1247.5,3,3,3743.0
2021-10-11 20:09:00-04:00,1247.75,1247.75,1247.75,1247.75,7,6,8734.25
2021-10-11 20:10:00-04:00,1247.5,1247.5,1247.5,1247.5,1,1,1247.5
2021-10-11 20:11:00-04:00,1247.5,1247.5,1247.5,1247.5,12,12,14970.0
2021-10-11 20:12:00-04:00,1247.5,1247.75,1247.5,1247.75,7,7,8732.75
2021-10-11 20:15:00-04:00,1248.0,1248.0,1248.0,1248.0,4,3,4992.0
2021-10-11 20:18:00-04:00,1248.25,1248.25,1248.25,1248.25,13,8,16227.25
2021-10-11 20:19:00-04:00,1248.25,1248.25,1248.25,1248.25,7,1,8737.75
2021-10-11 20:33:00-04:00,1248.0,1248.0,1247.75,1247.75,3,2,3743.5
2021-10-11 20:34:00-04:00,1247.75,1247.75,1247.5,1247.5,3,2,3742.75
2021-10-11 20:36:00-04:00,1247.5,1247.5,1247.5,1247.5,2,1,2495.0
2021-10-11 20:38:00-04:00,1247.5,1247.5,1247.5,1247.5,9,4,11227.5
2021-10-11 20:39:00-04:00,1247.25,1247.25,1247.25,1247.25,1,1,1247.25
2021-10-11 20:49:00-04:00,1247.5,1247.5,1247.5,1247.5,1,1,1247.5
2021-10-11 20:51:00-04:00,1247.5,1247.5,1247.5,1247.5,1,1,1247.5
2021-10-11 20:54:00-04:00,1247.75,1247.75,1247.5,1247.5,11,2,13725.0
2021-10-11 20:55:00-04:00,1247.5,1247.5,1247.5,1247.5,2,1,2495.0
2021-10-11 20:56:00-04:00,1247.25,1247.25,1247.25,1247.25,2,1,2494.5
2021-10-11 21:00:00-04:00,1247.25,1247.25,1246.25,1246.25,4,3,4986.25
2021-10-11 21:01:00-04:00,1246.25,1246.75,1246.25,1246.75,4,3,4985.75
2021-10-11 21:02:00-04:00,1246.75,1246.75,1246.75,1246.75,1,1,1246.75
2021-10-11 21:05:00-04:00,1247.5,1247.5,1247.5,1247.5,2,2,2495.0
2021-10-11 21:06:00-04:00,1247.75,1247.75,1247.75,1247.75,1,1,1247.75
2021-10-11 21:07:00-04:00,1247.25,1247.25,1247.0,1247.0,12,2,14964.5
2021-10-11 21:08:00-04:00,1247.25,1247.25,1247.25,1247.25,1,1,1247.25
2021-10-11 21:15:00-04:00,1247.5,1247.5,1247.5,1247.5,8,5,9980.0
