,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-05-26 18:00:00-04:00,4193.0,4194.75,4192.25,4194.25,728,195,3053004.75
2021-05-26 18:01:00-04:00,4194.5,4195.25,4194.25,4194.75,185,79,776043.25
2021-05-26 18:02:00-04:00,4194.75,4195.5,4194.75,4195.5,87,30,364974.25
2021-05-26 18:03:00-04:00,4195.25,4196.5,4195.25,4196.5,163,45,683919.75
2021-05-26 18:04:00-04:00,4196.25,4196.25,4195.5,4196.0,166,66,696521.75
2021-05-26 18:05:00-04:00,4195.75,4195.75,4194.75,4194.75,122,65,511828.0
2021-05-26 18:06:00-04:00,4195.0,4195.25,4194.75,4195.0,129,37,541161.5
2021-05-26 18:07:00-04:00,4195.0,4195.0,4194.5,4194.75,74,45,310412.25
2021-05-26 18:08:00-04:00,4195.0,4195.5,4195.0,4195.25,103,37,432104.75
2021-05-26 18:09:00-04:00,4195.25,4195.5,4194.75,4194.75,78,33,327206.0
2021-05-26 18:10:00-04:00,4195.0,4195.0,4194.75,4195.0,22,14,92289.75
2021-05-26 18:11:00-04:00,4195.25,4196.25,4195.25,4195.75,118,44,495095.0
2021-05-26 18:12:00-04:00,4195.5,4196.0,4195.25,4195.75,86,37,360822.0
2021-05-26 18:13:00-04:00,4195.75,4195.75,4195.0,4195.25,157,42,658662.5
2021-05-26 18:14:00-04:00,4195.25,4196.0,4195.25,4195.5,107,36,448920.0
2021-05-26 18:15:00-04:00,4195.5,4195.5,4195.25,4195.25,37,18,155227.5
2021-05-26 18:16:00-04:00,4195.25,4195.75,4195.0,4195.0,170,51,713191.75
2021-05-26 18:17:00-04:00,4195.0,4196.25,4195.0,4196.25,256,68,1074094.5
2021-05-26 18:18:00-04:00,4196.25,4196.25,4196.0,4196.25,108,39,453183.75
2021-05-26 18:19:00-04:00,4196.0,4196.25,4195.75,4196.25,96,50,402822.75
2021-05-26 18:20:00-04:00,4196.25,4196.5,4196.0,4196.0,96,24,402854.0
