,ESH24 Index,ESH24 Index,ESH24 Index,ESH24 Index,ESH24 Index,ESH24 Index,ESH24 Index
,open,high,low,close,volume,num_trds,value
2021-09-15 06:00:00-04:00,100.46,100.46,100.46,100.46,1,2,100.46
2021-09-15 11:38:00-04:00,100.45,100.45,100.45,100.45,1,1,100.45
