,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-15 18:00:00-05:00,79.91,79.925,79.905,79.925,27,6,2157.755
2021-11-15 18:01:00-05:00,79.915,79.925,79.915,79.92,35,8,2797.28
2021-11-15 18:02:00-05:00,79.92,79.92,79.92,79.92,1,1,79.92
2021-11-15 18:03:00-05:00,79.925,79.95,79.925,79.95,41,13,3277.545
2021-11-15 18:04:00-05:00,79.95,79.96,79.95,79.955,48,16,3837.79
2021-11-15 18:05:00-05:00,79.955,79.96,79.955,79.955,23,12,1838.99
2021-11-15 18:06:00-05:00,79.95,79.955,79.95,79.955,34,10,2718.4
2021-11-15 18:07:00-05:00,79.955,79.96,79.955,79.96,21,7,1679.115
2021-11-15 18:09:00-05:00,79.96,79.96,79.96,79.96,3,3,239.88
2021-11-15 18:10:00-05:00,79.955,79.96,79.95,79.96,15,3,1199.33
2021-11-15 18:12:00-05:00,79.96,79.96,79.955,79.96,17,6,1359.31
2021-11-15 18:13:00-05:00,79.955,79.96,79.955,79.955,46,14,3678.115
2021-11-15 18:14:00-05:00,79.96,79.965,79.95,79.95,24,9,1918.995
2021-11-15 18:15:00-05:00,79.95,79.95,79.94,79.945,5,5,399.72
2021-11-15 18:16:00-05:00,79.94,79.94,79.94,79.94,3,1,239.82
2021-11-15 18:17:00-05:00,79.945,79.945,79.945,79.945,1,1,79.945
2021-11-15 18:21:00-05:00,79.94,79.945,79.94,79.945,3,2,239.825
2021-11-15 18:22:00-05:00,79.945,79.945,79.94,79.94,2,2,159.885
2021-11-15 18:24:00-05:00,79.94,79.94,79.94,79.94,1,1,79.94
2021-11-15 18:27:00-05:00,79.93,79.94,79.93,79.93,18,11,1438.825
2021-11-15 18:28:00-05:00,79.93,79.93,79.93,79.93,10,9,799.3
2021-11-15 18:29:00-05:00,79.93,79.94,79.93,79.935,11,10,879.245
2021-11-15 18:30:00-05:00,79.935,79.935,79.93,79.935,8,7,639.455
2021-11-15 18:31:00-05:00,79.935,79.935,79.935,79.935,10,10,799.35
2021-11-15 18:32:00-05:00,79.935,79.94,79.935,79.935,12,9,959.24
2021-11-15 18:33:00-05:00,79.935,79.935,79.93,79.93,5,4,399.67
2021-11-15 18:34:00-05:00,79.935,79.935,79.935,79.935,3,2,239.805
2021-11-15 18:35:00-05:00,79.935,79.935,79.935,79.935,1,1,79.935
2021-11-15 18:37:00-05:00,79.935,79.935,79.93,79.93,9,4,719.41
2021-11-15 18:38:00-05:00,79.925,79.925,79.925,79.925,15,1,1198.875
2021-11-15 18:40:00-05:00,79.92,79.92,79.92,79.92,4,1,319.68
2021-11-15 18:43:00-05:00,79.915,79.915,79.915,79.915,12,2,958.98
2021-11-15 18:44:00-05:00,79.915,79.915,79.915,79.915,1,1,79.915
2021-11-15 18:45:00-05:00,79.915,79.92,79.915,79.915,8,4,639.33
2021-11-15 18:46:00-05:00,79.915,79.915,79.915,79.915,9,6,719.235
2021-11-15 18:47:00-05:00,79.91,79.91,79.91,79.91,1,1,79.91
2021-11-15 18:52:00-05:00,79.915,79.915,79.905,79.905,7,4,559.365
2021-11-15 18:54:00-05:00,79.905,79.905,79.905,79.905,5,2,399.525
2021-11-15 18:56:00-05:00,79.905,79.905,79.905,79.905,4,3,319.62
2021-11-15 18:57:00-05:00,79.905,79.905,79.905,79.905,3,1,239.715
2021-11-15 18:58:00-05:00,79.91,79.91,79.905,79.905,20,10,1598.105
2021-11-15 18:59:00-05:00,79.905,79.905,79.905,79.905,5,5,399.525
2021-11-15 19:00:00-05:00,79.9,79.91,79.9,79.91,37,11,2956.575
2021-11-15 19:01:00-05:00,79.91,79.91,79.91,79.91,13,6,1038.83
2021-11-15 19:02:00-05:00,79.915,79.93,79.915,79.925,67,14,5354.7
2021-11-15 19:03:00-05:00,79.925,79.935,79.92,79.93,10,8,799.29
2021-11-15 19:04:00-05:00,79.925,79.925,79.925,79.925,10,3,799.25
2021-11-15 19:05:00-05:00,79.92,79.925,79.92,79.925,14,7,1118.915
2021-11-15 19:06:00-05:00,79.93,79.93,79.93,79.93,46,10,3676.781
2021-11-15 19:07:00-05:00,79.93,79.93,79.91,79.91,113,16,9031.105
2021-11-15 19:08:00-05:00,79.915,79.915,79.915,79.915,2,2,159.83
2021-11-15 19:10:00-05:00,79.905,79.905,79.905,79.905,11,3,878.955
2021-11-15 19:11:00-05:00,79.9,79.905,79.9,79.905,60,6,4794.115
2021-11-15 19:12:00-05:00,79.905,79.905,79.895,79.895,24,4,1917.7
2021-11-15 19:13:00-05:00,79.905,79.905,79.905,79.905,5,2,399.525
2021-11-15 19:14:00-05:00,79.905,79.91,79.905,79.91,29,9,2317.32
2021-11-15 19:15:00-05:00,79.91,79.915,79.91,79.915,22,6,1758.115
2021-11-15 19:16:00-05:00,79.915,79.915,79.915,79.915,1,1,79.915
