,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
2021-11-16 09:48:00-05:00,79.72,79.72,79.72,79.72,14,2,1116.08
2021-11-16 09:51:00-05:00,79.695,79.695,79.695,79.695,2,1,159.39
2021-11-16 09:55:00-05:00,79.695,79.695,79.695,79.695,5,1,398.475
2021-11-16 10:22:00-05:00,79.71,79.71,79.71,79.71,1,1,79.71
2021-11-16 10:26:00-05:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-11-16 10:38:00-05:00,79.685,79.685,79.685,79.685,2,1,159.37
2021-11-16 11:15:00-05:00,79.735,79.735,79.735,79.735,1,1,79.735
2021-11-16 11:17:00-05:00,79.745,79.745,79.745,79.745,3,2,239.235
2021-11-16 11:26:00-05:00,79.71,79.71,79.71,79.71,1,1,79.71
2021-11-16 11:32:00-05:00,79.69,79.69,79.69,79.69,1,1,79.69
2021-11-16 11:57:00-05:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-11-16 11:59:00-05:00,79.6,79.6,79.6,79.6,4,1,318.4
2021-11-16 12:03:00-05:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-11-16 12:05:00-05:00,79.65,79.65,79.64,79.64,8,2,637.15
2021-11-16 12:14:00-05:00,79.65,79.65,79.65,79.65,4,1,318.6
2021-11-16 12:15:00-05:00,79.64,79.64,79.64,79.64,1,1,79.64
2021-11-16 12:33:00-05:00,79.59,79.59,79.59,79.59,1,1,79.59
2021-11-16 12:40:00-05:00,79.605,79.605,79.605,79.605,2,1,159.21
2021-11-16 12:44:00-05:00,79.615,79.615,79.615,79.615,1,1,79.615
2021-11-16 12:57:00-05:00,79.615,79.615,79.615,79.615,1,1,79.615
2021-11-16 12:58:00-05:00,79.615,79.615,79.615,79.615,1,1,79.615
2021-11-16 13:04:00-05:00,79.665,79.665,79.665,79.665,2,1,159.33
2021-11-16 13:05:00-05:00,79.66,79.66,79.66,79.66,4,2,318.64
2021-11-16 13:08:00-05:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-11-16 13:22:00-05:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-11-16 13:30:00-05:00,79.65,79.65,79.65,79.65,2,1,159.3
2021-11-16 13:40:00-05:00,79.63,79.63,79.63,79.63,5,1,398.15
2021-11-16 14:11:00-05:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-11-16 14:37:00-05:00,79.64,79.64,79.64,79.64,5,1,398.2
2021-11-16 14:51:00-05:00,79.62,79.62,79.62,79.62,2,1,159.24
2021-11-16 15:36:00-05:00,79.61,79.61,79.61,79.61,1,1,79.61
