,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-09-20 02:53:00-04:00,4360.0,4360.0,4360.0,4360.0,1,1,4360.0
2021-09-20 07:27:00-04:00,4338.75,4338.75,4338.75,4338.75,1,1,4338.75
2021-09-20 09:29:00-04:00,4338.5,4338.5,4338.5,4338.5,3,1,13015.5
2021-09-20 09:31:00-04:00,4332.0,4332.0,4332.0,4332.0,5,1,21660.0
2021-09-20 09:34:00-04:00,4344.0,4344.0,4344.0,4344.0,1,1,4344.0
2021-09-20 10:04:00-04:00,4336.5,4336.5,4336.5,4336.5,5,1,21682.5
2021-09-20 10:11:00-04:00,4336.0,4336.0,4336.0,4336.0,5,1,21680.0
2021-09-20 10:26:00-04:00,4329.75,4329.75,4329.75,4329.75,5,1,21648.75
2021-09-20 10:37:00-04:00,4338.25,4338.25,4338.25,4338.25,5,1,21691.25
2021-09-20 11:04:00-04:00,4328.25,4328.25,4328.25,4328.25,5,1,21641.25
2021-09-20 11:53:00-04:00,4319.75,4319.75,4318.25,4318.25,7,2,30235.25
2021-09-20 12:13:00-04:00,4311.0,4311.0,4311.0,4311.0,1,1,4311.0
2021-09-20 13:23:00-04:00,4302.75,4302.75,4302.75,4302.75,1,1,4302.75
2021-09-20 13:38:00-04:00,4306.25,4306.25,4306.25,4306.25,1,1,4306.25
2021-09-20 14:22:00-04:00,4290.75,4290.75,4290.75,4290.75,1,1,4290.75
2021-09-20 14:24:00-04:00,4291.0,4291.0,4291.0,4291.0,1,1,4291.0
2021-09-20 14:31:00-04:00,4291.25,4291.25,4291.25,4291.25,1,1,4291.25
2021-09-20 14:33:00-04:00,4291.25,4291.25,4291.25,4291.25,1,1,4291.25
2021-09-20 14:41:00-04:00,4285.25,4285.25,4285.25,4285.25,1,1,4285.25
2021-09-20 15:30:00-04:00,4297.0,4297.0,4297.0,4297.0,3,1,12891.0
2021-09-20 15:51:00-04:00,4323.5,4323.5,4323.5,4323.5,3,1,12970.5
