,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-01 20:00:00-04:00,1345.25,1346.25,1345.25,1346.25,2,2,2691.5
2021-08-01 20:02:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-08-01 20:04:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-08-01 20:07:00-04:00,1346.0,1346.0,1346.0,1346.0,1,1,1346.0
2021-08-01 20:08:00-04:00,1345.0,1345.25,1345.0,1345.25,2,2,2690.25
2021-08-01 20:13:00-04:00,1343.0,1343.0,1343.0,1343.0,1,1,1343.0
2021-08-01 20:14:00-04:00,1342.5,1342.5,1342.5,1342.5,1,1,1342.5
2021-08-01 20:19:00-04:00,1345.0,1346.25,1345.0,1346.25,2,2,2691.25
2021-08-01 20:20:00-04:00,1345.0,1345.75,1345.0,1345.75,2,2,2690.75
2021-08-01 20:22:00-04:00,1345.0,1345.0,1345.0,1345.0,1,1,1345.0
2021-08-01 20:24:00-04:00,1346.25,1346.5,1346.25,1346.5,2,2,2692.75
2021-08-01 20:26:00-04:00,1346.25,1346.25,1346.25,1346.25,1,1,1346.25
2021-08-01 20:30:00-04:00,1345.0,1345.0,1345.0,1345.0,1,1,1345.0
2021-08-01 20:34:00-04:00,1344.75,1344.75,1344.75,1344.75,1,1,1344.75
2021-08-01 20:59:00-04:00,1345.0,1345.0,1345.0,1345.0,1,1,1345.0
2021-08-01 21:21:00-04:00,1341.75,1341.75,1341.5,1341.75,3,3,4025.0
2021-08-01 21:33:00-04:00,1341.5,1341.5,1341.5,1341.5,1,1,1341.5
2021-08-01 21:35:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-08-01 21:37:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-08-01 22:07:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-01 22:08:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-01 23:14:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-02 00:31:00-04:00,1342.25,1342.25,1342.25,1342.25,1,1,1342.25
2021-08-02 01:10:00-04:00,1341.5,1341.5,1341.5,1341.5,1,1,1341.5
2021-08-02 01:13:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-08-02 01:15:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-02 01:16:00-04:00,1338.5,1338.5,1338.25,1338.25,3,2,4015.25
2021-08-02 01:20:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-02 01:21:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-02 01:30:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-02 01:31:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-02 01:37:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-02 02:38:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-02 02:41:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-08-02 02:47:00-04:00,1341.0,1341.0,1341.0,1341.0,1,1,1341.0
2021-08-02 02:49:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-02 02:51:00-04:00,1339.0,1339.0,1339.0,1339.0,3,3,4017.0
2021-08-02 02:52:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
