,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-01 20:00:00-04:00,1347.5,1350.5,1347.5,1350.5,4,4,5396.25
2021-08-01 20:01:00-04:00,1349.0,1350.5,1349.0,1350.5,2,2,2699.5
2021-08-01 20:04:00-04:00,1351.5,1351.5,1351.5,1351.5,1,1,1351.5
2021-08-01 20:07:00-04:00,1350.75,1350.75,1350.75,1350.75,5,4,6753.75
2021-08-01 20:14:00-04:00,1346.75,1346.75,1346.75,1346.75,1,1,1346.75
2021-08-01 20:15:00-04:00,1347.75,1347.75,1347.75,1347.75,1,1,1347.75
2021-08-01 20:18:00-04:00,1349.25,1349.25,1349.25,1349.25,1,1,1349.25
2021-08-01 20:28:00-04:00,1349.75,1349.75,1349.75,1349.75,1,1,1349.75
2021-08-01 20:31:00-04:00,1348.75,1348.75,1348.75,1348.75,5,1,6743.75
2021-08-01 20:34:00-04:00,1349.0,1349.0,1349.0,1349.0,3,1,4047.0
2021-08-01 21:09:00-04:00,1351.0,1351.0,1351.0,1351.0,1,1,1351.0
2021-08-01 21:18:00-04:00,1347.75,1347.75,1347.75,1347.75,5,2,6738.75
2021-08-01 21:48:00-04:00,1344.25,1344.25,1344.25,1344.25,1,1,1344.25
2021-08-01 22:08:00-04:00,1343.0,1343.0,1343.0,1343.0,1,1,1343.0
2021-08-01 23:01:00-04:00,1343.5,1343.5,1343.5,1343.5,10,3,13435.0
2021-08-01 23:17:00-04:00,1344.0,1344.0,1344.0,1344.0,5,2,6720.0
2021-08-01 23:19:00-04:00,1345.0,1345.0,1345.0,1345.0,1,1,1345.0
2021-08-01 23:25:00-04:00,1347.75,1347.75,1347.75,1347.75,1,1,1347.75
2021-08-02 01:32:00-04:00,1344.25,1344.25,1344.25,1344.25,1,1,1344.25
2021-08-02 02:11:00-04:00,1344.25,1344.25,1344.0,1344.0,6,5,8065.0
2021-08-02 02:14:00-04:00,1343.25,1343.25,1343.25,1343.25,1,1,1343.25
2021-08-02 02:16:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-08-02 02:19:00-04:00,1343.5,1343.5,1343.5,1343.5,2,1,2687.0
2021-08-02 02:38:00-04:00,1344.25,1344.25,1344.25,1344.25,1,1,1344.25
2021-08-02 02:47:00-04:00,1344.5,1344.5,1344.5,1344.5,8,1,10756.0
2021-08-02 02:49:00-04:00,1343.75,1343.75,1343.75,1343.75,3,3,4031.25
2021-08-02 02:51:00-04:00,1342.75,1342.75,1342.75,1342.75,1,1,1342.75
2021-08-02 02:57:00-04:00,1343.5,1343.5,1343.5,1343.5,1,1,1343.5
2021-08-02 03:03:00-04:00,1345.0,1345.0,1345.0,1345.0,3,1,4035.0
2021-08-02 03:15:00-04:00,1344.25,1344.25,1344.0,1344.0,3,3,4032.5
2021-08-02 03:47:00-04:00,1343.0,1343.0,1343.0,1343.0,3,2,4029.0
2021-08-02 03:54:00-04:00,1341.5,1341.5,1341.5,1341.5,4,1,5366.0
2021-08-02 03:55:00-04:00,1340.25,1340.5,1340.25,1340.5,6,3,8042.5
2021-08-02 03:56:00-04:00,1340.0,1340.0,1339.75,1339.75,2,2,2679.75
2021-08-02 04:09:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-02 04:27:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-02 04:31:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-08-02 04:39:00-04:00,1339.75,1339.75,1339.75,1339.75,3,2,4019.25
2021-08-02 04:41:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-08-02 04:49:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-08-02 04:58:00-04:00,1339.0,1339.0,1339.0,1339.0,10,3,13390.0
2021-08-02 05:25:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-08-02 05:42:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-02 05:43:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-02 06:38:00-04:00,1343.5,1343.75,1343.25,1343.25,8,4,10747.75
2021-08-02 06:40:00-04:00,1343.75,1343.75,1343.75,1343.75,2,1,2687.5
2021-08-02 06:41:00-04:00,1343.75,1343.75,1343.75,1343.75,2,1,2687.5
2021-08-02 06:42:00-04:00,1344.0,1344.0,1344.0,1344.0,1,1,1344.0
2021-08-02 07:01:00-04:00,1343.25,1343.25,1343.25,1343.25,10,2,13432.5
2021-08-02 07:08:00-04:00,1344.5,1344.5,1344.5,1344.5,5,1,6722.5
2021-08-02 07:10:00-04:00,1343.75,1344.0,1343.75,1344.0,26,3,34940.25
2021-08-02 07:11:00-04:00,1342.25,1342.25,1342.25,1342.25,2,2,2684.5
2021-08-02 07:14:00-04:00,1341.75,1341.75,1341.75,1341.75,2,1,2683.5
2021-08-02 07:15:00-04:00,1341.0,1341.0,1341.0,1341.0,1,1,1341.0
2021-08-02 07:19:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-08-02 07:29:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-08-02 07:32:00-04:00,1340.0,1340.0,1340.0,1340.0,1,1,1340.0
2021-08-02 07:41:00-04:00,1339.0,1339.0,1339.0,1339.0,5,1,6695.0
2021-08-02 07:42:00-04:00,1339.0,1339.0,1336.5,1336.5,7,4,9368.75
2021-08-02 07:43:00-04:00,1335.75,1336.25,1335.75,1335.75,6,3,8015.5
2021-08-02 07:44:00-04:00,1336.0,1336.25,1336.0,1336.25,2,2,2672.25
2021-08-02 07:46:00-04:00,1336.0,1336.0,1336.0,1336.0,1,1,1336.0
2021-08-02 07:50:00-04:00,1336.25,1336.25,1336.25,1336.25,1,1,1336.25
2021-08-02 08:25:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-08-02 08:29:00-04:00,1338.75,1338.75,1338.75,1338.75,1,1,1338.75
2021-08-02 08:30:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-08-02 08:31:00-04:00,1339.0,1339.25,1339.0,1339.25,10,3,13392.25
2021-08-02 08:39:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-08-02 08:41:00-04:00,1340.25,1341.0,1340.25,1341.0,2,2,2681.25
2021-08-02 09:29:00-04:00,1341.0,1342.0,1341.0,1342.0,25,18,33528.0
2021-08-02 09:30:00-04:00,1342.75,1346.5,1342.75,1345.75,29,24,38987.75
2021-08-02 09:31:00-04:00,1345.75,1347.25,1342.5,1342.5,26,21,34937.0
2021-08-02 09:32:00-04:00,1344.25,1345.25,1344.0,1345.0,16,12,21516.0
2021-08-02 09:33:00-04:00,1347.75,1347.75,1347.75,1347.75,1,1,1347.75
2021-08-02 09:34:00-04:00,1347.75,1347.75,1344.5,1344.75,12,7,16154.75
2021-08-02 09:35:00-04:00,1344.75,1346.75,1344.75,1346.75,8,8,10764.5
2021-08-02 09:37:00-04:00,1345.25,1345.25,1344.75,1345.0,6,6,8070.0
2021-08-02 09:38:00-04:00,1345.5,1345.5,1345.5,1345.5,1,1,1345.5
2021-08-02 09:39:00-04:00,1345.25,1345.25,1342.75,1343.0,10,10,13443.0
