,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-24 19:54:00-04:00,80.81,80.81,80.81,80.81,1,1,80.81
2021-10-24 19:55:00-04:00,80.81,80.81,80.81,80.81,1,1,80.81
2021-10-24 19:56:00-04:00,80.815,80.815,80.815,80.815,1,1,80.815
2021-10-24 20:01:00-04:00,80.825,80.825,80.825,80.825,1,1,80.825
2021-10-24 22:52:00-04:00,80.955,80.955,80.955,80.955,1,1,80.955
2021-10-24 23:10:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-10-25 00:15:00-04:00,80.98,80.98,80.98,80.98,1,1,80.98
2021-10-25 01:03:00-04:00,80.975,80.975,80.975,80.975,1,1,80.975
2021-10-25 01:54:00-04:00,80.98,80.98,80.98,80.98,1,1,80.98
2021-10-25 02:02:00-04:00,80.98,80.98,80.98,80.98,1,1,80.98
2021-10-25 02:22:00-04:00,80.97,80.97,80.97,80.97,1,1,80.97
2021-10-25 02:27:00-04:00,80.95,80.95,80.95,80.95,1,1,80.95
2021-10-25 02:32:00-04:00,80.965,80.965,80.965,80.965,1,1,80.965
2021-10-25 02:38:00-04:00,80.945,80.945,80.945,80.945,1,1,80.945
2021-10-25 02:39:00-04:00,80.925,80.925,80.925,80.925,1,1,80.925
2021-10-25 02:49:00-04:00,80.905,80.905,80.905,80.905,4,1,323.62
2021-10-25 02:50:00-04:00,80.895,80.895,80.895,80.895,1,1,80.895
2021-10-25 03:14:00-04:00,80.915,80.915,80.915,80.915,1,1,80.915
2021-10-25 03:18:00-04:00,80.95,80.95,80.95,80.95,1,1,80.95
2021-10-25 03:23:00-04:00,80.96,80.96,80.96,80.96,1,1,80.96
2021-10-25 04:33:00-04:00,81.01,81.015,81.01,81.01,3,3,243.035
2021-10-25 04:34:00-04:00,81.015,81.015,81.015,81.015,1,1,81.015
2021-10-25 04:35:00-04:00,81.01,81.01,81.01,81.01,1,1,81.01
2021-10-25 04:39:00-04:00,81.005,81.005,81.005,81.005,1,1,81.005
2021-10-25 04:41:00-04:00,80.985,80.985,80.985,80.985,1,1,80.985
2021-10-25 04:50:00-04:00,80.985,80.985,80.985,80.985,1,1,80.985
2021-10-25 05:16:00-04:00,80.965,80.965,80.965,80.965,1,1,80.965
2021-10-25 05:25:00-04:00,80.905,80.905,80.905,80.905,1,1,80.905
2021-10-25 05:37:00-04:00,80.865,80.865,80.865,80.865,1,1,80.865
2021-10-25 06:25:00-04:00,80.905,80.905,80.9,80.9,6,2,485.425
2021-10-25 09:47:00-04:00,80.715,80.715,80.715,80.715,5,3,403.575
2021-10-25 09:48:00-04:00,80.715,80.715,80.715,80.715,1,1,80.715
2021-10-25 09:58:00-04:00,80.84,80.84,80.84,80.84,1,1,80.84
2021-10-25 10:47:00-04:00,80.795,80.795,80.795,80.795,1,1,80.795
2021-10-25 10:57:00-04:00,80.855,80.855,80.855,80.855,1,1,80.855
2021-10-25 11:36:00-04:00,80.825,80.825,80.825,80.825,1,1,80.825
2021-10-25 11:39:00-04:00,80.825,80.83,80.825,80.83,9,2,727.445
2021-10-25 12:03:00-04:00,80.79,80.79,80.79,80.79,1,1,80.79
2021-10-25 12:11:00-04:00,80.765,80.765,80.765,80.765,1,1,80.765
2021-10-25 12:29:00-04:00,80.7,80.7,80.7,80.7,1,1,80.7
2021-10-25 12:33:00-04:00,80.68,80.68,80.68,80.68,1,1,80.68
2021-10-25 12:45:00-04:00,80.68,80.68,80.68,80.68,4,1,322.72
2021-10-25 12:46:00-04:00,80.67,80.67,80.67,80.67,3,2,242.01
2021-10-25 12:48:00-04:00,80.665,80.665,80.665,80.665,1,1,80.665
2021-10-25 12:59:00-04:00,80.67,80.675,80.67,80.675,15,2,1210.08
2021-10-25 13:01:00-04:00,80.675,80.675,80.675,80.675,4,1,322.7
2021-10-25 13:13:00-04:00,80.725,80.725,80.725,80.725,1,1,80.725
2021-10-25 13:31:00-04:00,80.71,80.71,80.71,80.71,1,1,80.71
2021-10-25 13:53:00-04:00,80.72,80.72,80.72,80.72,1,1,80.72
2021-10-25 14:57:00-04:00,80.735,80.735,80.735,80.735,1,1,80.735
2021-10-25 14:58:00-04:00,80.73,80.73,80.73,80.73,1,1,80.73
2021-10-25 15:26:00-04:00,80.715,80.715,80.715,80.715,1,1,80.715
2021-10-25 15:59:00-04:00,80.72,80.72,80.72,80.72,1,1,80.72
