,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-05-27 18:00:00-04:00,4211.25,4212.0,4209.75,4211.25,843,262,3549918.25
2021-05-27 18:01:00-04:00,4211.5,4211.75,4210.25,4210.75,256,70,1078000.75
2021-05-27 18:02:00-04:00,4210.75,4211.25,4210.75,4211.0,148,37,623215.25
2021-05-27 18:03:00-04:00,4211.25,4211.25,4210.5,4210.75,69,33,290545.0
2021-05-27 18:04:00-04:00,4211.0,4211.0,4210.75,4211.0,63,23,265287.0
2021-05-27 18:05:00-04:00,4211.0,4211.0,4210.5,4210.75,94,43,395822.5
2021-05-27 18:06:00-04:00,4210.75,4211.25,4210.75,4211.0,42,22,176861.25
2021-05-27 18:07:00-04:00,4210.75,4211.5,4210.25,4210.5,275,51,1157941.25
2021-05-27 18:08:00-04:00,4210.5,4211.0,4210.5,4210.5,88,40,370537.0
2021-05-27 18:09:00-04:00,4210.5,4211.0,4210.5,4210.5,44,16,185266.25
2021-05-27 18:10:00-04:00,4210.75,4211.25,4210.75,4211.25,55,15,231608.0
2021-05-27 18:11:00-04:00,4211.25,4211.25,4211.0,4211.25,39,21,164233.75
2021-05-27 18:12:00-04:00,4211.0,4211.0,4211.0,4211.0,37,15,155807.0
2021-05-27 18:13:00-04:00,4211.0,4211.0,4210.75,4210.75,94,20,395827.75
2021-05-27 18:14:00-04:00,4210.75,4211.0,4210.75,4211.0,40,19,168437.75
2021-05-27 18:15:00-04:00,4211.0,4211.25,4210.75,4210.75,84,20,353719.25
2021-05-27 18:16:00-04:00,4210.5,4210.5,4210.25,4210.25,49,16,206310.5
2021-05-27 18:17:00-04:00,4210.25,4210.25,4210.25,4210.25,9,5,37892.25
2021-05-27 18:18:00-04:00,4210.25,4210.5,4210.0,4210.25,201,55,846252.5
2021-05-27 18:19:00-04:00,4210.25,4210.25,4210.0,4210.25,49,23,206298.25
2021-05-27 18:20:00-04:00,4210.25,4210.25,4210.0,4210.0,12,8,50521.75
2021-05-27 18:21:00-04:00,4210.25,4210.75,4210.25,4210.5,55,25,231569.5
2021-05-27 18:22:00-04:00,4210.5,4210.5,4210.25,4210.5,49,10,206312.25
2021-05-27 18:23:00-04:00,4210.25,4210.5,4210.25,4210.25,22,17,92626.5
2021-05-27 18:24:00-04:00,4210.5,4210.5,4210.25,4210.25,18,5,75785.75
2021-05-27 18:25:00-04:00,4210.5,4210.5,4210.25,4210.5,11,9,46314.0
2021-05-27 18:26:00-04:00,4210.25,4210.25,4210.0,4210.0,38,22,159988.75
2021-05-27 18:27:00-04:00,4210.0,4210.0,4209.5,4210.0,227,81,955632.0
2021-05-27 18:28:00-04:00,4210.0,4210.0,4209.5,4209.75,69,25,290469.5
2021-05-27 18:29:00-04:00,4209.75,4210.25,4209.75,4210.25,85,24,357852.75
2021-05-27 18:30:00-04:00,4210.25,4210.25,4209.75,4210.0,21,6,88410.25
2021-05-27 18:31:00-04:00,4209.75,4209.75,4209.75,4209.75,44,23,185229.0
2021-05-27 18:32:00-04:00,4209.75,4209.75,4209.5,4209.75,36,19,151550.5
2021-05-27 18:33:00-04:00,4209.75,4210.0,4209.5,4209.75,67,32,282053.0
2021-05-27 18:34:00-04:00,4209.5,4209.75,4209.5,4209.75,72,31,303098.25
2021-05-27 18:35:00-04:00,4209.75,4210.0,4209.75,4209.75,38,22,159973.0
2021-05-27 18:36:00-04:00,4209.75,4210.0,4209.75,4209.75,22,15,92615.25
2021-05-27 18:37:00-04:00,4209.75,4209.75,4209.75,4209.75,38,18,159970.5
2021-05-27 18:38:00-04:00,4209.75,4210.0,4209.75,4209.75,18,12,75777.25
2021-05-27 18:39:00-04:00,4209.75,4210.0,4209.75,4209.75,16,9,67356.25
2021-05-27 18:40:00-04:00,4209.75,4210.0,4209.75,4209.75,14,9,58936.75
2021-05-27 18:41:00-04:00,4209.75,4210.5,4209.75,4210.25,179,40,753606.75
2021-05-27 18:42:00-04:00,4210.5,4210.5,4210.25,4210.5,67,37,282103.25
2021-05-27 18:43:00-04:00,4210.5,4210.5,4210.0,4210.25,52,25,218934.75
2021-05-27 18:44:00-04:00,4210.0,4210.25,4209.75,4209.75,75,23,315750.25
2021-05-27 18:45:00-04:00,4210.0,4210.0,4209.75,4209.75,32,16,134718.25
2021-05-27 18:46:00-04:00,4209.75,4210.0,4209.75,4210.0,49,12,206289.25
2021-05-27 18:47:00-04:00,4210.25,4210.5,4210.25,4210.5,68,24,286311.75
2021-05-27 18:48:00-04:00,4210.25,4210.25,4210.25,4210.25,15,8,63153.75
2021-05-27 18:49:00-04:00,4210.25,4210.75,4210.25,4210.5,49,26,206315.25
2021-05-27 18:50:00-04:00,4210.5,4210.5,4210.5,4210.5,18,8,75789.0
2021-05-27 18:51:00-04:00,4210.25,4210.25,4210.25,4210.25,39,14,164199.75
2021-05-27 18:52:00-04:00,4210.0,4210.25,4210.0,4210.25,18,9,75784.25
2021-05-27 18:53:00-04:00,4210.25,4210.5,4210.25,4210.5,10,6,42104.25
2021-05-27 18:54:00-04:00,4210.25,4210.5,4210.25,4210.25,47,21,197884.5
2021-05-27 18:55:00-04:00,4210.25,4210.5,4210.25,4210.25,12,5,50524.75
2021-05-27 18:56:00-04:00,4210.25,4210.5,4210.25,4210.25,13,8,54734.25
2021-05-27 18:57:00-04:00,4210.5,4210.75,4210.5,4210.5,18,7,75789.25
2021-05-27 18:58:00-04:00,4210.75,4210.75,4210.75,4210.75,54,20,227380.5
2021-05-27 18:59:00-04:00,4211.0,4211.0,4210.75,4210.75,74,41,311600.5
2021-05-27 19:00:00-04:00,4210.75,4211.0,4210.75,4210.75,36,23,151587.25
2021-05-27 19:01:00-04:00,4210.5,4210.75,4210.5,4210.5,18,14,75790.5
2021-05-27 19:02:00-04:00,4210.5,4210.75,4210.5,4210.5,25,10,105262.75
2021-05-27 19:03:00-04:00,4210.5,4210.5,4210.5,4210.5,21,14,88420.5
2021-05-27 19:04:00-04:00,4210.25,4210.25,4210.25,4210.25,4,3,16841.0
2021-05-27 19:05:00-04:00,4210.5,4210.5,4210.25,4210.25,28,13,117887.5
2021-05-27 19:06:00-04:00,4210.0,4210.25,4210.0,4210.25,52,16,218929.75
2021-05-27 19:07:00-04:00,4210.25,4210.25,4210.25,4210.25,42,18,176830.5
2021-05-27 19:08:00-04:00,4210.0,4210.25,4210.0,4210.25,47,16,197871.75
2021-05-27 19:09:00-04:00,4210.0,4210.0,4210.0,4210.0,24,10,101040.0
2021-05-27 19:10:00-04:00,4209.75,4210.0,4209.75,4210.0,49,29,206278.25
2021-05-27 19:11:00-04:00,4209.75,4210.0,4209.75,4210.0,44,19,185238.75
2021-05-27 19:12:00-04:00,4209.75,4210.0,4209.75,4209.75,133,59,559904.5
2021-05-27 19:13:00-04:00,4209.75,4210.0,4209.75,4209.75,135,60,568317.25
2021-05-27 19:14:00-04:00,4209.75,4209.75,4209.75,4209.75,92,38,387297.0
2021-05-27 19:15:00-04:00,4209.75,4210.0,4209.5,4209.5,155,53,652485.5
2021-05-27 19:16:00-04:00,4209.5,4209.75,4209.0,4209.0,161,68,677705.25
2021-05-27 19:17:00-04:00,4209.0,4209.25,4209.0,4209.0,71,38,298848.25
2021-05-27 19:18:00-04:00,4209.0,4209.25,4209.0,4209.25,20,15,84181.25
2021-05-27 19:19:00-04:00,4209.0,4209.5,4209.0,4209.5,95,24,399884.75
2021-05-27 19:20:00-04:00,4209.5,4209.75,4209.5,4209.75,90,44,378874.5
2021-05-27 19:21:00-04:00,4209.75,4209.75,4209.5,4209.5,34,18,143124.75
2021-05-27 19:22:00-04:00,4209.5,4209.75,4209.5,4209.5,71,40,298876.75
2021-05-27 19:23:00-04:00,4209.5,4209.5,4209.25,4209.5,35,14,147325.25
2021-05-27 19:24:00-04:00,4209.25,4209.25,4209.25,4209.25,47,20,197834.75
2021-05-27 19:25:00-04:00,4209.25,4209.25,4209.0,4209.0,83,37,349352.5
2021-05-27 19:26:00-04:00,4209.0,4209.5,4209.0,4209.25,139,38,585079.75
2021-05-27 19:27:00-04:00,4209.25,4209.5,4209.25,4209.25,86,31,362011.75
2021-05-27 19:28:00-04:00,4209.5,4210.0,4209.5,4210.0,69,23,290462.0
2021-05-27 19:29:00-04:00,4209.75,4210.75,4209.75,4210.75,282,78,1187326.25
2021-05-27 19:30:00-04:00,4210.75,4211.5,4210.75,4211.25,147,86,619028.0
2021-05-27 19:31:00-04:00,4211.25,4213.5,4211.25,4212.5,837,332,3526114.5
2021-05-27 19:32:00-04:00,4212.5,4214.5,4212.5,4214.25,428,155,1803457.5
2021-05-27 19:33:00-04:00,4214.25,4214.5,4213.75,4213.75,321,128,1352748.5
2021-05-27 19:34:00-04:00,4213.75,4214.25,4213.75,4214.0,189,54,796451.5
2021-05-27 19:35:00-04:00,4214.0,4214.0,4213.5,4214.0,109,32,459287.5
2021-05-27 19:36:00-04:00,4213.75,4214.5,4213.75,4214.0,118,60,497273.5
2021-05-27 19:37:00-04:00,4214.25,4216.0,4214.0,4215.25,940,258,3962375.0
