,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-10-22 00:40:00-04:00,4519.0,4519.0,4519.0,4519.0,1,1,4519.0
2021-10-22 03:27:00-04:00,4521.25,4521.25,4521.25,4521.25,1,1,4521.25
2021-10-22 06:25:00-04:00,4527.0,4527.0,4527.0,4527.0,1,1,4527.0
2021-10-22 06:44:00-04:00,4528.0,4528.0,4528.0,4528.0,1,1,4528.0
2021-10-22 06:45:00-04:00,4529.0,4529.0,4529.0,4529.0,2,1,9058.0
2021-10-22 07:08:00-04:00,4530.0,4530.0,4530.0,4530.0,1,1,4530.0
2021-10-22 07:23:00-04:00,4531.0,4531.0,4531.0,4531.0,1,1,4531.0
2021-10-22 10:27:00-04:00,4532.0,4532.0,4532.0,4532.0,1,1,4532.0
2021-10-22 10:28:00-04:00,4533.0,4533.0,4533.0,4533.0,1,1,4533.0
2021-10-22 10:29:00-04:00,4534.0,4534.0,4534.0,4534.0,1,1,4534.0
2021-10-22 11:22:00-04:00,4516.0,4516.0,4516.0,4516.0,1,1,4516.0
