,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-10-06 18:36:00-04:00,4346.0,4346.0,4346.0,4346.0,1,1,4346.0
2021-10-06 19:52:00-04:00,4345.25,4345.25,4345.25,4345.25,1,1,4345.25
2021-10-06 22:21:00-04:00,4362.75,4362.75,4362.75,4362.75,1,1,4362.75
2021-10-06 22:38:00-04:00,4360.5,4360.5,4360.5,4360.5,1,1,4360.5
2021-10-07 06:58:00-04:00,4370.0,4370.0,4370.0,4370.0,1,1,4370.0
2021-10-07 06:59:00-04:00,4371.0,4372.0,4371.0,4372.0,2,2,8743.0
2021-10-07 07:00:00-04:00,4373.0,4373.0,4373.0,4373.0,1,1,4373.0
2021-10-07 07:01:00-04:00,4374.0,4375.0,4374.0,4375.0,2,2,8749.0
2021-10-07 07:13:00-04:00,4376.0,4376.0,4376.0,4376.0,1,1,4376.0
2021-10-07 07:17:00-04:00,4377.0,4377.0,4377.0,4377.0,1,1,4377.0
2021-10-07 07:22:00-04:00,4378.0,4378.5,4378.0,4378.5,4,2,17513.5
2021-10-07 07:38:00-04:00,4379.0,4379.0,4379.0,4379.0,1,1,4379.0
2021-10-07 08:41:00-04:00,4380.0,4380.0,4380.0,4380.0,1,1,4380.0
2021-10-07 09:34:00-04:00,4381.0,4384.0,4381.0,4384.0,4,4,17530.0
2021-10-07 09:35:00-04:00,4385.0,4388.0,4385.0,4388.0,4,4,17546.0
2021-10-07 09:36:00-04:00,4385.0,4385.0,4385.0,4385.0,3,1,13155.0
2021-10-07 09:53:00-04:00,4389.0,4389.0,4389.0,4389.0,1,1,4389.0
2021-10-07 10:01:00-04:00,4395.75,4395.75,4395.75,4395.75,3,1,13187.25
2021-10-07 10:09:00-04:00,4397.0,4397.0,4397.0,4397.0,1,1,4397.0
2021-10-07 10:14:00-04:00,4400.0,4400.0,4400.0,4400.0,1,1,4400.0
2021-10-07 10:18:00-04:00,4400.0,4400.0,4400.0,4400.0,1,1,4400.0
2021-10-07 10:22:00-04:00,4403.0,4403.0,4403.0,4403.0,1,1,4403.0
2021-10-07 10:28:00-04:00,4401.0,4401.0,4401.0,4401.0,2,1,8802.0
2021-10-07 11:39:00-04:00,4397.5,4397.5,4397.5,4397.5,1,1,4397.5
2021-10-07 12:41:00-04:00,4398.75,4398.75,4398.75,4398.75,3,1,13196.25
2021-10-07 12:56:00-04:00,4397.0,4397.25,4397.0,4397.25,3,2,13191.25
2021-10-07 14:19:00-04:00,4389.5,4389.5,4389.5,4389.5,1,1,4389.5
2021-10-07 14:20:00-04:00,4389.5,4389.5,4389.5,4389.5,1,1,4389.5
2021-10-07 14:24:00-04:00,4387.0,4387.0,4387.0,4387.0,1,1,4387.0
2021-10-07 15:00:00-04:00,4376.0,4376.0,4376.0,4376.0,1,1,4376.0
2021-10-07 15:04:00-04:00,4378.5,4378.5,4378.5,4378.5,1,1,4378.5
2021-10-07 15:07:00-04:00,4382.5,4382.5,4382.5,4382.5,1,1,4382.5
2021-10-07 15:12:00-04:00,4383.0,4383.0,4383.0,4383.0,1,1,4383.0
2021-10-07 15:56:00-04:00,4369.0,4369.0,4369.0,4369.0,1,1,4369.0
2021-10-07 15:59:00-04:00,4372.0,4372.0,4372.0,4372.0,1,1,4372.0
