,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-09 20:00:00-04:00,1576.5,1585.25,1575.25,1583.0,1179,348,1861159.75
2021-05-09 20:01:00-04:00,1583.25,1583.25,1579.25,1580.75,270,108,426996.25
2021-05-09 20:02:00-04:00,1580.5,1581.0,1577.5,1579.25,279,92,440506.75
2021-05-09 20:03:00-04:00,1579.5,1581.75,1579.0,1581.75,157,54,248040.25
2021-05-09 20:04:00-04:00,1581.5,1582.75,1581.0,1582.75,121,46,191379.0
2021-05-09 20:05:00-04:00,1582.25,1582.25,1579.25,1579.25,88,41,139129.5
2021-05-09 20:06:00-04:00,1579.25,1582.5,1579.25,1582.0,110,29,173925.5
2021-05-09 20:07:00-04:00,1582.5,1585.0,1582.5,1584.75,242,78,383324.0
2021-05-09 20:08:00-04:00,1584.75,1586.5,1584.25,1585.0,253,61,401041.25
2021-05-09 20:09:00-04:00,1585.0,1585.0,1583.5,1583.5,104,32,164777.0
2021-05-09 20:10:00-04:00,1583.75,1586.0,1583.5,1584.5,144,41,228231.5
2021-05-09 20:11:00-04:00,1584.5,1584.75,1583.5,1584.0,80,38,126720.5
2021-05-09 20:12:00-04:00,1584.0,1584.0,1582.25,1582.5,67,43,106049.5
2021-05-09 20:13:00-04:00,1582.5,1583.0,1582.0,1582.0,17,13,26901.5
2021-05-09 20:14:00-04:00,1582.5,1582.5,1581.5,1581.5,26,19,41133.5
2021-05-09 20:15:00-04:00,1582.0,1582.5,1581.75,1582.25,39,17,61700.5
2021-05-09 20:16:00-04:00,1582.5,1583.25,1581.5,1583.0,70,24,110765.75
2021-05-09 20:17:00-04:00,1582.75,1583.0,1582.75,1582.75,16,8,25326.75
2021-05-09 20:18:00-04:00,1583.0,1584.0,1582.75,1583.0,55,18,87080.5
2021-05-09 20:19:00-04:00,1583.25,1584.25,1583.25,1583.75,105,41,166283.5
2021-05-09 20:20:00-04:00,1584.0,1584.25,1583.0,1584.25,32,11,50670.5
2021-05-09 20:21:00-04:00,1584.25,1584.25,1581.0,1581.0,128,45,202564.5
2021-05-09 20:22:00-04:00,1581.0,1581.25,1580.25,1580.25,30,13,47422.0
2021-05-09 20:23:00-04:00,1581.0,1581.0,1578.25,1579.0,66,30,104239.25
2021-05-09 20:24:00-04:00,1579.25,1579.75,1578.75,1579.0,33,20,52117.25
2021-05-09 20:25:00-04:00,1579.5,1579.75,1578.5,1578.75,81,49,127895.5
2021-05-09 20:26:00-04:00,1578.75,1579.25,1578.5,1578.75,24,15,37893.25
2021-05-09 20:27:00-04:00,1578.75,1580.75,1578.25,1579.25,150,54,236986.25
2021-05-09 20:28:00-04:00,1579.75,1580.0,1578.5,1579.25,21,15,33163.25
2021-05-09 20:29:00-04:00,1579.25,1580.75,1579.25,1580.75,34,14,53716.25
2021-05-09 20:30:00-04:00,1580.75,1581.5,1579.75,1579.75,119,52,188125.25
2021-05-09 20:31:00-04:00,1580.0,1580.0,1579.5,1580.0,8,6,12638.5
2021-05-09 20:32:00-04:00,1580.0,1580.75,1579.5,1580.75,29,14,45821.25
2021-05-09 20:33:00-04:00,1581.0,1581.5,1580.5,1581.25,42,21,66405.25
2021-05-09 20:34:00-04:00,1581.5,1582.0,1581.0,1581.0,11,9,17396.75
2021-05-09 20:35:00-04:00,1581.0,1581.25,1580.75,1581.0,11,6,17390.25
2021-05-09 20:36:00-04:00,1581.25,1582.25,1581.25,1582.25,17,7,26886.75
2021-05-09 20:37:00-04:00,1582.25,1583.25,1581.5,1582.25,52,20,82292.75
2021-05-09 20:38:00-04:00,1581.75,1581.75,1580.5,1581.25,8,7,12647.5
2021-05-09 20:39:00-04:00,1581.25,1582.25,1581.25,1582.25,16,10,25306.75
2021-05-09 20:40:00-04:00,1582.5,1583.0,1581.5,1581.5,10,6,15823.5
2021-05-09 20:41:00-04:00,1581.25,1582.25,1581.0,1581.5,30,12,47447.0
2021-05-09 20:42:00-04:00,1581.75,1582.25,1581.5,1582.25,14,5,22146.25
2021-05-09 20:43:00-04:00,1581.75,1582.5,1581.75,1582.5,27,16,42720.25
2021-05-09 20:44:00-04:00,1582.5,1582.5,1582.0,1582.25,19,11,30062.25
2021-05-09 20:45:00-04:00,1581.75,1582.25,1581.75,1582.25,11,7,17401.5
2021-05-09 20:46:00-04:00,1582.0,1582.25,1581.75,1582.25,9,5,14239.0
2021-05-09 20:47:00-04:00,1581.75,1582.5,1581.75,1582.5,15,8,23731.25
2021-05-09 20:48:00-04:00,1582.0,1582.25,1581.0,1581.0,42,24,66418.0
2021-05-09 20:49:00-04:00,1581.25,1582.25,1581.25,1581.75,37,16,58521.5
2021-05-09 20:50:00-04:00,1581.75,1582.75,1581.75,1582.5,40,14,63297.5
2021-05-09 20:51:00-04:00,1582.5,1583.25,1582.0,1582.5,38,17,60137.0
2021-05-09 20:52:00-04:00,1582.25,1582.25,1581.25,1581.75,11,9,17400.0
2021-05-09 20:53:00-04:00,1581.75,1581.75,1581.5,1581.5,3,3,4745.0
2021-05-09 20:54:00-04:00,1582.0,1582.0,1582.0,1582.0,31,3,49042.0
2021-05-09 20:55:00-04:00,1581.75,1583.25,1581.75,1582.5,67,16,106015.75
2021-05-09 20:56:00-04:00,1582.5,1582.75,1582.25,1582.25,15,7,23736.75
2021-05-09 20:57:00-04:00,1583.0,1583.0,1583.0,1583.0,3,2,4749.0
2021-05-09 20:58:00-04:00,1583.25,1583.25,1582.75,1582.75,6,4,9497.75
2021-05-09 20:59:00-04:00,1582.5,1582.5,1581.75,1581.75,9,5,14238.5
2021-05-09 21:00:00-04:00,1581.5,1581.75,1579.75,1581.0,120,71,189662.5
2021-05-09 21:01:00-04:00,1581.0,1581.25,1580.0,1581.25,77,48,121704.75
2021-05-09 21:02:00-04:00,1581.25,1582.0,1581.25,1582.0,34,20,53775.5
2021-05-09 21:03:00-04:00,1582.75,1584.0,1582.75,1583.0,30,17,47502.5
2021-05-09 21:04:00-04:00,1582.75,1582.75,1582.0,1582.25,17,12,26899.0
2021-05-09 21:05:00-04:00,1582.0,1582.5,1582.0,1582.0,13,10,20569.75
2021-05-09 21:06:00-04:00,1582.75,1583.75,1582.75,1583.75,19,15,30081.25
2021-05-09 21:07:00-04:00,1584.0,1585.0,1584.0,1584.0,43,15,68127.25
2021-05-09 21:08:00-04:00,1584.0,1584.5,1584.0,1584.25,7,5,11090.5
2021-05-09 21:09:00-04:00,1584.0,1585.0,1583.5,1585.0,41,13,64953.75
2021-05-09 21:10:00-04:00,1584.25,1584.25,1584.0,1584.0,9,6,14257.0
2021-05-09 21:11:00-04:00,1583.75,1584.25,1583.5,1584.25,68,17,107703.5
