,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-09 04:08:00-04:00,78.7,78.7,78.69,78.695,4,4,314.78
2021-09-09 09:21:00-04:00,78.875,78.89,78.875,78.89,80,5,6311.11
2021-09-09 10:01:00-04:00,79.0,79.0,79.0,79.0,1,1,79.0
2021-09-09 11:56:00-04:00,79.0,79.0,79.0,79.0,2,2,158.0
2021-09-09 12:41:00-04:00,79.13,79.13,79.13,79.13,2,2,158.26
2021-09-09 12:42:00-04:00,79.13,79.13,79.13,79.13,6,6,474.78
2021-09-09 12:43:00-04:00,79.13,79.13,79.13,79.13,2,2,158.26
2021-09-09 12:57:00-04:00,79.18,79.18,79.18,79.18,3,3,237.54
2021-09-09 12:58:00-04:00,79.18,79.18,79.17,79.17,6,2,475.06
2021-09-09 13:29:00-04:00,79.1,79.1,79.1,79.1,2,1,158.2
2021-09-09 13:30:00-04:00,79.1,79.1,79.1,79.1,2,1,158.2
2021-09-09 13:40:00-04:00,79.075,79.075,79.075,79.075,1,1,79.075
2021-09-09 14:04:00-04:00,79.055,79.055,79.055,79.055,1,1,79.055
