,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-08 18:00:00-04:00,78.795,78.8,78.79,78.8,28,12,2206.225
2021-09-08 18:01:00-04:00,78.8,78.805,78.8,78.8,19,10,1497.235
2021-09-08 18:03:00-04:00,78.8,78.8,78.8,78.8,3,1,236.4
2021-09-08 18:04:00-04:00,78.8,78.805,78.8,78.805,3,2,236.41
2021-09-08 18:07:00-04:00,78.805,78.805,78.805,78.805,1,1,78.805
2021-09-08 18:08:00-04:00,78.805,78.805,78.805,78.805,6,4,472.83
2021-09-08 18:12:00-04:00,78.805,78.81,78.8,78.8,28,5,2206.615
2021-09-08 18:20:00-04:00,78.8,78.8,78.8,78.8,2,2,157.6
2021-09-08 18:21:00-04:00,78.8,78.8,78.8,78.8,2,1,157.6
2021-09-08 18:23:00-04:00,78.8,78.8,78.8,78.8,1,1,78.8
2021-09-08 18:30:00-04:00,78.795,78.795,78.795,78.795,4,1,315.18
2021-09-08 18:31:00-04:00,78.79,78.79,78.79,78.79,33,4,2600.07
2021-09-08 18:34:00-04:00,78.785,78.785,78.785,78.785,3,2,236.355
2021-09-08 18:35:00-04:00,78.78,78.78,78.78,78.78,1,1,78.78
2021-09-08 18:36:00-04:00,78.785,78.785,78.785,78.785,4,2,315.14
2021-09-08 18:42:00-04:00,78.79,78.79,78.79,78.79,5,2,393.95
2021-09-08 18:43:00-04:00,78.795,78.795,78.795,78.795,1,1,78.795
2021-09-08 18:44:00-04:00,78.8,78.8,78.795,78.795,6,2,472.775
2021-09-08 18:45:00-04:00,78.8,78.805,78.8,78.805,35,7,2758.02
2021-09-08 18:46:00-04:00,78.805,78.805,78.8,78.8,24,4,1891.29
2021-09-08 18:47:00-04:00,78.805,78.805,78.805,78.805,2,2,157.61
2021-09-08 18:48:00-04:00,78.805,78.805,78.805,78.805,2,2,157.61
2021-09-08 18:49:00-04:00,78.805,78.805,78.805,78.805,1,1,78.805
2021-09-08 18:50:00-04:00,78.8,78.8,78.8,78.8,3,1,236.4
2021-09-08 18:54:00-04:00,78.8,78.805,78.8,78.805,47,8,3703.795
2021-09-08 18:55:00-04:00,78.8,78.8,78.8,78.8,4,2,315.2
2021-09-08 18:56:00-04:00,78.795,78.795,78.795,78.795,12,1,945.54
2021-09-08 18:57:00-04:00,78.8,78.805,78.8,78.805,5,2,394.02
2021-09-08 18:58:00-04:00,78.805,78.805,78.805,78.805,8,1,630.44
2021-09-08 18:59:00-04:00,78.805,78.805,78.8,78.805,44,6,3467.415
2021-09-08 19:00:00-04:00,78.805,78.81,78.8,78.8,46,11,3624.99
2021-09-08 19:02:00-04:00,78.805,78.805,78.805,78.805,33,6,2600.565
2021-09-08 19:03:00-04:00,78.805,78.805,78.805,78.805,1,1,78.805
2021-09-08 19:06:00-04:00,78.805,78.805,78.805,78.805,1,1,78.805
