,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-19 20:00:00-04:00,1285.0,1286.0,1280.0,1282.25,433,147,555591.75
2021-09-19 20:01:00-04:00,1282.75,1283.25,1280.5,1280.75,176,76,225640.75
2021-09-19 20:02:00-04:00,1281.25,1282.5,1280.5,1281.25,144,48,184535.0
2021-09-19 20:03:00-04:00,1281.25,1281.75,1279.0,1279.5,143,47,183088.25
2021-09-19 20:04:00-04:00,1279.75,1280.25,1279.0,1280.0,135,54,172774.5
2021-09-19 20:05:00-04:00,1280.0,1280.25,1279.5,1280.0,61,20,78078.5
2021-09-19 20:06:00-04:00,1279.75,1280.25,1279.75,1279.75,20,10,25598.5
2021-09-19 20:07:00-04:00,1279.75,1280.0,1278.0,1278.75,203,60,259617.5
2021-09-19 20:08:00-04:00,1279.25,1279.25,1277.25,1278.5,241,59,308011.25
2021-09-19 20:09:00-04:00,1279.0,1279.0,1278.5,1278.5,14,13,17903.25
2021-09-19 20:10:00-04:00,1278.75,1279.0,1278.75,1279.0,14,6,17905.0
2021-09-19 20:11:00-04:00,1279.25,1279.75,1279.25,1279.75,25,18,31984.5
2021-09-19 20:12:00-04:00,1279.75,1279.75,1279.25,1279.25,17,9,21748.75
2021-09-19 20:13:00-04:00,1279.25,1279.75,1279.25,1279.75,16,9,20473.25
2021-09-19 20:14:00-04:00,1279.75,1279.75,1279.5,1279.5,12,8,15354.5
2021-09-19 20:15:00-04:00,1279.75,1279.75,1279.5,1279.75,20,5,25590.75
2021-09-19 20:16:00-04:00,1280.0,1280.0,1279.75,1280.0,32,14,40958.75
2021-09-19 20:17:00-04:00,1280.25,1280.75,1280.25,1280.75,9,6,11523.75
2021-09-19 20:18:00-04:00,1280.25,1280.5,1280.0,1280.5,13,7,16643.5
2021-09-19 20:19:00-04:00,1280.5,1280.5,1280.25,1280.25,6,4,7682.0
2021-09-19 20:20:00-04:00,1280.5,1280.75,1280.0,1280.25,30,6,38417.0
2021-09-19 20:21:00-04:00,1280.5,1280.75,1280.5,1280.75,4,4,5122.25
2021-09-19 20:22:00-04:00,1280.5,1280.5,1279.25,1279.75,60,14,76787.5
2021-09-19 20:23:00-04:00,1280.0,1280.25,1280.0,1280.25,8,6,10241.5
2021-09-19 20:24:00-04:00,1280.25,1280.25,1280.0,1280.0,4,2,5120.25
2021-09-19 20:25:00-04:00,1280.25,1280.75,1280.25,1280.5,6,4,7682.75
2021-09-19 20:26:00-04:00,1280.75,1281.0,1280.5,1281.0,9,6,11526.5
2021-09-19 20:27:00-04:00,1280.5,1280.75,1280.5,1280.75,4,4,5122.75
2021-09-19 20:28:00-04:00,1280.5,1280.75,1280.5,1280.75,2,2,2561.25
