,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-19 20:00:00-04:00,1294.0,1294.0,1289.25,1291.0,45,31,58090.25
2021-09-19 20:01:00-04:00,1291.75,1292.0,1289.75,1290.0,14,10,18074.25
2021-09-19 20:02:00-04:00,1290.25,1290.5,1289.25,1290.0,16,11,20639.5
2021-09-19 20:03:00-04:00,1289.75,1289.75,1288.25,1288.5,4,3,5154.75
2021-09-19 20:04:00-04:00,1289.0,1289.0,1287.75,1288.5,16,6,20612.0
2021-09-19 20:05:00-04:00,1288.75,1289.25,1288.75,1288.75,11,6,14177.0
2021-09-19 20:06:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-19 20:07:00-04:00,1288.5,1288.5,1287.0,1288.0,21,12,27043.25
2021-09-19 20:08:00-04:00,1287.5,1287.5,1286.5,1287.5,33,22,42472.25
2021-09-19 20:09:00-04:00,1287.75,1287.75,1287.75,1287.75,3,2,3863.25
2021-09-19 20:11:00-04:00,1288.0,1288.25,1288.0,1288.0,3,3,3864.25
2021-09-19 20:12:00-04:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-09-19 20:13:00-04:00,1288.25,1288.5,1288.25,1288.5,3,2,3865.0
2021-09-19 20:18:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-19 20:20:00-04:00,1289.25,1289.5,1289.25,1289.5,4,2,5157.5
2021-09-19 20:22:00-04:00,1289.0,1289.0,1288.25,1288.75,9,5,11598.0
2021-09-19 20:23:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-19 20:26:00-04:00,1289.5,1289.5,1289.25,1289.25,2,2,2578.75
2021-09-19 20:29:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-19 20:31:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-19 20:37:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-19 20:41:00-04:00,1288.5,1288.75,1288.5,1288.75,4,2,5154.25
2021-09-19 20:43:00-04:00,1288.25,1288.25,1287.5,1287.5,8,3,10304.5
2021-09-19 20:49:00-04:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-09-19 20:51:00-04:00,1288.0,1288.0,1287.5,1287.5,3,2,3863.5
2021-09-19 21:00:00-04:00,1287.0,1287.0,1286.75,1286.75,4,3,5147.25
2021-09-19 21:02:00-04:00,1287.0,1287.0,1287.0,1287.0,1,1,1287.0
2021-09-19 21:03:00-04:00,1286.5,1286.5,1286.0,1286.5,9,7,11576.5
2021-09-19 21:11:00-04:00,1286.0,1286.25,1286.0,1286.25,9,6,11574.75
2021-09-19 21:19:00-04:00,1286.0,1286.0,1285.0,1285.5,31,11,39851.25
2021-09-19 21:20:00-04:00,1285.25,1285.25,1284.25,1284.5,58,15,74524.0
2021-09-19 21:21:00-04:00,1284.0,1284.25,1284.0,1284.0,37,4,47508.25
