,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-11-16 18:08:00-05:00,4690.0,4690.0,4690.0,4690.0,1,1,4690.0
2021-11-16 18:19:00-05:00,4689.0,4689.0,4688.75,4688.75,4,2,18755.25
2021-11-16 18:20:00-05:00,4688.5,4688.5,4688.5,4688.5,1,1,4688.5
2021-11-16 18:24:00-05:00,4689.75,4689.75,4689.75,4689.75,1,1,4689.75
2021-11-16 18:29:00-05:00,4690.25,4690.25,4690.25,4690.25,1,1,4690.25
2021-11-16 18:39:00-05:00,4691.75,4691.75,4691.75,4691.75,1,1,4691.75
2021-11-16 19:13:00-05:00,4693.25,4693.5,4693.25,4693.5,2,2,9386.75
2021-11-16 19:54:00-05:00,4691.75,4691.75,4691.75,4691.75,1,1,4691.75
2021-11-16 20:11:00-05:00,4691.25,4691.25,4691.25,4691.25,1,1,4691.25
2021-11-16 20:14:00-05:00,4692.25,4692.25,4692.25,4692.25,4,1,18769.0
2021-11-16 20:30:00-05:00,4692.0,4692.0,4692.0,4692.0,1,1,4692.0
2021-11-16 20:39:00-05:00,4691.0,4691.0,4690.25,4690.25,2,2,9381.25
2021-11-16 21:50:00-05:00,4690.75,4690.75,4690.75,4690.75,1,1,4690.75
2021-11-16 21:52:00-05:00,4689.75,4689.75,4689.75,4689.75,1,1,4689.75
2021-11-16 21:58:00-05:00,4689.75,4689.75,4689.75,4689.75,1,1,4689.75
2021-11-16 22:19:00-05:00,4688.5,4688.5,4688.5,4688.5,1,1,4688.5
2021-11-16 22:24:00-05:00,4686.25,4686.25,4686.25,4686.25,1,1,4686.25
2021-11-16 22:34:00-05:00,4687.25,4687.25,4687.25,4687.25,1,1,4687.25
2021-11-16 22:43:00-05:00,4685.0,4685.0,4684.5,4684.5,2,2,9369.5
2021-11-16 22:45:00-05:00,4684.75,4684.75,4684.75,4684.75,1,1,4684.75
2021-11-16 22:47:00-05:00,4684.0,4684.0,4684.0,4684.0,1,1,4684.0
2021-11-16 23:13:00-05:00,4687.5,4687.5,4687.5,4687.5,4,1,18750.0
2021-11-16 23:52:00-05:00,4687.75,4687.75,4687.75,4687.75,5,1,23438.75
2021-11-17 00:30:00-05:00,4687.75,4687.75,4687.75,4687.75,2,2,9375.5
2021-11-17 00:37:00-05:00,4690.0,4690.0,4690.0,4690.0,2,2,9380.0
2021-11-17 00:42:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-17 01:30:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-17 01:31:00-05:00,4690.0,4690.0,4690.0,4690.0,1,1,4690.0
2021-11-17 01:57:00-05:00,4689.5,4689.5,4689.5,4689.5,2,1,9379.0
2021-11-17 02:06:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-17 02:33:00-05:00,4688.25,4688.75,4688.25,4688.75,4,4,18754.0
2021-11-17 02:54:00-05:00,4690.0,4690.0,4690.0,4690.0,3,1,14070.0
2021-11-17 02:59:00-05:00,4691.5,4691.5,4691.5,4691.5,1,1,4691.5
2021-11-17 03:06:00-05:00,4691.25,4691.25,4691.25,4691.25,1,1,4691.25
2021-11-17 03:20:00-05:00,4693.0,4693.0,4693.0,4693.0,1,1,4693.0
2021-11-17 03:27:00-05:00,4694.25,4694.25,4694.25,4694.25,2,1,9388.5
2021-11-17 03:30:00-05:00,4694.0,4694.0,4693.75,4693.75,2,2,9387.75
2021-11-17 03:31:00-05:00,4693.5,4693.5,4693.5,4693.5,1,1,4693.5
2021-11-17 04:05:00-05:00,4693.5,4693.5,4693.5,4693.5,1,1,4693.5
2021-11-17 04:48:00-05:00,4688.5,4688.75,4688.5,4688.75,11,4,51574.0
2021-11-17 04:49:00-05:00,4688.75,4688.75,4688.75,4688.75,1,1,4688.75
2021-11-17 05:17:00-05:00,4688.0,4688.0,4688.0,4688.0,1,1,4688.0
2021-11-17 05:18:00-05:00,4688.0,4688.0,4688.0,4688.0,1,1,4688.0
2021-11-17 06:18:00-05:00,4688.25,4688.25,4688.25,4688.25,1,1,4688.25
2021-11-17 06:35:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-17 06:42:00-05:00,4688.25,4688.25,4688.25,4688.25,1,1,4688.25
2021-11-17 07:46:00-05:00,4690.5,4690.75,4690.5,4690.5,4,4,18762.25
2021-11-17 08:03:00-05:00,4688.0,4688.0,4688.0,4688.0,1,1,4688.0
2021-11-17 08:04:00-05:00,4687.25,4687.25,4687.25,4687.25,12,1,56247.0
2021-11-17 08:05:00-05:00,4686.0,4686.0,4686.0,4686.0,1,1,4686.0
2021-11-17 08:09:00-05:00,4686.0,4686.0,4686.0,4686.0,1,1,4686.0
2021-11-17 08:10:00-05:00,4685.25,4685.5,4685.25,4685.5,2,2,9370.75
2021-11-17 08:12:00-05:00,4685.0,4685.0,4685.0,4685.0,1,1,4685.0
2021-11-17 08:13:00-05:00,4683.0,4683.0,4683.0,4683.0,1,1,4683.0
2021-11-17 08:25:00-05:00,4686.0,4686.0,4686.0,4686.0,15,2,70290.0
2021-11-17 08:29:00-05:00,4686.0,4686.0,4686.0,4686.0,1,1,4686.0
2021-11-17 08:31:00-05:00,4687.5,4687.5,4687.5,4687.5,12,1,56250.0
2021-11-17 08:52:00-05:00,4686.75,4686.75,4686.75,4686.75,1,1,4686.75
2021-11-17 08:59:00-05:00,4686.0,4686.0,4686.0,4686.0,1,1,4686.0
2021-11-17 09:15:00-05:00,4686.5,4687.25,4686.5,4687.25,32,2,149991.25
2021-11-17 09:16:00-05:00,4687.5,4687.5,4687.5,4687.5,1,1,4687.5
2021-11-17 09:29:00-05:00,4688.0,4688.0,4688.0,4688.0,1,1,4688.0
2021-11-17 09:30:00-05:00,4687.0,4687.0,4687.0,4687.0,1,1,4687.0
2021-11-17 09:31:00-05:00,4686.25,4686.25,4685.5,4685.5,32,3,149936.75
2021-11-17 09:32:00-05:00,4684.5,4684.5,4683.5,4683.5,4,3,18737.0
2021-11-17 09:34:00-05:00,4683.75,4683.75,4683.75,4683.75,12,1,56205.0
2021-11-17 09:35:00-05:00,4682.0,4682.0,4682.0,4682.0,1,1,4682.0
2021-11-17 09:36:00-05:00,4681.75,4683.5,4679.5,4680.5,42,18,196601.0
2021-11-17 09:37:00-05:00,4682.0,4682.0,4682.0,4682.0,1,1,4682.0
2021-11-17 09:39:00-05:00,4681.25,4681.25,4681.25,4681.25,4,1,18725.0
