,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-11-16 18:00:00-05:00,4696.5,4697.75,4696.25,4697.75,577,180,2710020.0
2021-11-16 18:01:00-05:00,4697.5,4697.75,4697.25,4697.5,142,56,667049.25
2021-11-16 18:02:00-05:00,4697.5,4697.5,4697.0,4697.5,93,28,436845.0
2021-11-16 18:03:00-05:00,4697.5,4697.75,4697.25,4697.5,43,20,201992.75
2021-11-16 18:04:00-05:00,4697.5,4697.5,4697.0,4697.0,65,26,305313.5
2021-11-16 18:05:00-05:00,4697.25,4697.25,4696.75,4696.75,56,32,263022.25
2021-11-16 18:06:00-05:00,4696.75,4697.0,4696.5,4696.75,74,37,347552.5
2021-11-16 18:07:00-05:00,4696.5,4696.75,4696.25,4696.5,44,28,206642.75
2021-11-16 18:08:00-05:00,4696.5,4697.0,4696.5,4697.0,40,13,187867.5
2021-11-16 18:09:00-05:00,4697.0,4697.0,4696.75,4697.0,34,17,159692.5
2021-11-16 18:10:00-05:00,4696.75,4697.25,4696.75,4697.0,41,26,192576.5
2021-11-16 18:11:00-05:00,4697.0,4697.25,4697.0,4697.0,38,17,178493.75
2021-11-16 18:12:00-05:00,4697.25,4697.5,4697.25,4697.25,40,22,187893.0
2021-11-16 18:13:00-05:00,4697.25,4697.25,4697.0,4697.25,16,10,75155.75
2021-11-16 18:14:00-05:00,4697.25,4698.0,4697.0,4698.0,87,38,408693.25
2021-11-16 18:15:00-05:00,4698.0,4698.0,4696.0,4696.0,227,76,1066169.0
2021-11-16 18:16:00-05:00,4696.25,4696.25,4696.0,4696.25,97,27,455525.75
2021-11-16 18:17:00-05:00,4696.0,4696.0,4695.5,4695.5,110,40,516535.25
2021-11-16 18:18:00-05:00,4695.5,4696.25,4695.5,4695.75,127,56,596389.0
2021-11-16 18:19:00-05:00,4695.75,4695.75,4694.75,4695.0,238,70,1117443.5
2021-11-16 18:20:00-05:00,4695.0,4695.75,4695.0,4695.25,132,35,619783.0
2021-11-16 18:21:00-05:00,4695.5,4695.75,4695.25,4695.5,78,35,366252.25
2021-11-16 18:22:00-05:00,4695.75,4695.75,4695.25,4695.5,56,19,262948.25
