,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-14 18:01:00-05:00,79.715,79.715,79.715,79.715,1,1,79.715
2021-11-14 18:51:00-05:00,79.7,79.7,79.7,79.7,1,1,79.7
2021-11-14 19:15:00-05:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-11-14 19:18:00-05:00,79.665,79.665,79.665,79.665,1,1,79.665
2021-11-14 20:55:00-05:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-11-14 21:05:00-05:00,79.73,79.73,79.73,79.73,1,1,79.73
2021-11-14 21:11:00-05:00,79.725,79.725,79.725,79.725,1,1,79.725
2021-11-14 22:42:00-05:00,79.75,79.75,79.75,79.75,2,1,159.5
2021-11-14 23:38:00-05:00,79.75,79.75,79.75,79.75,1,1,79.75
2021-11-15 00:30:00-05:00,79.775,79.775,79.775,79.775,1,1,79.775
2021-11-15 01:05:00-05:00,79.795,79.795,79.795,79.795,2,1,159.59
2021-11-15 01:10:00-05:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-11-15 01:24:00-05:00,79.785,79.785,79.785,79.785,1,1,79.785
2021-11-15 01:42:00-05:00,79.77,79.77,79.77,79.77,1,1,79.77
2021-11-15 02:05:00-05:00,79.8,79.8,79.8,79.8,2,1,159.6
2021-11-15 02:14:00-05:00,79.83,79.83,79.83,79.83,1,1,79.83
2021-11-15 02:17:00-05:00,79.81,79.81,79.81,79.81,2,2,159.62
2021-11-15 02:55:00-05:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-11-15 03:04:00-05:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-11-15 03:07:00-05:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-11-15 03:31:00-05:00,79.815,79.815,79.815,79.815,1,1,79.815
2021-11-15 03:56:00-05:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-11-15 03:58:00-05:00,79.81,79.81,79.81,79.81,1,1,79.81
2021-11-15 03:59:00-05:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-11-15 04:03:00-05:00,79.8,79.8,79.8,79.8,1,1,79.8
2021-11-15 04:28:00-05:00,79.78,79.78,79.78,79.78,1,1,79.78
2021-11-15 04:37:00-05:00,79.8,79.8,79.8,79.8,1,1,79.8
2021-11-15 05:18:00-05:00,79.79,79.79,79.785,79.785,3,3,239.365
2021-11-15 05:29:00-05:00,79.805,79.805,79.8,79.8,3,3,239.41
2021-11-15 06:06:00-05:00,79.83,79.83,79.83,79.83,1,1,79.83
2021-11-15 06:07:00-05:00,79.83,79.83,79.83,79.83,1,1,79.83
2021-11-15 06:08:00-05:00,79.83,79.83,79.83,79.83,1,1,79.83
2021-11-15 06:13:00-05:00,79.82,79.82,79.82,79.82,6,6,478.92
2021-11-15 06:15:00-05:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-11-15 06:28:00-05:00,79.81,79.81,79.81,79.81,3,3,239.43
2021-11-15 06:30:00-05:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-11-15 07:40:00-05:00,79.81,79.82,79.81,79.82,60,5,4788.655
2021-11-15 07:41:00-05:00,79.815,79.815,79.815,79.815,1,1,79.815
2021-11-15 07:45:00-05:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-11-15 07:53:00-05:00,79.815,79.815,79.815,79.815,3,1,239.445
2021-11-15 07:54:00-05:00,79.815,79.815,79.815,79.815,4,2,319.26
2021-11-15 07:58:00-05:00,79.795,79.795,79.795,79.795,1,1,79.795
