,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-14 18:00:00-05:00,79.665,79.71,79.665,79.71,255,57,20320.898
2021-11-14 18:01:00-05:00,79.71,79.715,79.71,79.715,13,9,1036.265
2021-11-14 18:02:00-05:00,79.715,79.72,79.7,79.705,69,18,5499.755
2021-11-14 18:03:00-05:00,79.7,79.705,79.68,79.685,59,14,4701.735
2021-11-14 18:04:00-05:00,79.69,79.69,79.68,79.69,27,12,2151.525
2021-11-14 18:05:00-05:00,79.685,79.685,79.67,79.67,48,23,3824.515
2021-11-14 18:06:00-05:00,79.67,79.69,79.67,79.69,32,26,2549.5
2021-11-14 18:07:00-05:00,79.69,79.69,79.68,79.69,13,9,1035.91
2021-11-14 18:08:00-05:00,79.685,79.685,79.68,79.68,12,6,956.21
2021-11-14 18:09:00-05:00,79.69,79.69,79.685,79.69,7,3,557.81
2021-11-14 18:10:00-05:00,79.685,79.69,79.68,79.69,27,7,2151.485
2021-11-14 18:11:00-05:00,79.69,79.71,79.685,79.7,73,22,5817.57
2021-11-14 18:12:00-05:00,79.705,79.705,79.705,79.705,8,1,637.64
2021-11-14 18:13:00-05:00,79.7,79.705,79.7,79.705,2,2,159.405
2021-11-14 18:15:00-05:00,79.7,79.705,79.695,79.695,14,5,1115.785
2021-11-14 18:16:00-05:00,79.7,79.705,79.7,79.7,10,5,797.025
2021-11-14 18:17:00-05:00,79.705,79.715,79.705,79.715,24,10,1912.985
2021-11-14 18:18:00-05:00,79.71,79.71,79.71,79.71,3,1,239.13
2021-11-14 18:19:00-05:00,79.71,79.71,79.71,79.71,1,1,79.71
2021-11-14 18:20:00-05:00,79.71,79.71,79.71,79.71,1,1,79.71
2021-11-14 18:21:00-05:00,79.71,79.715,79.705,79.71,40,11,3188.395
2021-11-14 18:22:00-05:00,79.71,79.715,79.705,79.71,55,6,4384.03
2021-11-14 18:24:00-05:00,79.705,79.705,79.7,79.7,19,3,1514.355
2021-11-14 18:29:00-05:00,79.695,79.7,79.69,79.7,12,5,956.32
2021-11-14 18:30:00-05:00,79.695,79.695,79.69,79.69,8,2,637.545
2021-11-14 18:31:00-05:00,79.695,79.695,79.69,79.69,3,2,239.075
2021-11-14 18:32:00-05:00,79.69,79.69,79.69,79.69,4,1,318.76
2021-11-14 18:33:00-05:00,79.69,79.7,79.69,79.69,24,4,1912.7
2021-11-14 18:34:00-05:00,79.69,79.69,79.69,79.69,1,1,79.69
2021-11-14 18:35:00-05:00,79.685,79.69,79.685,79.685,4,3,318.745
2021-11-14 18:38:00-05:00,79.695,79.695,79.69,79.69,2,2,159.385
2021-11-14 18:40:00-05:00,79.69,79.69,79.685,79.685,7,2,557.825
2021-11-14 18:41:00-05:00,79.695,79.695,79.695,79.695,1,1,79.695
2021-11-14 18:43:00-05:00,79.69,79.69,79.69,79.69,2,2,159.38
2021-11-14 18:44:00-05:00,79.69,79.69,79.69,79.69,1,1,79.69
2021-11-14 18:45:00-05:00,79.695,79.695,79.69,79.695,6,3,478.16
2021-11-14 18:46:00-05:00,79.695,79.695,79.69,79.69,2,2,159.385
2021-11-14 18:50:00-05:00,79.695,79.695,79.695,79.695,3,1,239.085
2021-11-14 18:51:00-05:00,79.7,79.705,79.7,79.7,70,5,5579.175
2021-11-14 18:52:00-05:00,79.7,79.7,79.7,79.7,1,1,79.7
2021-11-14 18:54:00-05:00,79.7,79.7,79.7,79.7,2,1,159.4
2021-11-14 18:55:00-05:00,79.705,79.71,79.705,79.71,16,3,1275.285
2021-11-14 18:57:00-05:00,79.705,79.705,79.7,79.7,4,2,318.805
2021-11-14 18:58:00-05:00,79.7,79.7,79.7,79.7,4,2,318.8
2021-11-14 18:59:00-05:00,79.7,79.7,79.695,79.695,8,3,637.595
2021-11-14 19:00:00-05:00,79.705,79.705,79.7,79.7,14,7,1115.835
2021-11-14 19:01:00-05:00,79.705,79.71,79.7,79.7,33,5,2630.29
2021-11-14 19:02:00-05:00,79.7,79.705,79.7,79.705,8,5,637.61
2021-11-14 19:04:00-05:00,79.705,79.715,79.705,79.71,13,8,1036.21
2021-11-14 19:05:00-05:00,79.71,79.71,79.71,79.71,2,1,159.42
2021-11-14 19:06:00-05:00,79.71,79.71,79.71,79.71,2,2,159.42
2021-11-14 19:07:00-05:00,79.71,79.71,79.71,79.71,5,2,398.55
