,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-01 18:00:00-04:00,79.23,79.23,79.225,79.225,37,15,2931.455
2021-09-01 18:01:00-04:00,79.23,79.235,79.23,79.23,7,6,554.62
2021-09-01 18:03:00-04:00,79.23,79.23,79.23,79.23,2,1,158.46
2021-09-01 18:04:00-04:00,79.235,79.235,79.235,79.235,3,3,237.705
2021-09-01 18:05:00-04:00,79.23,79.23,79.23,79.23,4,4,316.92
2021-09-01 18:06:00-04:00,79.23,79.23,79.23,79.23,1,1,79.23
2021-09-01 18:07:00-04:00,79.235,79.235,79.235,79.235,7,1,554.645
2021-09-01 18:11:00-04:00,79.235,79.235,79.235,79.235,1,1,79.235
2021-09-01 18:12:00-04:00,79.235,79.235,79.235,79.235,1,1,79.235
2021-09-01 18:13:00-04:00,79.24,79.24,79.235,79.235,19,2,1505.51
2021-09-01 18:14:00-04:00,79.24,79.24,79.24,79.24,1,1,79.24
2021-09-01 18:16:00-04:00,79.24,79.24,79.235,79.235,2,2,158.475
2021-09-01 18:18:00-04:00,79.245,79.25,79.245,79.25,14,2,1109.445
2021-09-01 18:19:00-04:00,79.24,79.24,79.24,79.24,5,4,396.2
2021-09-01 18:20:00-04:00,79.24,79.24,79.24,79.24,1,1,79.24
2021-09-01 18:22:00-04:00,79.24,79.24,79.24,79.24,3,3,237.72
2021-09-01 18:25:00-04:00,79.24,79.24,79.235,79.235,68,7,5388.19
2021-09-01 18:26:00-04:00,79.235,79.235,79.235,79.235,12,1,950.82
2021-09-01 18:29:00-04:00,79.235,79.24,79.235,79.24,24,3,1901.65
2021-09-01 18:32:00-04:00,79.235,79.235,79.235,79.235,18,1,1426.23
2021-09-01 18:34:00-04:00,79.235,79.235,79.235,79.235,3,1,237.705
2021-09-01 18:35:00-04:00,79.23,79.23,79.23,79.23,25,2,1980.75
2021-09-01 18:37:00-04:00,79.23,79.23,79.23,79.23,3,1,237.69
2021-09-01 18:40:00-04:00,79.23,79.23,79.23,79.23,19,6,1505.37
2021-09-01 18:42:00-04:00,79.23,79.235,79.23,79.235,2,2,158.465
2021-09-01 18:43:00-04:00,79.235,79.235,79.235,79.235,17,4,1346.995
2021-09-01 18:47:00-04:00,79.24,79.24,79.235,79.235,18,6,1426.25
2021-09-01 18:48:00-04:00,79.23,79.23,79.23,79.23,18,2,1426.14
2021-09-01 18:49:00-04:00,79.23,79.23,79.23,79.23,8,3,633.84
2021-09-01 18:52:00-04:00,79.225,79.225,79.225,79.225,32,3,2535.2
2021-09-01 18:59:00-04:00,79.23,79.235,79.225,79.23,26,7,2059.93
2021-09-01 19:00:00-04:00,79.235,79.24,79.23,79.24,20,8,1584.71
2021-09-01 19:01:00-04:00,79.235,79.235,79.23,79.23,11,3,871.555
2021-09-01 19:02:00-04:00,79.235,79.235,79.235,79.235,13,3,1030.055
2021-09-01 19:03:00-04:00,79.235,79.235,79.225,79.225,17,7,1346.96
2021-09-01 19:05:00-04:00,79.225,79.225,79.225,79.225,1,1,79.225
2021-09-01 19:06:00-04:00,79.225,79.225,79.225,79.225,10,4,792.25
2021-09-01 19:09:00-04:00,79.225,79.225,79.215,79.215,47,8,3723.285
2021-09-01 19:10:00-04:00,79.215,79.215,79.215,79.215,2,2,158.43
2021-09-01 19:11:00-04:00,79.22,79.22,79.22,79.22,1,1,79.22
2021-09-01 19:12:00-04:00,79.22,79.22,79.22,79.22,2,2,158.44
2021-09-01 19:14:00-04:00,79.215,79.22,79.215,79.22,18,2,1425.895
2021-09-01 19:17:00-04:00,79.22,79.22,79.22,79.22,1,1,79.22
2021-09-01 19:19:00-04:00,79.22,79.22,79.22,79.22,1,1,79.22
2021-09-01 19:24:00-04:00,79.225,79.225,79.22,79.22,13,6,1029.875
2021-09-01 19:28:00-04:00,79.22,79.22,79.22,79.22,42,9,3327.24
2021-09-01 19:30:00-04:00,79.22,79.22,79.215,79.215,30,8,2376.455
2021-09-01 19:31:00-04:00,79.215,79.215,79.215,79.215,1,1,79.215
2021-09-01 19:34:00-04:00,79.215,79.215,79.215,79.215,10,4,792.15
2021-09-01 19:35:00-04:00,79.21,79.21,79.205,79.205,55,9,4356.33
2021-09-01 19:36:00-04:00,79.205,79.205,79.205,79.205,4,1,316.82
2021-09-01 19:37:00-04:00,79.21,79.21,79.21,79.21,3,1,237.63
2021-09-01 19:40:00-04:00,79.215,79.215,79.215,79.215,1,1,79.215
2021-09-01 19:44:00-04:00,79.215,79.215,79.215,79.215,1,1,79.215
2021-09-01 19:48:00-04:00,79.215,79.22,79.215,79.215,13,8,1029.8
2021-09-01 19:49:00-04:00,79.215,79.215,79.215,79.215,3,2,237.645
2021-09-01 19:54:00-04:00,79.22,79.225,79.22,79.225,3,2,237.665
2021-09-01 19:55:00-04:00,79.225,79.225,79.225,79.225,38,5,3010.55
2021-09-01 19:56:00-04:00,79.225,79.235,79.225,79.235,124,13,9824.94
2021-09-01 19:57:00-04:00,79.235,79.24,79.235,79.235,56,8,4437.205
2021-09-01 19:58:00-04:00,79.23,79.23,79.23,79.23,6,3,475.38
2021-09-01 19:59:00-04:00,79.225,79.23,79.225,79.23,8,3,633.815
2021-09-01 20:00:00-04:00,79.235,79.255,79.235,79.255,57,21,4516.96
2021-09-01 20:01:00-04:00,79.255,79.265,79.255,79.255,21,10,1664.46
2021-09-01 20:02:00-04:00,79.255,79.26,79.255,79.26,3,3,237.775
2021-09-01 20:03:00-04:00,79.26,79.26,79.26,79.26,2,1,158.52
2021-09-01 20:04:00-04:00,79.26,79.265,79.26,79.265,5,3,396.31
2021-09-01 20:05:00-04:00,79.26,79.26,79.25,79.25,12,5,951.065
2021-09-01 20:06:00-04:00,79.25,79.255,79.25,79.255,4,4,317.015
2021-09-01 20:07:00-04:00,79.25,79.25,79.245,79.245,7,4,554.745
2021-09-01 20:09:00-04:00,79.25,79.255,79.25,79.255,7,4,554.765
2021-09-01 20:10:00-04:00,79.255,79.26,79.255,79.26,6,5,475.555
2021-09-01 20:11:00-04:00,79.26,79.26,79.26,79.26,2,2,158.52
2021-09-01 20:12:00-04:00,79.255,79.26,79.255,79.26,58,5,4597.025
