,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-21 18:28:00-04:00,80.88,80.88,80.88,80.88,1,1,80.88
2021-06-22 06:19:00-04:00,80.74,80.74,80.74,80.74,2,1,161.48
2021-06-22 11:03:00-04:00,80.79,80.79,80.79,80.79,1,1,80.79
2021-06-22 11:38:00-04:00,80.8,80.8,80.8,80.8,1,1,80.8
2021-06-22 12:21:00-04:00,80.94,80.94,80.94,80.94,1,1,80.94
2021-06-22 13:16:00-04:00,81.05,81.05,81.05,81.05,1,1,81.05
2021-06-22 13:17:00-04:00,81.06,81.06,81.06,81.06,1,1,81.06
2021-06-22 14:39:00-04:00,81.17,81.17,81.17,81.17,1,1,81.17
