,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-21 18:00:00-04:00,80.895,80.92,80.89,80.905,94,23,7604.665
2021-06-21 18:01:00-04:00,80.905,80.915,80.905,80.915,43,8,3479.13
2021-06-21 18:02:00-04:00,80.91,80.91,80.905,80.905,18,3,1456.35
2021-06-21 18:03:00-04:00,80.915,80.915,80.915,80.915,7,1,566.405
2021-06-21 18:04:00-04:00,80.905,80.905,80.9,80.9,11,3,889.91
2021-06-21 18:05:00-04:00,80.905,80.905,80.905,80.905,4,1,323.62
2021-06-21 18:06:00-04:00,80.895,80.895,80.895,80.895,3,1,242.685
2021-06-21 18:08:00-04:00,80.895,80.895,80.875,80.875,32,6,2588.165
2021-06-21 18:09:00-04:00,80.875,80.88,80.87,80.88,41,9,3315.83
2021-06-21 18:10:00-04:00,80.89,80.89,80.89,80.89,3,3,242.67
2021-06-21 18:11:00-04:00,80.905,80.905,80.9,80.905,21,5,1698.98
2021-06-21 18:12:00-04:00,80.9,80.9,80.9,80.9,4,4,323.6
2021-06-21 18:13:00-04:00,80.9,80.9,80.895,80.895,16,9,1294.385
2021-06-21 18:14:00-04:00,80.895,80.895,80.895,80.895,6,6,485.37
2021-06-21 18:15:00-04:00,80.895,80.895,80.895,80.895,6,6,485.37
2021-06-21 18:16:00-04:00,80.895,80.895,80.89,80.89,5,5,404.47
2021-06-21 18:17:00-04:00,80.89,80.89,80.89,80.89,2,2,161.78
2021-06-21 18:18:00-04:00,80.89,80.89,80.885,80.885,16,12,1294.195
2021-06-21 18:19:00-04:00,80.885,80.885,80.88,80.88,39,19,3154.4
2021-06-21 18:20:00-04:00,80.88,80.89,80.875,80.88,24,14,1941.18
2021-06-21 18:21:00-04:00,80.88,80.88,80.88,80.88,11,11,889.68
2021-06-21 18:22:00-04:00,80.88,80.88,80.88,80.88,9,9,727.92
2021-06-21 18:23:00-04:00,80.88,80.89,80.88,80.88,23,14,1860.31
2021-06-21 18:24:00-04:00,80.88,80.895,80.88,80.885,29,17,2345.695
2021-06-21 18:25:00-04:00,80.885,80.885,80.88,80.885,26,16,2102.985
2021-06-21 18:26:00-04:00,80.885,80.885,80.88,80.88,25,15,2022.065
2021-06-21 18:27:00-04:00,80.885,80.885,80.875,80.875,12,11,970.525
2021-06-21 18:28:00-04:00,80.875,80.885,80.875,80.875,25,17,2021.9
2021-06-21 18:29:00-04:00,80.875,80.885,80.875,80.885,19,14,1536.695
2021-06-21 18:30:00-04:00,80.885,80.885,80.88,80.88,7,6,566.17
2021-06-21 18:31:00-04:00,80.88,80.885,80.875,80.875,15,12,1213.21
2021-06-21 18:32:00-04:00,80.875,80.88,80.87,80.87,13,12,1051.36
2021-06-21 18:33:00-04:00,80.87,80.88,80.87,80.87,9,7,727.85
2021-06-21 18:34:00-04:00,80.88,80.88,80.87,80.87,32,14,2587.945
2021-06-21 18:35:00-04:00,80.87,80.88,80.87,80.875,13,12,1051.335
2021-06-21 18:36:00-04:00,80.875,80.875,80.865,80.865,6,6,485.21
2021-06-21 18:37:00-04:00,80.865,80.87,80.865,80.87,7,7,566.06
2021-06-21 18:38:00-04:00,80.865,80.87,80.865,80.87,6,6,485.195
2021-06-21 18:39:00-04:00,80.865,80.87,80.865,80.865,10,9,808.67
2021-06-21 18:40:00-04:00,80.86,80.87,80.86,80.865,20,9,1617.295
2021-06-21 18:41:00-04:00,80.86,80.865,80.86,80.86,17,8,1374.67
2021-06-21 18:42:00-04:00,80.86,80.865,80.86,80.86,5,5,404.305
2021-06-21 18:43:00-04:00,80.86,80.86,80.855,80.855,21,10,1698.04
2021-06-21 18:44:00-04:00,80.855,80.865,80.855,80.865,7,5,566.025
2021-06-21 18:45:00-04:00,80.87,80.875,80.865,80.865,41,13,3315.57
2021-06-21 18:46:00-04:00,80.86,80.86,80.86,80.86,5,5,404.3
2021-06-21 18:47:00-04:00,80.86,80.86,80.86,80.86,3,3,242.58
2021-06-21 18:48:00-04:00,80.86,80.86,80.86,80.86,3,3,242.58
2021-06-21 18:49:00-04:00,80.865,80.865,80.865,80.865,6,4,485.19
2021-06-21 18:50:00-04:00,80.87,80.87,80.865,80.865,11,6,889.55
2021-06-21 18:51:00-04:00,80.86,80.86,80.86,80.86,3,3,242.58
2021-06-21 18:52:00-04:00,80.86,80.865,80.86,80.865,5,5,404.305
2021-06-21 18:53:00-04:00,80.865,80.865,80.86,80.86,6,3,485.18
2021-06-21 18:54:00-04:00,80.865,80.87,80.865,80.87,9,2,727.825
2021-06-21 18:55:00-04:00,80.865,80.865,80.865,80.865,6,1,485.19
2021-06-21 18:56:00-04:00,80.87,80.87,80.87,80.87,1,1,80.87
2021-06-21 18:57:00-04:00,80.865,80.865,80.855,80.855,24,5,1940.565
2021-06-21 18:58:00-04:00,80.855,80.855,80.855,80.855,11,1,889.405
2021-06-21 18:59:00-04:00,80.85,80.85,80.85,80.85,39,7,3153.15
2021-06-21 19:00:00-04:00,80.855,80.855,80.84,80.84,76,18,6144.1
2021-06-21 19:01:00-04:00,80.835,80.84,80.835,80.835,65,20,5254.42
2021-06-21 19:02:00-04:00,80.835,80.84,80.825,80.835,121,23,9780.54
2021-06-21 19:03:00-04:00,80.83,80.835,80.83,80.835,8,2,646.66
