,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-11 00:11:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-06-11 01:54:00-04:00,82.72,82.72,82.72,82.72,13,1,1075.36
2021-06-11 01:58:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-06-11 02:00:00-04:00,82.72,82.72,82.72,82.72,11,1,909.92
2021-06-11 09:52:00-04:00,82.45,82.45,82.45,82.45,2,2,164.9
2021-06-11 09:54:00-04:00,82.44,82.44,82.44,82.44,1,1,82.44
2021-06-11 10:10:00-04:00,82.41,82.41,82.41,82.41,1,1,82.41
2021-06-11 10:11:00-04:00,82.4,82.4,82.4,82.4,8,3,659.2
2021-06-11 10:12:00-04:00,82.385,82.385,82.37,82.37,2,2,164.755
2021-06-11 10:32:00-04:00,82.36,82.36,82.36,82.36,2,1,164.72
2021-06-11 10:46:00-04:00,82.35,82.35,82.35,82.35,5,1,411.75
2021-06-11 10:53:00-04:00,82.365,82.365,82.365,82.365,10,2,823.65
2021-06-11 11:16:00-04:00,82.25,82.25,82.25,82.25,6,1,493.5
2021-06-11 11:30:00-04:00,82.225,82.225,82.225,82.225,10,1,822.25
2021-06-11 12:09:00-04:00,82.225,82.225,82.225,82.225,2,1,164.45
2021-06-11 12:19:00-04:00,82.2,82.2,82.2,82.2,2,1,164.4
2021-06-11 12:24:00-04:00,82.22,82.22,82.22,82.22,10,2,822.2
2021-06-11 12:36:00-04:00,82.19,82.19,82.19,82.19,1,1,82.19
2021-06-11 12:49:00-04:00,82.22,82.22,82.22,82.22,1,1,82.22
2021-06-11 12:52:00-04:00,82.225,82.23,82.225,82.23,10,2,822.28
2021-06-11 12:53:00-04:00,82.235,82.245,82.23,82.235,40,10,3289.42
2021-06-11 12:54:00-04:00,82.235,82.25,82.235,82.25,34,4,2796.2
2021-06-11 12:55:00-04:00,82.215,82.215,82.215,82.215,1,1,82.215
2021-06-11 13:01:00-04:00,82.21,82.21,82.21,82.21,20,1,1644.2
2021-06-11 14:37:00-04:00,82.16,82.16,82.16,82.16,2,1,164.32
