,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-16 18:00:00-04:00,78.83,78.845,78.83,78.83,18,5,1419.09
2021-09-16 18:01:00-04:00,78.83,78.83,78.83,78.83,1,1,78.83
2021-09-16 18:02:00-04:00,78.83,78.83,78.83,78.83,3,1,236.49
2021-09-16 18:03:00-04:00,78.83,78.83,78.83,78.83,7,6,551.81
2021-09-16 18:05:00-04:00,78.835,78.835,78.835,78.835,2,1,157.67
2021-09-16 18:06:00-04:00,78.835,78.835,78.835,78.835,3,2,236.505
2021-09-16 18:07:00-04:00,78.835,78.835,78.835,78.835,2,1,157.67
2021-09-16 18:08:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-16 18:10:00-04:00,78.835,78.835,78.835,78.835,7,3,551.845
2021-09-16 18:12:00-04:00,78.83,78.83,78.83,78.83,3,3,236.49
2021-09-16 18:13:00-04:00,78.83,78.83,78.83,78.83,1,1,78.83
2021-09-16 18:14:00-04:00,78.83,78.83,78.825,78.825,4,2,315.315
2021-09-16 18:16:00-04:00,78.83,78.83,78.83,78.83,5,2,394.15
2021-09-16 18:17:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-16 18:18:00-04:00,78.835,78.835,78.835,78.835,4,3,315.34
2021-09-16 18:19:00-04:00,78.835,78.835,78.835,78.835,16,3,1261.36
2021-09-16 18:21:00-04:00,78.835,78.84,78.835,78.84,8,4,630.685
2021-09-16 18:24:00-04:00,78.835,78.835,78.835,78.835,9,9,709.515
2021-09-16 18:25:00-04:00,78.835,78.835,78.835,78.835,4,4,315.34
2021-09-16 18:26:00-04:00,78.835,78.835,78.835,78.835,5,2,394.175
2021-09-16 18:29:00-04:00,78.835,78.835,78.835,78.835,2,1,157.67
2021-09-16 18:30:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-16 18:31:00-04:00,78.83,78.83,78.83,78.83,3,1,236.49
2021-09-16 18:32:00-04:00,78.825,78.83,78.825,78.83,8,3,630.605
2021-09-16 18:33:00-04:00,78.825,78.825,78.825,78.825,2,1,157.65
2021-09-16 18:35:00-04:00,78.825,78.825,78.825,78.825,2,2,157.65
2021-09-16 18:36:00-04:00,78.83,78.83,78.83,78.83,19,2,1497.77
2021-09-16 18:37:00-04:00,78.83,78.83,78.83,78.83,3,1,236.49
2021-09-16 18:39:00-04:00,78.83,78.83,78.825,78.83,10,5,788.285
2021-09-16 18:43:00-04:00,78.83,78.83,78.83,78.83,2,2,157.66
2021-09-16 18:44:00-04:00,78.835,78.835,78.825,78.825,2,2,157.66
