,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-09-06 18:00:00-04:00,4545.25,4545.25,4542.75,4543.25,578,180,2626453.25
2021-09-06 18:01:00-04:00,4543.5,4543.75,4543.0,4543.25,145,53,658785.5
2021-09-06 18:02:00-04:00,4543.0,4543.5,4542.75,4543.0,95,36,431600.0
2021-09-06 18:03:00-04:00,4543.0,4543.25,4542.75,4543.0,86,38,390702.25
2021-09-06 18:04:00-04:00,4543.25,4543.25,4543.0,4543.0,57,26,258959.0
2021-09-06 18:05:00-04:00,4543.25,4543.25,4543.0,4543.0,27,12,122666.25
2021-09-06 18:06:00-04:00,4543.25,4543.25,4543.0,4543.0,39,8,177180.25
2021-09-06 18:07:00-04:00,4543.0,4543.0,4542.75,4542.75,44,27,199882.5
2021-09-06 18:08:00-04:00,4542.75,4543.25,4542.75,4543.0,107,32,486110.75
2021-09-06 18:09:00-04:00,4543.25,4543.25,4543.0,4543.0,34,8,154467.5
2021-09-06 18:10:00-04:00,4543.0,4543.0,4542.75,4543.0,57,25,258949.5
2021-09-06 18:11:00-04:00,4543.0,4543.0,4541.75,4542.0,385,112,1748805.5
2021-09-06 18:12:00-04:00,4542.0,4542.5,4541.5,4542.25,282,83,1280813.0
2021-09-06 18:13:00-04:00,4542.0,4542.25,4541.75,4542.0,57,32,258894.0
2021-09-06 18:14:00-04:00,4542.0,4542.25,4541.75,4542.25,80,36,363359.5
2021-09-06 18:15:00-04:00,4542.0,4542.25,4541.75,4542.25,37,29,168057.75
2021-09-06 18:16:00-04:00,4542.25,4542.5,4542.25,4542.25,28,14,127185.0
2021-09-06 18:17:00-04:00,4542.25,4542.25,4542.25,4542.25,7,2,31795.75
2021-09-06 18:18:00-04:00,4542.5,4542.75,4542.5,4542.5,19,6,86308.5
2021-09-06 18:19:00-04:00,4542.5,4542.5,4542.25,4542.25,28,13,127189.5
2021-09-06 18:20:00-04:00,4542.5,4542.5,4541.75,4542.0,76,29,345197.75
2021-09-06 18:21:00-04:00,4542.25,4542.25,4542.25,4542.25,24,10,109014.0
2021-09-06 18:22:00-04:00,4542.25,4542.25,4542.25,4542.25,34,24,154436.5
2021-09-06 18:23:00-04:00,4542.25,4542.25,4542.0,4542.0,30,17,136266.5
2021-09-06 18:24:00-04:00,4542.0,4542.25,4541.75,4541.75,27,20,122633.25
2021-09-06 18:25:00-04:00,4541.75,4542.0,4541.75,4541.75,21,14,95377.5
2021-09-06 18:26:00-04:00,4542.0,4542.0,4541.75,4541.75,24,11,109003.0
2021-09-06 18:27:00-04:00,4541.75,4541.75,4541.75,4541.75,11,9,49959.25
2021-09-06 18:28:00-04:00,4541.75,4541.75,4541.5,4541.5,33,21,149875.75
2021-09-06 18:29:00-04:00,4541.75,4542.0,4541.5,4541.75,89,44,404215.5
2021-09-06 18:30:00-04:00,4542.0,4542.0,4541.5,4541.75,85,31,386045.75
2021-09-06 18:31:00-04:00,4541.75,4541.75,4541.5,4541.75,21,11,95373.25
2021-09-06 18:32:00-04:00,4541.5,4541.75,4541.5,4541.5,58,30,263407.25
2021-09-06 18:33:00-04:00,4541.75,4541.75,4541.5,4541.75,80,36,363339.75
2021-09-06 18:34:00-04:00,4541.75,4542.0,4541.5,4542.0,35,19,158962.25
2021-09-06 18:35:00-04:00,4541.75,4541.75,4541.75,4541.75,31,13,140794.25
2021-09-06 18:36:00-04:00,4541.75,4541.75,4541.5,4541.5,26,13,118082.0
2021-09-06 18:37:00-04:00,4541.5,4541.5,4541.25,4541.5,38,25,172574.25
2021-09-06 18:38:00-04:00,4541.5,4541.5,4541.5,4541.5,25,8,113537.5
2021-09-06 18:39:00-04:00,4541.75,4541.75,4541.25,4541.25,79,28,358770.0
2021-09-06 18:40:00-04:00,4541.25,4541.25,4541.25,4541.25,17,9,77201.25
2021-09-06 18:41:00-04:00,4541.25,4541.75,4541.25,4541.75,106,44,481404.25
2021-09-06 18:42:00-04:00,4541.75,4541.75,4541.25,4541.5,55,8,249781.25
2021-09-06 18:43:00-04:00,4541.5,4541.5,4541.25,4541.25,23,15,104449.25
2021-09-06 18:44:00-04:00,4541.25,4541.5,4540.75,4541.0,100,42,454102.5
2021-09-06 18:45:00-04:00,4540.75,4541.0,4540.75,4541.0,50,14,227049.5
2021-09-06 18:46:00-04:00,4540.75,4541.0,4540.75,4541.0,19,12,86277.75
2021-09-06 18:47:00-04:00,4541.0,4541.0,4540.75,4540.75,12,7,54489.75
2021-09-06 18:48:00-04:00,4541.0,4541.0,4540.75,4540.75,7,4,31786.75
2021-09-06 18:49:00-04:00,4541.0,4541.25,4540.75,4541.0,73,27,331494.0
2021-09-06 18:50:00-04:00,4541.0,4541.25,4541.0,4541.25,11,6,49953.5
2021-09-06 18:51:00-04:00,4541.0,4541.0,4541.0,4541.0,1,1,4541.0
2021-09-06 18:52:00-04:00,4541.25,4541.25,4541.25,4541.25,17,6,77201.25
2021-09-06 18:53:00-04:00,4541.25,4541.25,4541.0,4541.0,52,23,236138.25
2021-09-06 18:54:00-04:00,4541.25,4541.5,4541.25,4541.25,39,17,177110.25
2021-09-06 18:55:00-04:00,4541.25,4541.5,4541.25,4541.5,18,13,81746.75
2021-09-06 18:56:00-04:00,4541.25,4541.5,4541.25,4541.5,3,3,13624.25
2021-09-06 18:57:00-04:00,4541.25,4541.5,4541.25,4541.25,15,9,68119.0
2021-09-06 18:58:00-04:00,4541.25,4541.5,4541.0,4541.0,19,13,86284.25
2021-09-06 18:59:00-04:00,4541.0,4541.0,4541.0,4541.0,66,27,299706.0
2021-09-06 19:00:00-04:00,4540.75,4541.0,4540.5,4540.75,124,43,563039.0
2021-09-06 19:01:00-04:00,4540.75,4541.0,4540.75,4541.0,5,4,22704.0
2021-09-06 19:02:00-04:00,4541.0,4541.25,4540.5,4541.0,104,29,472254.5
2021-09-06 19:03:00-04:00,4541.0,4541.25,4541.0,4541.25,25,5,113526.0
2021-09-06 19:04:00-04:00,4541.25,4541.5,4541.0,4541.25,105,37,476833.0
2021-09-06 19:05:00-04:00,4541.25,4541.5,4541.25,4541.25,16,9,72660.25
2021-09-06 19:06:00-04:00,4541.25,4541.25,4541.25,4541.25,7,4,31788.75
2021-09-06 19:07:00-04:00,4541.5,4541.5,4541.25,4541.25,5,5,22706.5
2021-09-06 19:08:00-04:00,4541.25,4541.75,4541.25,4541.5,38,10,172578.0
2021-09-06 19:09:00-04:00,4541.5,4541.5,4541.25,4541.5,6,4,27248.75
2021-09-06 19:10:00-04:00,4541.25,4541.25,4541.0,4541.0,27,15,122613.0
2021-09-06 19:11:00-04:00,4541.0,4541.0,4541.0,4541.0,29,8,131689.0
2021-09-06 19:12:00-04:00,4541.0,4541.25,4541.0,4541.25,5,4,22705.5
2021-09-06 19:13:00-04:00,4541.25,4541.25,4541.0,4541.0,5,3,22706.0
2021-09-06 19:14:00-04:00,4541.0,4541.0,4541.0,4541.0,15,4,68115.0
2021-09-06 19:15:00-04:00,4541.0,4541.25,4541.0,4541.25,39,11,177108.25
2021-09-06 19:16:00-04:00,4541.0,4541.0,4540.75,4540.75,75,35,340564.5
2021-09-06 19:17:00-04:00,4541.0,4541.0,4540.75,4541.0,9,8,40868.0
2021-09-06 19:18:00-04:00,4541.0,4541.25,4541.0,4541.25,26,7,118067.5
2021-09-06 19:19:00-04:00,4541.25,4541.25,4541.25,4541.25,27,9,122613.75
2021-09-06 19:20:00-04:00,4541.25,4541.25,4541.0,4541.0,7,6,31788.25
2021-09-06 19:21:00-04:00,4541.25,4541.25,4540.75,4540.75,59,10,267920.5
2021-09-06 19:22:00-04:00,4541.0,4541.0,4540.5,4540.75,19,11,86272.75
2021-09-06 19:23:00-04:00,4541.0,4541.0,4541.0,4541.0,4,3,18164.0
2021-09-06 19:24:00-04:00,4541.0,4541.0,4540.75,4540.75,24,15,108978.5
2021-09-06 19:25:00-04:00,4540.75,4540.75,4540.75,4540.75,4,4,18163.0
2021-09-06 19:26:00-04:00,4541.0,4541.0,4540.75,4540.75,29,10,131688.25
2021-09-06 19:27:00-04:00,4540.75,4541.25,4540.75,4541.0,25,10,113525.75
2021-09-06 19:28:00-04:00,4541.0,4541.25,4541.0,4541.25,8,5,36329.75
2021-09-06 19:29:00-04:00,4541.0,4541.5,4541.0,4541.5,25,11,113532.5
2021-09-06 19:30:00-04:00,4541.25,4541.5,4541.25,4541.5,64,41,290645.25
2021-09-06 19:31:00-04:00,4541.75,4541.75,4541.5,4541.5,40,22,181661.0
2021-09-06 19:32:00-04:00,4541.5,4542.0,4541.5,4542.0,63,16,286133.75
2021-09-06 19:33:00-04:00,4542.0,4542.0,4541.75,4541.75,28,17,127169.75
2021-09-06 19:34:00-04:00,4542.0,4542.25,4542.0,4542.0,100,29,454208.0
2021-09-06 19:35:00-04:00,4542.0,4542.25,4542.0,4542.0,44,29,199849.75
2021-09-06 19:36:00-04:00,4542.0,4542.25,4542.0,4542.25,62,25,281619.0
2021-09-06 19:37:00-04:00,4542.25,4542.25,4542.25,4542.25,22,9,99929.5
2021-09-06 19:38:00-04:00,4542.25,4542.25,4542.0,4542.0,17,8,77218.0
2021-09-06 19:39:00-04:00,4542.0,4542.25,4542.0,4542.25,19,10,86298.5
2021-09-06 19:40:00-04:00,4542.0,4542.25,4541.75,4542.0,50,21,227098.25
2021-09-06 19:41:00-04:00,4541.75,4541.75,4541.5,4541.5,32,13,145334.25
2021-09-06 19:42:00-04:00,4541.5,4541.5,4541.25,4541.5,59,27,267947.75
