,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-08 06:06:00-04:00,79.5,79.5,79.5,79.5,1,1,79.5
2021-07-08 12:46:00-04:00,79.83,79.83,79.83,79.83,20,2,1596.6
