,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-09-09 18:00:00-04:00,4491.25,4493.0,4491.25,4492.25,590,213,2650303.25
2021-09-09 18:01:00-04:00,4492.5,4493.75,4492.5,4493.0,427,152,1918570.5
2021-09-09 18:02:00-04:00,4492.75,4493.0,4492.25,4492.25,77,38,345933.0
2021-09-09 18:03:00-04:00,4492.25,4492.5,4491.75,4491.75,138,51,619898.25
2021-09-09 18:04:00-04:00,4491.75,4492.25,4490.5,4491.75,311,85,1396823.0
2021-09-09 18:05:00-04:00,4491.75,4492.0,4491.0,4491.25,213,82,956685.5
2021-09-09 18:06:00-04:00,4491.5,4491.75,4490.75,4491.5,330,89,1482063.0
2021-09-09 18:07:00-04:00,4491.5,4491.75,4490.75,4491.25,122,69,547923.25
2021-09-09 18:08:00-04:00,4491.0,4491.25,4490.75,4491.0,92,28,413172.25
2021-09-09 18:09:00-04:00,4490.75,4491.25,4490.25,4491.25,275,62,1234920.5
2021-09-09 18:10:00-04:00,4491.0,4491.5,4491.0,4491.0,50,26,224556.5
2021-09-09 18:11:00-04:00,4491.0,4492.0,4490.5,4491.75,156,33,700633.5
2021-09-09 18:12:00-04:00,4491.75,4492.0,4491.75,4491.75,11,8,49410.5
2021-09-09 18:13:00-04:00,4491.75,4492.25,4491.75,4492.25,109,29,489636.5
2021-09-09 18:14:00-04:00,4492.0,4492.5,4491.25,4491.75,202,52,907369.0
2021-09-09 18:15:00-04:00,4492.0,4492.0,4491.75,4492.0,16,3,71871.75
2021-09-09 18:16:00-04:00,4491.75,4492.5,4491.75,4492.25,88,22,395299.0
2021-09-09 18:17:00-04:00,4492.25,4492.5,4491.25,4491.5,123,28,552496.5
2021-09-09 18:18:00-04:00,4491.5,4492.5,4491.5,4492.5,69,24,309950.25
2021-09-09 18:19:00-04:00,4492.5,4493.5,4492.0,4493.0,282,61,1266962.25
2021-09-09 18:20:00-04:00,4493.5,4493.5,4492.5,4492.5,108,42,485239.25
2021-09-09 18:21:00-04:00,4492.5,4493.0,4492.5,4493.0,53,25,238120.25
2021-09-09 18:22:00-04:00,4493.0,4493.0,4492.5,4492.75,21,10,94345.0
2021-09-09 18:23:00-04:00,4492.75,4493.5,4492.75,4492.75,138,35,620041.0
2021-09-09 18:24:00-04:00,4492.5,4492.5,4490.75,4491.0,242,78,1086934.0
2021-09-09 18:25:00-04:00,4490.75,4490.75,4489.75,4490.0,180,74,808274.0
2021-09-09 18:26:00-04:00,4489.75,4490.0,4489.75,4490.0,115,52,516340.5
2021-09-09 18:27:00-04:00,4490.0,4490.0,4489.5,4489.5,79,45,354692.25
2021-09-09 18:28:00-04:00,4489.5,4490.0,4489.25,4490.0,70,42,314269.5
2021-09-09 18:29:00-04:00,4490.0,4490.0,4489.5,4489.5,47,35,211015.25
2021-09-09 18:30:00-04:00,4489.5,4490.0,4489.5,4489.5,55,31,246931.5
2021-09-09 18:31:00-04:00,4489.5,4489.75,4489.25,4489.5,64,29,287325.75
2021-09-09 18:32:00-04:00,4489.25,4489.5,4488.75,4488.75,125,59,561127.0
2021-09-09 18:33:00-04:00,4488.75,4489.5,4488.75,4489.0,228,64,1023510.25
2021-09-09 18:34:00-04:00,4489.0,4489.25,4488.75,4489.25,37,22,166093.25
2021-09-09 18:35:00-04:00,4489.0,4489.75,4489.0,4489.25,90,41,404046.25
2021-09-09 18:36:00-04:00,4489.25,4490.25,4489.25,4490.0,83,44,372652.0
2021-09-09 18:37:00-04:00,4490.0,4490.5,4490.0,4490.25,41,18,184098.25
2021-09-09 18:38:00-04:00,4490.5,4490.75,4490.25,4490.25,65,24,291883.25
2021-09-09 18:39:00-04:00,4490.25,4490.5,4490.25,4490.5,29,9,130222.5
2021-09-09 18:40:00-04:00,4490.75,4491.0,4490.5,4490.75,38,18,170652.5
2021-09-09 18:41:00-04:00,4490.75,4490.75,4490.5,4490.5,14,9,62868.5
2021-09-09 18:42:00-04:00,4490.75,4490.75,4490.5,4490.5,16,9,71848.75
2021-09-09 18:43:00-04:00,4490.25,4490.25,4489.5,4490.0,77,27,345728.25
2021-09-09 18:44:00-04:00,4489.75,4490.0,4489.75,4490.0,17,10,76329.25
2021-09-09 18:45:00-04:00,4489.75,4490.0,4489.75,4490.0,10,6,44899.25
2021-09-09 18:46:00-04:00,4490.0,4491.0,4490.0,4491.0,127,37,570286.0
2021-09-09 18:47:00-04:00,4491.25,4492.25,4491.25,4492.0,105,39,471637.5
2021-09-09 18:48:00-04:00,4492.0,4492.0,4491.5,4491.5,32,13,143738.25
2021-09-09 18:49:00-04:00,4491.5,4491.5,4490.75,4490.75,76,33,341324.25
2021-09-09 18:50:00-04:00,4490.75,4491.0,4490.75,4490.75,12,5,53890.0
2021-09-09 18:51:00-04:00,4491.0,4491.0,4490.75,4491.0,29,14,130238.0
2021-09-09 18:52:00-04:00,4491.25,4491.75,4491.25,4491.75,36,16,161694.5
