,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-28 20:00:00-05:00,1260.75,1261.25,1257.0,1259.5,892,291,1123638.25
2021-11-28 20:01:00-05:00,1260.25,1260.25,1258.25,1258.25,163,50,205311.5
2021-11-28 20:02:00-05:00,1258.75,1260.25,1258.5,1260.25,225,60,283388.0
2021-11-28 20:03:00-05:00,1260.25,1261.0,1260.0,1260.75,185,56,233198.5
2021-11-28 20:04:00-05:00,1261.0,1261.0,1259.0,1259.25,116,45,146203.75
2021-11-28 20:05:00-05:00,1259.75,1261.5,1259.75,1261.0,114,41,143722.75
2021-11-28 20:06:00-05:00,1261.5,1262.75,1261.25,1262.25,171,38,215854.25
2021-11-28 20:07:00-05:00,1262.5,1262.75,1262.25,1262.25,59,26,74487.0
2021-11-28 20:08:00-05:00,1262.25,1262.5,1261.75,1262.0,47,22,59313.75
2021-11-28 20:09:00-05:00,1262.0,1262.75,1262.0,1262.0,71,23,89637.25
2021-11-28 20:10:00-05:00,1262.25,1262.75,1262.0,1262.0,55,26,69424.25
2021-11-28 20:11:00-05:00,1262.25,1262.5,1261.75,1261.75,44,23,55532.5
2021-11-28 20:12:00-05:00,1262.0,1262.25,1261.5,1261.5,27,13,34070.5
2021-11-28 20:13:00-05:00,1261.75,1262.5,1261.5,1262.0,69,48,87086.0
2021-11-28 20:14:00-05:00,1261.75,1262.5,1261.75,1261.75,56,32,70680.75
2021-11-28 20:15:00-05:00,1262.0,1262.5,1262.0,1262.5,64,40,80795.5
2021-11-28 20:16:00-05:00,1262.5,1262.75,1262.0,1262.5,146,71,184318.5
2021-11-28 20:17:00-05:00,1262.75,1262.75,1262.25,1262.5,48,21,60597.25
2021-11-28 20:18:00-05:00,1262.75,1263.0,1262.25,1262.25,94,27,118708.25
2021-11-28 20:19:00-05:00,1262.5,1262.75,1261.75,1261.75,67,17,84580.75
2021-11-28 20:20:00-05:00,1262.5,1263.0,1262.5,1263.0,35,17,44195.0
2021-11-28 20:21:00-05:00,1263.0,1263.75,1263.0,1263.5,60,17,75810.5
2021-11-28 20:22:00-05:00,1263.5,1263.5,1263.0,1263.5,52,17,65693.5
2021-11-28 20:23:00-05:00,1263.25,1263.25,1263.0,1263.25,6,6,7579.0
2021-11-28 20:24:00-05:00,1263.25,1263.25,1263.0,1263.25,29,7,36633.25
2021-11-28 20:25:00-05:00,1263.0,1263.0,1262.75,1262.75,5,4,6314.25
2021-11-28 20:26:00-05:00,1262.5,1262.5,1262.0,1262.0,33,21,41648.25
2021-11-28 20:27:00-05:00,1262.0,1262.0,1261.25,1261.5,53,14,66852.25
2021-11-28 20:28:00-05:00,1261.5,1261.75,1261.25,1261.25,22,10,27752.5
2021-11-28 20:29:00-05:00,1261.5,1261.5,1261.25,1261.25,2,2,2522.75
2021-11-28 20:30:00-05:00,1261.5,1261.5,1261.25,1261.25,19,9,23966.25
2021-11-28 20:31:00-05:00,1261.0,1261.75,1261.0,1261.75,21,8,26492.5
