,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-28 20:03:00-05:00,1258.75,1259.5,1258.75,1259.5,7,4,8814.5
2021-11-28 20:04:00-05:00,1259.5,1259.75,1258.25,1258.25,11,5,13855.0
2021-11-28 20:13:00-05:00,1261.0,1261.0,1261.0,1261.0,1,1,1261.0
2021-11-28 20:17:00-05:00,1261.0,1261.0,1261.0,1261.0,1,1,1261.0
2021-11-28 20:35:00-05:00,1261.75,1262.0,1261.75,1262.0,2,2,2523.75
2021-11-28 20:43:00-05:00,1262.75,1263.25,1262.75,1263.25,10,4,12630.0
2021-11-28 20:45:00-05:00,1263.25,1263.5,1263.25,1263.5,10,4,12633.25
2021-11-28 20:46:00-05:00,1263.0,1263.0,1263.0,1263.0,1,1,1263.0
2021-11-28 20:47:00-05:00,1262.75,1262.75,1262.75,1262.75,1,1,1262.75
2021-11-28 20:55:00-05:00,1262.0,1262.0,1262.0,1262.0,1,1,1262.0
2021-11-28 21:09:00-05:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-11-28 21:45:00-05:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-11-28 22:19:00-05:00,1265.5,1265.5,1265.5,1265.5,1,1,1265.5
2021-11-29 00:32:00-05:00,1264.75,1264.75,1264.75,1264.75,1,1,1264.75
2021-11-29 00:51:00-05:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-11-29 00:55:00-05:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-11-29 01:06:00-05:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-11-29 01:33:00-05:00,1263.5,1263.5,1263.5,1263.5,1,1,1263.5
2021-11-29 05:20:00-05:00,1259.5,1259.5,1258.75,1259.0,7,7,8813.5
2021-11-29 05:22:00-05:00,1259.5,1259.5,1259.5,1259.5,2,2,2519.0
2021-11-29 05:25:00-05:00,1259.75,1259.75,1259.75,1259.75,1,1,1259.75
2021-11-29 05:33:00-05:00,1261.5,1261.5,1261.5,1261.5,1,1,1261.5
2021-11-29 06:11:00-05:00,1258.0,1258.0,1258.0,1258.0,1,1,1258.0
2021-11-29 06:30:00-05:00,1257.75,1257.75,1257.75,1257.75,1,1,1257.75
2021-11-29 06:50:00-05:00,1258.0,1258.0,1258.0,1258.0,1,1,1258.0
2021-11-29 06:54:00-05:00,1258.25,1258.25,1258.25,1258.25,1,1,1258.25
2021-11-29 07:05:00-05:00,1258.25,1258.25,1258.25,1258.25,1,1,1258.25
2021-11-29 07:11:00-05:00,1258.75,1258.75,1258.75,1258.75,1,1,1258.75
2021-11-29 07:12:00-05:00,1258.75,1258.75,1258.75,1258.75,1,1,1258.75
2021-11-29 07:14:00-05:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-11-29 07:16:00-05:00,1258.75,1258.75,1258.75,1258.75,1,1,1258.75
2021-11-29 07:33:00-05:00,1256.75,1256.75,1255.5,1255.5,2,2,2512.25
2021-11-29 07:59:00-05:00,1256.5,1256.5,1256.5,1256.5,1,1,1256.5
2021-11-29 08:04:00-05:00,1257.5,1257.5,1257.5,1257.5,1,1,1257.5
2021-11-29 08:14:00-05:00,1256.5,1256.5,1256.5,1256.5,1,1,1256.5
2021-11-29 08:29:00-05:00,1258.75,1258.75,1258.75,1258.75,1,1,1258.75
2021-11-29 08:35:00-05:00,1258.5,1258.5,1258.5,1258.5,2,2,2517.0
2021-11-29 09:39:00-05:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-11-29 10:01:00-05:00,1251.75,1252.0,1251.5,1252.0,7,6,8761.75
2021-11-29 10:07:00-05:00,1250.75,1250.75,1250.75,1250.75,1,1,1250.75
2021-11-29 10:10:00-05:00,1249.0,1249.0,1249.0,1249.0,1,1,1249.0
2021-11-29 10:27:00-05:00,1248.0,1248.0,1248.0,1248.0,2,2,2496.0
2021-11-29 10:30:00-05:00,1246.75,1246.75,1246.75,1246.75,1,1,1246.75
2021-11-29 10:36:00-05:00,1246.75,1246.75,1246.25,1246.5,8,4,9972.25
2021-11-29 10:37:00-05:00,1246.0,1246.0,1246.0,1246.0,2,1,2492.0
2021-11-29 10:46:00-05:00,1246.5,1246.5,1246.5,1246.5,5,2,6232.5
2021-11-29 10:47:00-05:00,1246.25,1246.25,1246.25,1246.25,3,2,3738.75
2021-11-29 10:48:00-05:00,1246.25,1246.25,1246.25,1246.25,1,1,1246.25
2021-11-29 10:51:00-05:00,1245.25,1245.25,1245.25,1245.25,2,2,2490.5
2021-11-29 11:04:00-05:00,1246.0,1246.0,1246.0,1246.0,1,1,1246.0
2021-11-29 11:08:00-05:00,1245.25,1245.25,1245.25,1245.25,1,1,1245.25
2021-11-29 11:18:00-05:00,1245.5,1245.75,1245.5,1245.75,5,3,6228.5
2021-11-29 11:20:00-05:00,1245.0,1245.0,1245.0,1245.0,1,1,1245.0
2021-11-29 11:29:00-05:00,1244.5,1244.5,1244.5,1244.5,1,1,1244.5
2021-11-29 11:40:00-05:00,1246.0,1246.0,1246.0,1246.0,1,1,1246.0
2021-11-29 11:49:00-05:00,1246.5,1246.5,1246.5,1246.5,1,1,1246.5
2021-11-29 12:25:00-05:00,1244.75,1244.75,1244.75,1244.75,1,1,1244.75
2021-11-29 12:27:00-05:00,1244.5,1244.5,1244.5,1244.5,1,1,1244.5
2021-11-29 12:39:00-05:00,1245.25,1245.25,1245.25,1245.25,1,1,1245.25
2021-11-29 12:58:00-05:00,1243.75,1243.75,1243.75,1243.75,1,1,1243.75
2021-11-29 13:08:00-05:00,1242.0,1242.0,1242.0,1242.0,3,3,3726.0
2021-11-29 13:09:00-05:00,1242.75,1242.75,1242.75,1242.75,1,1,1242.75
