,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-28 20:03:00-05:00,1280.5,1280.75,1280.5,1280.75,5,2,6403.0
2021-11-29 00:30:00-05:00,1285.5,1285.5,1285.5,1285.5,1,1,1285.5
2021-11-29 00:31:00-05:00,1286.0,1286.0,1286.0,1286.0,2,2,2572.0
2021-11-29 00:34:00-05:00,1286.75,1286.75,1286.75,1286.75,1,1,1286.75
2021-11-29 00:43:00-05:00,1285.25,1285.25,1285.25,1285.25,1,1,1285.25
2021-11-29 05:20:00-05:00,1281.25,1281.25,1280.0,1280.5,64,7,81960.25
2021-11-29 05:22:00-05:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-11-29 06:30:00-05:00,1279.0,1279.0,1279.0,1279.0,10,7,12790.0
2021-11-29 06:49:00-05:00,1280.75,1281.25,1280.75,1281.25,6,2,7687.0
2021-11-29 06:54:00-05:00,1280.5,1280.5,1280.5,1280.5,1,1,1280.5
2021-11-29 07:16:00-05:00,1281.0,1281.0,1281.0,1281.0,1,1,1281.0
2021-11-29 07:59:00-05:00,1279.0,1279.0,1279.0,1279.0,1,1,1279.0
2021-11-29 08:04:00-05:00,1279.75,1279.75,1279.75,1279.75,1,1,1279.75
2021-11-29 09:33:00-05:00,1279.0,1279.0,1277.25,1277.25,2,2,2556.25
2021-11-29 09:34:00-05:00,1276.0,1276.75,1276.0,1276.75,4,2,5106.25
2021-11-29 09:35:00-05:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-11-29 09:37:00-05:00,1279.5,1279.5,1279.5,1279.5,1,1,1279.5
2021-11-29 09:54:00-05:00,1276.25,1276.25,1276.25,1276.25,1,1,1276.25
2021-11-29 09:58:00-05:00,1274.25,1274.25,1274.25,1274.25,10,9,12742.5
2021-11-29 10:09:00-05:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-11-29 10:10:00-05:00,1270.75,1270.75,1270.75,1270.75,2,2,2541.5
2021-11-29 10:11:00-05:00,1269.5,1269.5,1269.25,1269.25,2,2,2538.75
2021-11-29 10:12:00-05:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-11-29 10:13:00-05:00,1269.25,1269.25,1269.25,1269.25,2,2,2538.5
2021-11-29 10:19:00-05:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
2021-11-29 10:26:00-05:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-11-29 10:36:00-05:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-11-29 10:38:00-05:00,1267.5,1268.5,1267.5,1268.25,3,3,3804.25
2021-11-29 10:39:00-05:00,1267.75,1267.75,1267.75,1267.75,1,1,1267.75
2021-11-29 10:41:00-05:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-11-29 10:44:00-05:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-11-29 11:06:00-05:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-11-29 11:18:00-05:00,1266.0,1266.25,1266.0,1266.25,5,2,6331.0
2021-11-29 11:21:00-05:00,1266.25,1266.25,1266.25,1266.25,1,1,1266.25
2021-11-29 11:28:00-05:00,1265.5,1265.5,1265.5,1265.5,1,1,1265.5
2021-11-29 11:29:00-05:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
2021-11-29 11:30:00-05:00,1265.0,1265.25,1265.0,1265.25,7,7,8855.25
2021-11-29 11:36:00-05:00,1265.25,1265.25,1265.25,1265.25,1,1,1265.25
2021-11-29 11:39:00-05:00,1266.5,1266.5,1266.5,1266.5,1,1,1266.5
2021-11-29 11:53:00-05:00,1266.0,1266.25,1266.0,1266.25,5,5,6330.25
2021-11-29 11:56:00-05:00,1266.25,1266.25,1266.25,1266.25,1,1,1266.25
2021-11-29 12:39:00-05:00,1266.0,1266.5,1266.0,1266.5,10,3,12662.5
2021-11-29 12:42:00-05:00,1264.75,1264.75,1264.75,1264.75,3,3,3794.25
