,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-26 20:00:00-04:00,1335.75,1335.75,1335.75,1335.75,2,1,2671.5
2021-08-26 20:04:00-04:00,1332.75,1333.0,1332.75,1333.0,2,2,2665.75
2021-08-26 20:05:00-04:00,1332.25,1332.25,1332.25,1332.25,3,2,3996.75
2021-08-26 20:07:00-04:00,1334.0,1334.0,1334.0,1334.0,1,1,1334.0
2021-08-26 20:46:00-04:00,1331.5,1331.5,1331.5,1331.5,2,1,2663.0
2021-08-26 22:24:00-04:00,1331.0,1331.0,1331.0,1331.0,1,1,1331.0
2021-08-26 22:51:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-26 22:59:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-26 23:17:00-04:00,1331.0,1331.0,1331.0,1331.0,1,1,1331.0
2021-08-26 23:18:00-04:00,1331.5,1331.5,1331.5,1331.5,1,1,1331.5
2021-08-27 00:31:00-04:00,1330.0,1330.0,1330.0,1330.0,2,1,2660.0
2021-08-27 01:02:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-27 01:31:00-04:00,1330.5,1330.5,1330.5,1330.5,1,1,1330.5
2021-08-27 01:56:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-27 02:02:00-04:00,1329.0,1329.0,1329.0,1329.0,2,1,2658.0
2021-08-27 03:05:00-04:00,1326.75,1326.75,1326.75,1326.75,2,1,2653.5
2021-08-27 03:12:00-04:00,1326.75,1326.75,1326.75,1326.75,2,1,2653.5
2021-08-27 03:14:00-04:00,1326.5,1326.5,1326.5,1326.5,2,1,2653.0
2021-08-27 03:15:00-04:00,1326.75,1326.75,1326.75,1326.75,3,2,3980.25
2021-08-27 03:40:00-04:00,1326.0,1326.0,1326.0,1326.0,1,1,1326.0
2021-08-27 03:45:00-04:00,1325.25,1325.25,1324.75,1324.75,5,4,6625.75
2021-08-27 03:51:00-04:00,1324.25,1324.25,1324.25,1324.25,1,1,1324.25
2021-08-27 04:00:00-04:00,1325.25,1325.25,1325.25,1325.25,1,1,1325.25
2021-08-27 04:51:00-04:00,1323.75,1323.75,1323.75,1323.75,1,1,1323.75
2021-08-27 04:53:00-04:00,1324.25,1324.25,1324.25,1324.25,1,1,1324.25
2021-08-27 04:54:00-04:00,1324.25,1324.25,1324.25,1324.25,2,2,2648.5
2021-08-27 04:58:00-04:00,1324.25,1324.25,1323.75,1323.75,3,3,3972.25
2021-08-27 04:59:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-08-27 05:15:00-04:00,1324.25,1324.25,1324.25,1324.25,2,1,2648.5
2021-08-27 05:16:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-08-27 06:10:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-27 06:14:00-04:00,1327.0,1327.25,1327.0,1327.25,2,2,2654.25
2021-08-27 06:16:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-08-27 06:33:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-08-27 06:51:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-27 06:58:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-08-27 07:54:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-27 07:59:00-04:00,1328.5,1328.5,1328.25,1328.25,2,2,2656.75
2021-08-27 08:01:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-27 08:02:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-27 08:07:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-27 08:12:00-04:00,1329.0,1329.0,1329.0,1329.0,4,4,5316.0
2021-08-27 08:13:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-27 08:23:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-27 08:24:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-27 08:26:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-27 08:28:00-04:00,1329.0,1329.5,1329.0,1329.0,3,3,3987.5
2021-08-27 08:29:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-27 08:31:00-04:00,1326.75,1326.75,1326.75,1326.75,2,1,2653.5
2021-08-27 08:33:00-04:00,1326.75,1326.75,1326.75,1326.75,1,1,1326.75
2021-08-27 08:34:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-08-27 09:29:00-04:00,1327.75,1327.75,1326.5,1326.5,4,4,5309.75
2021-08-27 09:30:00-04:00,1328.25,1330.5,1328.0,1329.75,10,7,13296.5
2021-08-27 09:31:00-04:00,1329.5,1330.5,1329.0,1330.5,3,3,3989.0
2021-08-27 09:32:00-04:00,1330.5,1330.5,1330.25,1330.5,4,3,5321.75
2021-08-27 09:33:00-04:00,1329.0,1329.0,1329.0,1329.0,2,2,2658.0
2021-08-27 09:34:00-04:00,1327.5,1328.25,1327.5,1328.25,6,5,7966.75
2021-08-27 09:35:00-04:00,1327.25,1327.25,1326.75,1326.75,3,3,3980.75
2021-08-27 09:36:00-04:00,1324.25,1324.5,1324.25,1324.5,9,9,11918.75
2021-08-27 09:37:00-04:00,1324.25,1324.75,1323.5,1324.25,22,19,29130.0
2021-08-27 09:38:00-04:00,1324.25,1324.75,1324.0,1324.75,15,11,19869.25
2021-08-27 09:39:00-04:00,1324.25,1324.75,1324.0,1324.75,10,10,13244.25
2021-08-27 09:40:00-04:00,1324.25,1324.25,1323.0,1323.0,12,9,15881.25
2021-08-27 09:41:00-04:00,1323.25,1323.25,1322.5,1322.5,2,2,2645.75
2021-08-27 09:42:00-04:00,1323.0,1323.5,1323.0,1323.25,3,3,3969.75
2021-08-27 09:43:00-04:00,1325.5,1325.5,1325.5,1325.5,2,2,2651.0
2021-08-27 09:44:00-04:00,1325.5,1325.5,1323.5,1324.0,7,5,9267.75
2021-08-27 09:47:00-04:00,1323.25,1323.25,1323.25,1323.25,2,2,2646.5
2021-08-27 09:48:00-04:00,1323.25,1324.0,1323.25,1324.0,4,4,5294.5
2021-08-27 09:49:00-04:00,1323.75,1323.75,1323.75,1323.75,1,1,1323.75
2021-08-27 09:50:00-04:00,1323.0,1323.0,1321.25,1322.0,20,13,26446.5
2021-08-27 09:51:00-04:00,1321.75,1321.75,1321.25,1321.5,18,9,23789.25
2021-08-27 09:52:00-04:00,1321.0,1322.0,1321.0,1321.75,38,28,50213.75
2021-08-27 09:53:00-04:00,1321.75,1322.0,1321.5,1321.5,6,4,7930.0
2021-08-27 09:55:00-04:00,1322.25,1322.25,1321.5,1321.5,2,2,2643.75
2021-08-27 09:57:00-04:00,1323.25,1324.75,1323.25,1324.75,2,2,2648.0
2021-08-27 09:58:00-04:00,1325.25,1325.25,1324.25,1324.25,4,4,5299.75
2021-08-27 09:59:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-08-27 10:00:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-08-27 10:01:00-04:00,1326.25,1327.25,1326.25,1326.25,3,3,3979.75
2021-08-27 10:04:00-04:00,1326.5,1326.5,1326.5,1326.5,1,1,1326.5
2021-08-27 10:05:00-04:00,1326.0,1326.0,1326.0,1326.0,1,1,1326.0
2021-08-27 10:07:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-08-27 10:11:00-04:00,1328.0,1328.75,1328.0,1328.75,5,5,6642.5
2021-08-27 10:12:00-04:00,1329.25,1329.25,1328.5,1328.5,5,5,6643.75
2021-08-27 10:13:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-27 10:16:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-27 10:18:00-04:00,1329.5,1329.5,1328.5,1328.5,2,2,2658.0
2021-08-27 10:19:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-27 10:21:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-27 10:22:00-04:00,1329.75,1330.0,1329.75,1330.0,4,2,5319.5
2021-08-27 10:24:00-04:00,1329.5,1329.5,1329.0,1329.0,2,2,2658.5
2021-08-27 10:27:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-27 10:33:00-04:00,1328.75,1328.75,1328.25,1328.5,3,3,3985.5
2021-08-27 10:34:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-27 10:39:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-27 10:42:00-04:00,1326.5,1326.75,1326.5,1326.75,2,2,2653.25
2021-08-27 10:44:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-08-27 10:45:00-04:00,1328.0,1328.5,1328.0,1328.25,8,7,10626.0
2021-08-27 10:46:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-27 10:52:00-04:00,1326.75,1327.0,1326.75,1327.0,2,2,2653.75
2021-08-27 11:00:00-04:00,1327.0,1327.0,1327.0,1327.0,2,1,2654.0
2021-08-27 11:03:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-08-27 11:04:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-27 11:05:00-04:00,1327.25,1327.25,1327.0,1327.0,2,2,2654.25
2021-08-27 11:08:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-27 11:12:00-04:00,1328.0,1328.25,1328.0,1328.25,15,3,19921.25
2021-08-27 11:14:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-27 11:15:00-04:00,1328.5,1328.5,1328.5,1328.5,2,2,2657.0
2021-08-27 11:16:00-04:00,1328.5,1328.75,1328.5,1328.75,3,3,3986.0
2021-08-27 11:19:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-27 11:21:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-27 11:24:00-04:00,1327.0,1327.0,1326.75,1326.75,2,2,2653.75
2021-08-27 11:25:00-04:00,1327.25,1327.5,1327.25,1327.5,2,2,2654.75
2021-08-27 11:29:00-04:00,1326.75,1327.0,1326.75,1327.0,2,2,2653.75
2021-08-27 11:33:00-04:00,1328.5,1328.75,1328.5,1328.75,10,2,13286.0
2021-08-27 11:37:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-27 11:42:00-04:00,1327.75,1327.75,1327.75,1327.75,1,1,1327.75
2021-08-27 11:46:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-27 11:48:00-04:00,1329.75,1329.75,1329.5,1329.5,4,3,5318.5
2021-08-27 11:57:00-04:00,1328.0,1328.5,1328.0,1328.5,11,3,14611.25
2021-08-27 11:58:00-04:00,1328.5,1328.5,1328.5,1328.5,2,1,2657.0
2021-08-27 11:59:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-27 12:00:00-04:00,1329.5,1329.5,1329.25,1329.25,2,2,2658.75
2021-08-27 12:02:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-27 12:03:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-27 12:07:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-08-27 12:13:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-08-27 12:16:00-04:00,1325.75,1325.75,1325.75,1325.75,2,1,2651.5
2021-08-27 12:22:00-04:00,1326.5,1326.5,1326.5,1326.5,10,1,13265.0
2021-08-27 12:32:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-27 12:33:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-08-27 12:35:00-04:00,1328.75,1329.0,1328.75,1328.75,3,3,3986.5
2021-08-27 13:00:00-04:00,1331.25,1331.75,1331.25,1331.25,12,6,15978.25
2021-08-27 13:01:00-04:00,1330.75,1331.25,1330.75,1331.25,6,2,7985.0
2021-08-27 13:02:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-27 13:14:00-04:00,1331.0,1331.0,1331.0,1331.0,2,1,2662.0
2021-08-27 13:17:00-04:00,1332.0,1332.25,1332.0,1332.25,20,2,26643.75
2021-08-27 13:18:00-04:00,1332.5,1332.75,1332.5,1332.75,5,2,6663.5
